% Model,RI.mph
% Version,COMSOL 5.3.1.180
% Date,"Feb 13 2018, 23:19"
% Table,Table 1 - 
% Time (s),"Temperature (W), Probe Pint","Temperature (degC), average_fuel_temp_probe","Temperature (degC), average_flibe_temp_probe","Temperature (degC), max fuel temp","Temperature (degC), max flibe temp","Temperature (degC), Tp11","Temperature (degC), Tp12","Temperature (degC), Tp13","Temperature (degC), Tp14","Temperature (degC), Tp21","Temperature (degC), Tp22","Temperature (degC), Tp23","Temperature (degC), Tp24","Temperature (degC), Tp31","Temperature (degC), Tp32","Temperature (degC), Tp33","Temperature (degC), Tp34","Temperature (degC), Tp4"
58,1.113407902258043E8,1010.4078951201092,805.3173578981781,1215.4913521842423,1086.0025126864912,1028.3623596496504,1028.2353795870426,1028.111892868309,1027.1434821037706,1013.7357994452206,1013.6088169436058,1013.485327852971,1012.5168984940452,999.5041574589942,999.3771725946887,999.2536812063596,998.285233863708,973.682434493045
59,1.117821440238056E8,1010.5374383495683,804.989517961228,1216.3341560316594,1087.3961605473542,1028.5571643567087,1028.429681823775,1028.3057064585823,1027.333463625751,1013.8774193432859,1013.7499344488132,1013.6259567870508,1012.6536959433255,999.5942929833501,999.4668058037954,999.3428259198243,998.3705476476338,973.6792034024992
60,1.1220575304504552E8,1010.686568779549,804.6958720557597,1217.0123030097357,1088.5196250027311,1028.7690682042507,1028.6411033651293,1028.5166589629625,1027.5407378398668,1014.03813258311,1013.910165475215,1013.7857188666909,1012.809780440872,999.7055081859697,999.5775388851481,999.4530901440297,998.4771349939357,973.7007561869583
61,1.1261106049414292E8,1010.8524372055432,804.4337530911376,1217.5592654399206,1089.4131500374478,1028.9951596710534,1028.8667333260541,1028.7418401150344,1027.7623993357533,1014.2150842528462,1014.0866557433043,1013.961760427292,1012.982303140517,999.8349913437206,999.7065607441849,999.58166339568,998.6021901764963,973.7443420001258
62,1.1299335582062644E8,1011.0361077106519,804.2078757500764,1217.9757616877032,1090.6458189417713,1029.2358541202698,1029.1069924273297,1028.981675845811,1027.9989149040207,1014.4092180660542,1014.280354323026,1014.155035747823,1013.1722591711197,999.9841961864655,999.8553304659412,999.7300099676487,998.7472183096819,973.8123407032832
63,1.1335226412330765E8,1011.2351928231175,804.0161306495016,1218.2866520032453,1091.8809734163488,1029.488711975066,1029.3594415222096,1029.233727426788,1028.2478490969138,1014.6181418465841,1014.4888694651239,1014.3631534941586,1013.3772604572385,1000.1507671618298,1000.0214929218895,999.8957751435793,998.9098674002233,973.9024487889195
64,1.1368642924039093E8,1011.4483727544051,803.8583028618381,1218.5067693678698,1092.8746473073766,1029.752222059668,1029.622570980243,1029.496486730311,1028.5077055692227,1014.8405037244764,1014.7108508429263,1014.5847648404509,1013.5959699365068,1000.3335001036018,1000.2038454871991,1000.0777577976011,999.0889496680674,974.0137180669857
65,1.139973794330223E8,1011.673107468282,803.7305982578649,1218.6565522021883,1093.5723108575526,1030.0240580233558,1029.8940527151763,1029.7676239823281,1028.776141313515,1015.0738078293949,1014.9438008478982,1014.8173704877664,1013.8258750588346,1000.5297271119006,1000.399718520962,1000.2732865956697,999.2817789328952,974.143155667963
66,1.142810636068785E8,1011.9095187248062,803.6366019294259,1218.7395527488634,1094.163793880799,1030.3037670182762,1030.1734384894585,1030.046695428745,1029.052747734781,1015.3180702850849,1015.1877402126935,1015.0609956508719,1014.0670361848848,1000.7399157882347,1000.6095842325943,1000.4828382283289,999.4888674502814,974.2920467182497
67,1.1454060073970494E8,1012.1547176429966,803.571101678588,1218.7755839662823,1094.628848563143,1030.5888865881507,1030.4582623027254,1030.3312316226047,1029.335028357164,1015.5704851964209,1015.4398594966705,1015.3128274411359,1014.3166133872306,1000.9609218450192,1000.8302947875678,1000.7032614116871,999.7070370038285,974.4566199187606
68,1.147734432397849E8,1012.4080325656679,803.5357957531925,1218.7716375126429,1094.9355030089737,1030.8783661154998,1030.7474764399553,1030.620187671494,1029.621960423954,1015.830313403009,1015.6994224399006,1015.5721324192958,1014.5738953522454,1001.1923028967129,1001.061410698772,1000.9341194773084,999.9358730013183,974.6369630142248
69,1.1498298842059374E8,1012.6670809970482,803.5257240773848,1218.7422169573379,1095.1243472839237,1031.1702906726237,1031.0391621116532,1030.911641030345,1029.9115919376763,1016.0952620217059,1015.9641322965998,1015.8366100831851,1014.8365521123081,1001.4313959522143,1001.3002651117837,1001.1727418137344,1000.1726753369097,974.8297324808792
70,1.1516846799424446E8,1012.9307629938259,803.5405834600384,1218.6950180810422,1095.2915328537274,1031.463435146969,1031.332095083023,1031.2043683179745,1030.2027062114212,1016.3642110649963,1016.2328699551696,1016.1051421730143,1015.1034720901145,1001.6771775748019,1001.5458354638787,1001.4181067081701,1000.4164289903678,975.0340701398267
71,1.153319521844485E8,1013.1974244351042,803.5771533352114,1218.639208838731,1095.325348164603,1031.756435313333,1031.6249087749702,1031.4970006661506,1030.4939164250154,1016.6355618732449,1016.504034401523,1016.3761253850245,1015.3730340256865,1001.9278194316456,1001.7962910674647,1001.6683811830584,1000.665283017422,975.2477260918218
72,1.1547570275863542E8,1013.465724267361,803.6324373676654,1218.5815966788696,1095.2765449914586,1032.0482584170077,1031.9165678617228,1031.7885002487646,1030.7841651440422,1016.9080316911135,1016.7763403092507,1016.6482718924568,1015.6439304823315,1002.1817955824,1002.0501034110476,1001.9220342264831,1000.9176868182757,975.4687293907999
73,1.155987795477057E8,1013.7345374793684,803.7064122155901,1218.5286169833994,1095.175301423384,1032.3376263649457,1032.2057953237932,1032.077591090348,1031.0721845806484,1017.180469580415,1017.0486378122913,1016.920432871876,1015.9150208165237,1002.4380744539866,1002.3062419923123,1002.1780363774325,1001.1726190237304,975.6962569435019
74,1.1570444894698738E8,1014.002724335585,803.7952832730847,1218.4849503178907,1095.0429734150275,1032.6238577760173,1032.491906064511,1032.3635844809169,1031.3572576882952,1017.4518217392939,1017.3198693934606,1017.1915471929916,1016.1852155627113,1002.6952405797589,1002.5632876294538,1002.4349648411429,1001.428628600897,975.9282348131466
75,1.1579276222701691E8,1014.269152343012,803.8981181711257,1218.4559462260363,1094.8877764591698,1032.9058152390144,1032.7737626168387,1032.6453428991308,1031.638246519707,1017.7209564494643,1017.5889032778028,1017.460483025725,1016.4533824557808,1002.9521652768125,1002.8201115821445,1002.6916908214538,1001.6845862658703,976.1635340294084
76,1.1586705950156203E8,1014.5331841810863,804.0114594117828,1218.4430884254334,1094.7210819787338,1033.1833372188526,1033.0511996447935,1032.9226973126774,1031.9149530552377,1017.9873243274934,1017.8551862818482,1017.7266834911246,1016.7189356372843,1003.2079246312716,1003.075786137346,1002.9472829106716,1001.9395316437932,976.4005520617217
77,1.1592718683681926E8,1014.7937167432718,804.1346027011883,1218.4510013164809,1094.5496125838517,1033.4552855463935,1033.3230791569426,1033.19450990294,1032.1862408315278,1018.2498174396411,1018.1176106487056,1017.9890410042696,1016.9807688711938,1003.4614374653917,1003.3292302933318,1003.2006602782541,1002.1923852401006,976.6382509838421
78,1.1597331769322902E8,1015.0492249783644,804.2662190604557,1218.4853417870713,1094.3843100493568,1033.7201460314882,1033.5878867684987,1033.4592660958451,1032.4505937898807,1018.5069145173098,1018.3746549142858,1018.2460339109563,1017.2373590148255,1003.7111730106982,1003.5789130853183,1003.450291768501,1002.4416143932143,976.8750774179026
79,1.1601139134944345E8,1015.3011286367865,804.4021586080918,1218.5373874001934,1094.2274723428632,1033.9802084642201,1033.847905505906,1033.719242340289,1032.710236796906,1018.760192771129,1018.6278895288534,1018.4992260870871,1017.4902183781086,1003.9580255675261,1003.8257220564645,1003.697058353311,1002.6880485944602,977.1106978339573
80,1.1604007787234478E8,1015.5479237971427,804.5424453003983,1218.6130599007724,1094.0856558446126,1034.2337625200166,1034.101426561329,1033.9727313034355,1032.9634740869637,1019.008112292399,1018.8757760990121,1018.7470806128782,1017.7378216061983,1004.2006165277907,1004.0682801125942,1003.93958441075,1002.930323710034,977.3440195194568
81,1.160610544496171E8,1015.7895406517654,804.6855560644805,1218.7112003531424,1093.9617766243773,1034.4809794654889,1034.3486192922305,1034.2199004861282,1033.2104586007194,1019.2506473815298,1019.118287016708,1018.9895680243118,1017.9801246779504,1004.4387307358805,1004.3063701903037,1004.1776510221276,1003.1682062972658,977.5744852823201
