% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Mar 2 2017, 12:12
% Dimension:          2
% Nodes:              4862
% Expressions:        14
% Description:        power density, Dependent variable Flux2, Dependent variable Flux3, Dependent variable Flux4, Dependent variable Flux5, Dependent variable Flux6, Dependent variable Flux7, Dependent variable Flux8, Dependent variable Conc1, Dependent variable Conc2, Dependent variable Conc3, Dependent variable Conc4, Dependent variable Conc5, Dependent variable Conc6
% Length unit:        m
% r                       z                        Pdensity (W/m^3)         Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.43                      0.09                     0                        3.3152449837971893E-4    0.004584557967295838     0.0033541048949157766    0.01875271207766462      0.12255620560613892      0.17710864188175499      0.05140603961855221      2.658021676674165E-7     5.441825406313227E-7     1.5238673449324858E-7    1.5009200642244523E-7    1.0324685700084904E-8    5.670731510172549E-10
0.45                      0.09                     0                        3.049134269139684E-4     0.00419230515239546      0.0030828372889843297    0.018378148549429183     0.12075659945496281      0.17459607392464702      0.050686372672666125     2.0890479770343694E-7    4.276953215316634E-7     1.1976696887525747E-7    1.1796344820564657E-7    8.114592881073055E-9     4.456859887032147E-10
0.47000000000000003       0.09                     0                        2.797678401624904E-4     0.003827755915416341     0.00282943374703684      0.01799548849335303      0.11884471146080954      0.1719140011531307       0.0499162575096083       1.855487193085511E-7     3.79877915858672E-7      1.0637672248111087E-7    1.0477483992900277E-7    7.207361120211457E-9     3.9585718148533603E-10
0.49                      0.09                     0                        2.560877381252848E-4     0.0034909102563584825    0.002593894269073308     0.017604731909436146     0.11682054162367908      0.169062423567206        0.049095694129378746     1.9573393248275898E-7    4.0073032361234846E-7    1.1221599531080881E-7    1.1052618159251393E-7    7.60299041750011E-9      4.1758672936361905E-10
0.51                      0.09                     0                        2.3607037695331858E-4    0.0032039633551834775    0.002390217168102447     0.0172169221824835       0.11469769879505252      0.1660567456416065       0.04822943693948056      2.213226347026069E-7     4.531186284469377E-7     1.2688622469765806E-7    1.2497549813356283E-7    8.59694509518945E-9      4.721787070197523E-10
0.53                      0.09                     0                        2.1527172816834155E-4    0.0029084079959639064    0.002181144633320795     0.01682422506712013      0.11255836321309226      0.16302484538038362      0.04735619690576641      1.590101358923954E-7     3.255448986568327E-7     9.116191780004132E-8     8.978914862521996E-8     6.176509735131193E-9     3.39238688666406E-10
0.55                      0.09                     0                        1.9431342792537276E-4    0.0026148027135849366    0.0019738991102795154    0.016420584009942507     0.11034044361435712      0.15987514746813905      0.046448646998557795     5.763008043503618E-8     1.1798731313269832E-7    3.303983501393759E-8     3.2542301963483296E-8    2.2385538559898682E-9    1.2295035662224196E-10
0.5700000000000001        0.09                     0                        1.75139339586919E-4      0.0023465520358137556    0.001783439701194805     0.016011479742051447     0.1080273045967392       0.15658202056126783      0.045498570909354864     -2.776967535715945E-9    -5.685345842353926E-9    -1.5920600583325795E-9   -1.5680858920876688E-9   -1.078671301186725E-10   -5.9244954417431666E-12
0.59                      0.09                     0                        1.577494631529804E-4     0.0021036559626503642    0.0016097664060666648    0.015596912263446956     0.10561894616023856      0.1531454646597699       0.044505968638157624     -2.2211008019861045E-8   -4.5473078268324213E-8   -1.2733767416769215E-8   -1.2542014941492991E-8   -8.627532231944313E-10   -4.73858675255496E-11
0.61                      0.09                     0                        1.421437986235568E-4     0.0018861144940947611    0.0014528792248950932    0.015176881574129029     0.10311536830485518      0.14956547976364523      0.043470840184966095     -6.720410173992454E-10   -1.3758841452127754E-9   -3.8528706137238627E-10  -3.7948518473273614E-10  -2.6104423237414503E-11  -1.4337596291775948E-12
0.63                      0.09                     0                        1.2832234599864818E-4    0.001693927630146946     0.0013127781576800896    0.014751387674097664     0.10051657103058897      0.14584206587289383      0.042393185549780235     6.183993347166937E-8     1.2660623652698022E-7    3.545338100785786E-8     3.4919503378193046E-8    2.402079269752377E-9     1.319318282473727E-10
0.65                      0.09                     0                        1.1662409665475771E-4    0.0015307470183316594    0.0011925544015194346    0.014324050701169804     0.0978446193161712       0.1420038268946872       0.04128127697329836      1.0768396684547452E-7    2.2046371998196796E-7    6.173617096077837E-8     6.080651179484953E-8     4.182821842179351E-9     2.297373528928766E-10
0.67                      0.09                     0                        1.0535847180932349E-4    0.0013735483768995739    0.0010771768051542215    0.013897060443393783     0.09516706991390303      0.13815290322019053      0.04016556235246728      8.438089567053784E-8     1.727548371396099E-7     4.8376314074826953E-8    4.7647835403513064E-8    3.2776490671063687E-9    1.8002163343311158E-10
0.01                      0.11                     0                        0.0013310540720698199    0.02546410397588756      0.015487771272121122     0.03909498484059923      0.1478270951188285       0.21687287933975463      0.06419949957914703      -1.0911560329397962E-8   -2.2339474032181347E-8   -6.255694080356667E-9    -6.161492200801438E-9    -4.23843160825961E-10    -2.3279166429706724E-11
0.03                      0.11                     0                        0.0013408805241664037    0.02523126373538862      0.015369773233500058     0.03870778946097425      0.14823204275882693      0.21723372379879313      0.06425825982977562      2.3664006221871849E-7    4.844783298925765E-7     1.3566784141847403E-7    1.336248761627151E-7     9.19192754482683E-9      5.048575296315689E-10
0.05                      0.11                     0                        0.0013257936782186774    0.024724297912990648     0.015141442811620756     0.037990263638291916     0.14938765595504852      0.21843420270777933      0.06451576050776124      2.642052786087496E-7     5.409131950399087E-7     1.5147122386692923E-7    1.4919028208756602E-7    1.0262656944739053E-8    5.636662829759969E-10
0.06999999999999999       0.11                     0                        0.0012795252781054177    0.023845078019750797     0.014755598278582777     0.03685067120090955      0.15131292476569516      0.22042596800974973      0.06494261641380572      1.301814285065163E-7     2.6652326100038466E-7    7.463416478452653E-8     7.351028012657683E-8     5.056701926523152E-9     2.777343522626478E-10
0.09                      0.11                     0                        0.001215605946698823     0.022552134723800372     0.014184840006637812     0.03502149716324962      0.15415374009382662      0.22280706991614563      0.06535029299761977      -1.408229544369552E-7    -2.883098877530538E-7    -8.073504575474449E-8    -7.951929048308587E-8    -5.470056006985578E-9    -3.004374163270333E-10
0.11                      0.11                     0                        0.0011592913143032165    0.020796285894109572     0.013388124480257746     0.032438033586729934     0.15861015662101755      0.2267521391899774       0.06605101923170423      -2.6206184559347234E-7   -5.36524898156694E-7     -1.5024237475456303E-7   -1.4797993769978952E-7   -1.017939851085896E-8    -5.590933958372864E-10
0.13                      0.11                     0                        0.001129874349017444     0.01918305090100504      0.012556828331607605     0.03055121299431507      0.16213625608900023      0.23072323304214842      0.06688780912834315      -1.6552368700913279E-7   -3.3888023307620165E-7   -9.489619428598939E-8    -9.346719220411785E-8    -6.429518838337217E-9    -3.5313496343532293E-10
0.15000000000000002       0.11                     0                        0.0010827300581789424    0.01773310933585136      0.01177991953451732      0.029356174232914402     0.1639934996587418       0.2331980987274701       0.06745607163511694      -8.582272917909291E-8    -1.7570673414157352E-7   -4.9202929982363727E-8   -4.8462003647983234E-8   -3.3336549226579612E-9   -1.8309769965978585E-10
0.17                      0.11                     0                        0.0010373563345653484    0.016563487195440003     0.011104061187142907     0.0288612215222114       0.16453145994801865      0.2346192754648953       0.06786746168668993      2.2063663273976904E-7    4.517141617554462E-7     1.2649293370274185E-7    1.245881295431724E-7     8.570298380009899E-9     4.707151625419763E-10
0.19                      0.11                     0                        9.795840245046398E-4     0.015336272678278995     0.010392392459061877     0.02828846719053971      0.16478437642919802      0.2353392031298435       0.06807678570451917      -2.968524575762042E-9    -6.077524723522974E-9    -1.7018814042531075E-9   -1.67625348431305E-9     -1.1530787542737593E-10  -6.333171018965798E-12
0.21000000000000002       0.11                     0                        9.242085171361353E-4     0.014195542021165594     0.009722654029375435     0.02775017056808126      0.16482407492284037      0.2356991474681169       0.06818491019758068      -1.5433536563502104E-7   -3.159741401568167E-7    -8.848183064996678E-8    -8.71494197860963E-8     -5.9949253107036016E-9   -3.2926534374076216E-10
0.23                      0.11                     0                        8.689620268459656E-4     0.01313167319674705      0.009090755963893188     0.027215169252531438     0.16461928513111926      0.2355948123656266       0.06815670258955639      -4.354113438294592E-7    -8.914270842263688E-7    -2.496251758582706E-7    -2.458661747869104E-7    -1.6912899224041394E-8   -9.289242631120062E-10
0.25                      0.11                     0                        8.13543855612679E-4      0.012141518049794232     0.008474646831900669     0.026778408650359745     0.16396113089401557      0.23494141135083033      0.06799063858214892      -5.241254856072885E-7    -1.0730534700690625E-6   -3.0048577826618577E-7   -2.959608886650167E-7    -2.035886672327915E-8    -1.1181906199638891E-9
0.27                      0.11                     0                        7.578643678945905E-4     0.011205264525159813     0.007875213766540433     0.026379290015332464     0.1629726911345198       0.23383509052538665      0.06770272817375907      -5.448543243424945E-7    -1.1154920710265071E-6   -3.1236980491809627E-7   -3.076659587322678E-7    -2.1164047308324395E-8   -1.1624143672781313E-9
0.29000000000000004       0.11                     0                        7.0515008386447E-4       0.010321916283811535     0.0073094331116790754    0.025951728092537617     0.16187802742941892      0.23251322807357533      0.06734467588381035      -5.645449766057851E-7    -1.1558051703114345E-6   -3.2365863007997175E-7   -3.187847901996692E-7    -2.192890110027134E-8    -1.2044232053644359E-9
0.31                      0.11                     0                        6.565545830566741E-4     0.009510593353884577     0.006782040571847157     0.0255333861689212       0.16063031406413497      0.230959835589759        0.06691784089868148      -4.83209480873992E-7     -9.892852464926901E-7    -2.770282707351751E-7    -2.728566179244754E-7    -1.8769546016523075E-8   -1.03089875197514E-9
0.33                      0.11                     0                        6.120778654712029E-4     0.008771295735378942     0.00629303614704468      0.025124264244483222     0.15922955103866807      0.2291749130739378       0.06642222321837243      -3.0084783714711426E-7   -6.159322995702729E-7    -1.7247872688370604E-7   -1.6988144190668598E-7   -1.1685982057079567E-8   -6.418410071102421E-10
0.35000000000000003       0.11                     0                        5.717199311080564E-4     0.008104023428294624     0.005842419837271642     0.024724362319223665     0.1576757383530181       0.22715846052611163      0.0658578228428832       -1.7460045425152098E-8   -3.574632954418273E-8    -1.0009998525564556E-8   -9.85926214630102E-9     -6.782092219408185E-10   -3.724997076974225E-11
0.37                      0.11                     0                        5.422038225700521E-4     0.0076308697343461       0.005505096247940394     0.024305480390908397     0.155944969492           0.2247033230704404       0.06514984065811331      1.1789240017679015E-7    2.413636668667194E-7     6.758875611199395E-8     6.657096531519896E-8     4.5793530915707624E-9    2.515164395983772E-10
0.39                      0.11                     0                        5.009892442275567E-4     0.007008979435017232     0.005079621678116468     0.023870299667548646     0.15409283793378695      0.22219801951517373      0.06444190909636667      6.642196373117833E-8     1.3598712641870262E-7    3.808029949660963E-8     3.750686420061711E-8     2.580061348351905E-9     1.4170731789111158E-10
0.41000000000000003       0.11                     0                        4.620937101371352E-4     0.006425450073573275     0.004678678869380553     0.02342901566983912      0.1521253651600938       0.21951485093480544      0.06368076130730978      4.083793939518177E-8     8.360839871714214E-8     2.3412751981961374E-8    2.3060189146577986E-8    1.5862883760298785E-9    8.712532022257189E-11
0.43                      0.11                     0                        4.2551722029878793E-4    0.0058802816500142414    0.004302267821732655     0.022981628397779855     0.1500425511709208       0.21665381732933553      0.06286639729094268      4.11403271688011E-8      8.422748376203863E-8     2.358611356804962E-8     2.323094015308188E-8     1.5980341746046765E-9    8.777044659275996E-11
0.45                      0.11                     0                        3.912597747125147E-4     0.005373474164340121     0.0039503885351727715    0.022528137851370842     0.14784439596626772      0.21361491869876403      0.061998817047265356     6.7329127052036E-8       1.3784438155339217E-7    3.860038425487428E-8     3.8019117220128714E-8    2.615298744076309E-9     1.4364269700167497E-10
0.47000000000000003       0.11                     0                        3.593213733783152E-4     0.004905027616550915     0.0036230410097008994    0.022068544030612047     0.14553089954613457      0.21039815504309078      0.061078020576277765     1.194043390448862E-7     2.444590920912017E-7     6.845556404243507E-8     6.742472034771826E-8     4.638082084444753E-9     2.547420714493166E-10
0.49                      0.11                     0                        3.297020162961901E-4     0.004474942006646627     0.0033202252453170436    0.02160284693550352      0.1431020619105215       0.20700352636231606      0.060104007877979974     1.9736596314735217E-7    4.0407161537546813E-7    1.1315165293073226E-7    1.114477495358508E-7     7.66638419571003E-9      4.2106856993568553E-10
0.51                      0.11                     0                        3.071889790791841E-4     0.0041376763443115       0.003071099509581993     0.021157750368250895     0.14052601856601443      0.20339833035902238      0.05906878712818747      3.5972724518936794E-7    7.364773881994715E-7     2.0623481246868623E-7    2.0312920872356676E-7    1.39730641662216E-8      7.674567300426796E-10
0.53                      0.11                     0                        2.7938207564858045E-4    0.0037499726050112814    0.002798888672296426     0.020663024018359413     0.13786924388375826      0.19963310067534365      0.05798495455495289      2.03161118861504E-7      4.159361633118391E-7     1.1647406697614551E-7    1.1472013273836819E-7    7.891488309257127E-9     4.33432190745474E-10
0.55                      0.11                     0                        2.533372454995123E-4     0.0033873597403326562    0.002543294372861841     0.020162743742087038     0.1351172034882953       0.19572443336762718      0.05685859909207189      8.751955550843442E-8     1.7918068347394536E-7    5.017573553018781E-8     4.9420160124118404E-8    3.3995655910765897E-9    1.8671777793737447E-10
0.5700000000000001        0.11                     0                        2.2905448863197925E-4    0.003049837750275626     0.0023043166112782414    0.01965690953943379      0.13226989737962574      0.19167232843587298      0.05568972073954448      1.280255513015902E-8     2.6210948685790378E-8    7.339818130813088E-9     7.229290880817354E-9     4.97296011679987E-10     2.731349161838071E-11
0.59                      0.11                     0                        2.0653380504598163E-4    0.0027374066348401912    0.002081955387545625     0.019145521410399647     0.1293273255577495       0.1874767858800811       0.05447831949737064      -2.0989882273322067E-8   -4.297304105262562E-8    -1.2033685221978607E-8   -1.18524749915349E-8     -8.153204289326788E-10   -4.478066821150711E-11
0.61                      0.11                     0                        1.857751947415191E-4     0.0024500663940263496    0.0018762107016639907    0.018628579354984617     0.12628948802266657      0.18313780570025132      0.05322439536555039      -1.3857756702009206E-8   -2.837128574130344E-8    -7.94477452818749E-9     -7.825137492938572E-9    -5.382837307614224E-10   -2.956470155228972E-11
0.63                      0.11                     0                        1.6677865771859193E-4    0.002187817027834102     0.00168708255363334      0.018106083373188708     0.12315638477437692      0.17865538789638385      0.05192794834408371      3.419893184409796E-8     7.001621461975768E-8     1.9606550212186654E-8    1.9311303376606536E-8    1.3284061061937714E-9    7.296139159603366E-11
0.65                      0.11                     0                        1.4954419397720007E-4    0.00195065853626345      0.0015145709434536737    0.01757803346501191      0.11992801581288065      0.17402953246847871      0.05058897843297062      1.231801833649995E-7     2.521894600305578E-7     7.062028899914386E-8     6.955684761710047E-8     4.784749081932903E-9     2.6279761123346305E-10
0.67                      0.11                     0                        1.359271315625967E-4     0.0017602791771891212    0.0013738112383453016    0.017052047050740756     0.11661829211377867      0.16927085036429787      0.049210166539710706     1.088422642805992E-7     2.228351274335489E-7     6.240023312874162E-8     6.146057412849222E-8     4.22781416511571E-9      2.3220851173298515E-10
0.01                      0.13                     0                        0.0017415067265997173    0.032074018230927176     0.019278667095028595     0.04698691015386004      0.17439849008117175      0.2555212547312523       0.07563122553254659      -3.6392507216641526E-7   -7.450716903812308E-7    -2.0864146381624172E-7   -2.0549961931550633E-7   -1.4136122445774772E-8   -7.764125447833557E-10
0.03                      0.13                     0                        0.0017329479599153788    0.031817035196524415     0.019167393082757493     0.046622780629109545     0.1750692261095101       0.2562589724012279       0.07580027422910571      -1.4111730956276447E-7   -2.889125273839361E-7    -8.090380215277194E-8    -7.968550564912901E-8    -5.481489789429343E-9    -3.0106540551980607E-10
0.05                      0.13                     0                        0.0017178872680441884    0.03112122221850694      0.01884362037007522      0.04570127902323479      0.17617401981245664      0.25734058884222993      0.0760032716551263       2.5941907459376767E-8    5.3111429579198455E-8    1.4872725075767241E-8    1.4648762932118755E-8    1.0076744043483084E-9    5.5345520074139494E-11
0.06999999999999999       0.13                     0                        0.0016759677737335104    0.030082863567227548     0.018393740158767567     0.04424134471510055      0.17850703218958722      0.259593491798317        0.07645367474847808      -1.4990575422810518E-7   -3.069053006865484E-7    -8.594229523798091E-8    -8.46481261752493E-8     -5.822863713346188E-9    -3.1981503067392175E-10
0.09                      0.13                     0                        0.0016114589782571858    0.02877578297087463      0.01784459669841082      0.042261055876395316     0.1820524998547501       0.2627108093111141       0.07704317565516532      -4.3563028665721183E-7   -8.918753306244508E-7    -2.497506977185877E-7    -2.4598980646605577E-7   -1.6921403729112484E-8   -9.293913646421245E-10
0.11                      0.13                     0                        0.0015353361472364095    0.026714678146507492     0.016952551104660478     0.03922138154815291      0.18734040460473922      0.2673359783350546       0.07786937919789265      -5.125517399405421E-7    -1.049358289639114E-6    -2.9385044747303114E-7   -2.894254765418221E-7    -1.990930196829417E-8    -1.0934987204135195E-9
0.13                      0.13                     0                        0.001469293781846675     0.02452648034065565      0.01591492184360979      0.03660413430073507      0.19180909726147194      0.27195390067140873      0.07878586950293226      -2.8201009152067E-7      -5.773653745345385E-7    -1.616788806430985E-7    -1.592442260315829E-7    -1.095425814151487E-8    -6.016517947189591E-10
0.15000000000000002       0.13                     0                        0.0014205135714948722    0.022856034221758578     0.015003769974880527     0.03535857908729946      0.19389983491630647      0.2751301872598282       0.07955379864815455      2.5318444533830747E-7    5.183500041464184E-7     1.4515288264264472E-7    1.4296708611996338E-7    9.834569240756411E-9     5.401539892112401E-10
0.17                      0.13                     0                        0.0013767377539925618    0.02157100687633565      0.014235872291075025     0.03496113591632622      0.19437681787046246      0.27694322499865864      0.08010437848801956      9.415312354450439E-7     1.9276173113430956E-6    5.397881877787728E-7     5.316597433252374E-7     3.657236571127624E-8     2.00870101681432E-9
0.19                      0.13                     0                        0.0013043821631057281    0.020069269138182924     0.013378343179429552     0.03423333354590428      0.1947153872301597       0.2777960256458513       0.0803464483961287       5.506655919311181E-7     1.1273896051527997E-6    3.1570145604369927E-7    3.1094743991764944E-7    2.138977726341906E-8     1.1748123618159656E-9
0.21000000000000002       0.13                     0                        0.0012341052873181746    0.018647787321532452     0.012570646276786513     0.033460645849219935     0.19487861981547117      0.27819172211500615      0.08044386774665482      4.5157699894491124E-8    9.24523380426268E-8      2.5889308896675252E-8    2.5499452626991093E-8    1.7540829799881695E-9    9.634127289699922E-11
0.23                      0.13                     0                        0.0011636567305875044    0.017300019182347703     0.011778738307633202     0.03278619886591372      0.19458848795540007      0.278038352671855        0.0804034306977977       -2.6798835572552546E-7   -5.486583708406842E-7    -1.536400954499591E-7    -1.5132649354095852E-7   -1.0409604889342602E-8   -5.71737253502602E-10
0.25                      0.13                     0                        0.0010930364929137176    0.01602596472062869      0.011002619271969622     0.032209992595985656     0.1938449916499465       0.2773359173163979       0.08022513724955745      -3.8877257492893354E-7   -7.959425214971368E-7    -2.228867569962048E-7    -2.1953039858620045E-7   -1.510128634457333E-8    -8.294232173828418E-10
0.27                      0.13                     0                        0.0010217164864275976    0.014820100543680579     0.010241757295119166     0.031716069101003656     0.19267485694254494      0.27609759915850146      0.079909703927227        -3.650927810893897E-7    -7.474623661759335E-7    -2.093109216734601E-7    -2.0615899608697737E-7   -1.4181480343811104E-8   -7.789037824742784E-10
0.29000000000000004       0.13                     0                        9.491525953054757E-4     0.013650400765290165     0.009505941834978616     0.031164311937842974     0.1913982763495673       0.27457714677410955      0.07950022750331771      -5.180476071081188E-7    -1.0606100976453088E-6   -2.9700127674664175E-7   -2.925288587958184E-7    -2.0122780668082825E-8   -1.1052238268700992E-9
0.31                      0.13                     0                        8.807074874056793E-4     0.012552726298321075     0.008808514489867513     0.030621774773860716     0.1899686460964067       0.2728251643577127       0.07902196838422827      -5.699762851317636E-7    -1.1669248060110112E-6   -3.2677244731315103E-7   -3.218517177620639E-7    -2.2139872116659304E-8   -1.2160105797903181E-9
0.33                      0.13                     0                        8.163811627282075E-4     0.011527077142773302     0.008149475259785845     0.0300884576090569       0.18838596618306308      0.270841651909311        0.07847492656995866      -5.208788151603245E-7    -1.066406491273042E-6    -2.9862443337298815E-7   -2.941275729857141E-7    -2.023275468954057E-8    -1.1112640412349366E-9
0.35000000000000003       0.13                     0                        7.560740324118294E-4     0.010583589939459483     0.007551604706900351     0.02950022025292955      0.18671481733741022      0.26860030870297047      0.07783565736383918      -6.22129919650879E-7     -1.2737000726870958E-6   -3.5667258742888803E-7   -3.513016041790606E-7    -2.4165701662190787E-8   -1.3272772640438585E-9
0.37                      0.13                     0                        7.037986957530308E-4     0.00978425823681605      0.007020126642076654     0.028951342744517397     0.18475883300420443      0.2659211680841128       0.07707234686587427      -6.112970293469936E-7    -1.2515216615037639E-6   -3.5046199557021576E-7   -3.451845350244595E-7    -2.3744914320264128E-8   -1.3041659354450073E-9
0.39                      0.13                     0                        6.550224678191907E-4     0.009060708139334808     0.006513781865033165     0.028447089167428524     0.1825122644967183       0.2628713924918187       0.07621194444684606      -4.852589608921521E-7    -9.934811913679439E-7    -2.78203255763015E-7     -2.740139093444356E-7    -1.8849154987442315E-8   -1.0352711959700255E-9
0.41000000000000003       0.13                     0                        6.020401568689523E-4     0.00828919109555543      0.005991107976988661     0.02789777887194338      0.1801783113983192       0.2597037366875425       0.07531457470714095      -5.129102719630469E-7    -1.050092320021998E-6    -2.9405599705375966E-7   -2.896279308374235E-7    -1.9923228605831642E-8   -1.0942636272068941E-9
0.43                      0.13                     0                        5.513768901707881E-4     0.007556034989660975     0.0054929658500321695    0.02734236530210848      0.17772901708444         0.2563582158581646       0.07436398874012562      -5.146751709243268E-7    -1.0537056359295966E-6   -2.950678292437683E-7    -2.906245262698687E-7    -1.999178345332416E-8    -1.0980289344050366E-9
0.45                      0.13                     0                        5.030326677246976E-4     0.006861239821651427     0.005019355484163691     0.026780848457923813     0.17516438155508074      0.252834830003685        0.07336018654579998      -4.905536577759909E-7    -1.004321139090738E-6    -2.8123875233304056E-7   -2.7700369564177104E-7   -1.905481952991985E-8    -1.046567117564452E-9
0.47000000000000003       0.13                     0                        4.570074895306815E-4     0.006204805591526801     0.0045702768793832275    0.02621322833938941      0.17248440481024158      0.24913357912410394      0.07230316812416418      -4.4054573251803904E-7   -9.019388295054217E-7    -2.525687663215762E-7    -2.487654389531301E-7    -1.711233683561869E-8    -9.398781766851393E-10
0.49                      0.13                     0                        4.1330135558873926E-4    0.005586732299287092     0.004145730035690779     0.025639504946505243     0.1696890868499224       0.24525446321942124      0.07119293347521813      -3.646513951504723E-7    -7.465587071736504E-7    -2.090578712093759E-7    -2.0590975620394672E-7   -1.416433537042074E-8    -7.779621117671011E-10
0.51                      0.13                     0                        3.81320152115222E-4      0.0051193770230057965    0.0038124382499467226    0.025098717847711713     0.16671569226215827      0.24111186255618416      0.07000439240969347      -1.8427739543874047E-7   -3.7727510693687115E-7   -1.0564786125810482E-7   -1.0405695432217299E-7   -7.157978455299434E-9    -3.9314488745423924E-10
0.53                      0.13                     0                        3.621347892036915E-4     0.004812847580434638     0.0035644462813087347    0.02460540604827295      0.16343287951080884      0.2365520997662936       0.06869862623559965      1.5556313389181892E-7    3.18487776727782E-7      8.91857210546604E-8      8.784271059971797E-8     6.042616123292605E-9     3.318847144562503E-10
0.55                      0.13                     0                        3.285084269278221E-4     0.004351426963827403     0.0032413311750143477    0.023998258791953445     0.16014171771772848      0.2318838466899446       0.0673539383477588       2.1280373739762993E-8    4.356777052991617E-8     1.2200226549905187E-8    1.2016508443290917E-8    8.26604133335392E-10     4.54004145163018E-11
0.5700000000000001        0.13                     0                        2.96644137933488E-4      0.0039150972218417604    0.0029348326065709446    0.02338555760925305      0.15675529021144138      0.22707215598955777      0.06596672757027149      -7.207782343749875E-8    -1.4756649061821096E-7   -4.132285390826709E-8    -4.0700590342187424E-8   -2.7997547178378916E-9   -1.537737589345409E-10
0.59                      0.13                     0                        2.665419222206893E-4     0.0035038583544777157    0.0026449505759785254    0.022767302500171765     0.1532735969919476       0.22211702766513322      0.06453699390313776      -1.2451145763996604E-7   -2.5491500671659887E-7   -7.138352031985627E-8    -7.03085857567169E-8     -4.836460430227233E-9    -2.6563780589627735E-10
0.61                      0.13                     0                        2.382017797894258E-4     0.0031177103617352634    0.002371685083237089     0.0221434934647096       0.14969663805924716      0.21701846171667089      0.06306473734635765      -1.360205288676395E-7    -2.7847777776524877E-7   -7.798177268486268E-8    -7.680747780029786E-8    -5.283513003832657E-9    -2.9019172636890894E-10
0.63                      0.13                     0                        2.1162371063969762E-4    0.002756653243614406     0.002115036128346636     0.02151413050286655      0.14602441341334005      0.21177645814417093      0.06154995789993108      -1.066050371205187E-7    -2.182548037641599E-7    -6.11176110032861E-8     -6.019726647293004E-8    -4.140912438654146E-9    -2.2743552035243459E-10
0.65                      0.13                     0                        1.8916624628018984E-4    0.002448555235508067     0.0018933151115429888    0.020888305032907138     0.14226129789607111      0.2063905298183394       0.05999180928402801      -9.250976518854254E-8    -1.893972479430588E-7    -5.303666689226673E-8    -5.223800991792934E-8    -3.5934027857721E-9      -1.9736409415205818E-10
0.67                      0.13                     0                        1.7504720571992393E-4    0.002244516375958117     0.0017387135685253154    0.02027447741222784      0.13834788331694156      0.20076537444704326      0.05836137847619814      -2.7725094054870184E-8   -5.6762186156810345E-8   -1.5895041728276136E-8   -1.5655684945930463E-8   -1.0769396075053802E-9   -5.914984285461975E-11
0.01                      0.15000000000000002      0                        0.002293595636858143     0.039734842466713896     0.02352823449413305      0.05521179296614683      0.20028930790862767      0.29305184219395336      0.08673475856703704      -2.683449889576347E-7    -5.493885137888246E-7    -1.5384455643735378E-7   -1.5152787563589776E-7   -1.0423457771221052E-8   -5.724981093393484E-10
0.03                      0.15000000000000002      0                        0.002266651651392881     0.03945371663840731      0.023423684508211896     0.054870729296270786     0.2012258323253059       0.29416643307486606      0.08701409570952665      -7.028108629844982E-8    -1.438879917189932E-7    -4.029276860924508E-8    -3.96860166666597E-8     -2.7299631641829886E-9   -1.4994052687352517E-10
0.05                      0.15000000000000002      0                        0.0022425460519647673    0.03869459345045722      0.023075833507278973     0.05392574680177957      0.2023626739394913       0.29535721692132677      0.0872487845889565       -4.0400741057349483E-7   -8.271331308135045E-7    -2.316210230663031E-7    -2.28133138998271E-7     -1.5693060637096638E-8   -8.619258351380183E-10
0.06999999999999999       0.15000000000000002      0                        0.0022001102925044177    0.03784243162886853      0.022746600329343006     0.0525778409673275       0.20545865299078273      0.29858230439124017      0.08798071007664933      1.4164349563205335E-7    2.899897995316519E-7     8.120546928189462E-8     7.99826300991822E-8      5.501928696428662E-9     3.0218799227277206E-10
0.09                      0.15000000000000002      0                        0.002135012032958364     0.03652121373211312      0.022219071680574486     0.05044643732757699      0.20970877299297705      0.3024358375104387       0.08875203530620976      -1.5880118628268926E-7   -3.2511711159071627E-7   -9.104212514004847E-8    -8.96711598727685E-8     -6.168393401595233E-9    -3.3879290707395406E-10
0.11                      0.15000000000000002      0                        0.002039081003312418     0.034154852913069654     0.021231696019453867     0.04695055224761186      0.21582816596576435      0.30774110628448803      0.08970371615757992      -1.9140520169283285E-7   -3.918680192164024E-7    -1.0973429564911698E-7   -1.0808185280759764E-7   -7.4348473760852384E-9   -4.0835163910649124E-10
0.13                      0.15000000000000002      0                        0.001934011704742073     0.03137028041826766      0.01998179181207441      0.04357199829779387      0.22125518273106196      0.3129830125146583       0.09068933675703207      1.42491471959047E-7      2.9172587985058907E-7    8.169162161290096E-8     8.046146166565924E-8     5.534867062334969E-9     3.0399709944430455E-10
0.15000000000000002       0.15000000000000002      0                        0.0018462045612096588    0.029103459610420407     0.018858364997016364     0.04156513638195808      0.22430424449446135      0.31678328299689384      0.09152639619666686      7.810410340500317E-7     1.5990422424939608E-6    4.477777353307291E-7     4.4103483778022285E-7    3.033836505624714E-8     1.6663046962307383E-9
