% Model:              ss.mph
% Version:            COMSOL 5.3.1.180
% Date:               Apr 3 2018, 16:32
% Dimension:          2
% Nodes:              1330
% Expressions:        19
% Description:        , , , , , , , , , , , , , , , , , , 
% Length unit:        m
% cpl1x                   cpl1y                    PdensityN (W/m^3)        Tp22 (K)                 Tp23 (K)                 Tp24 (K)                 Tp3 (K)                  Flux1 (1/(m^2*s))        Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.675                     0.48                     1615093.8205138117       879.1843710160776        879.1137924134913        876.9975454489248        876.8593885228183        0.026321243533745025     0.11257703072707644      0.17474340980810066      0.058095317722250774     0.058187393019933066     0.11272319437897647      0.1371025144607137       0.03651782943957235      0.004989127037109032     0.00919516752379565      0.002605853975187291     0.0025631327454423225    1.753817893527029E-4     1.0269270175396113E-5
0.7250000000000001        0.48                     1615093.8205138128       879.1178640791863        879.0472854775762        876.9310385422888        876.7928816180936        0.026321243533745046     0.11257703072707652      0.1747434098081008       0.058095317722250815     0.05818739301993311      0.11272319437897656      0.1371025144607138       0.03651782943957238      0.004989127037109036     0.009195167523795657     0.0026058539751872933    0.0025631327454423247    1.7538178935270303E-4    1.026927017539612E-5
0.775                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      0.02632124353374504      0.11257703072707649      0.17474340980810074      0.0580953177222508       0.058187393019933094     0.11272319437897653      0.13710251446071378      0.036517829439572366     0.004989127037109036     0.009195167523795655     0.002605853975187293     0.0025631327454423243    1.7538178935270297E-4    1.0269270175396118E-5
0.8250000000000001        0.48                     0                        NaN                      NaN                      NaN                      NaN                      0.026321243533745042     0.11257703072707652      0.17474340980810077      0.05809531772225081      0.0581873930199331       0.11272319437897654      0.13710251446071378      0.03651782943957237      0.004989127037109037     0.009195167523795657     0.002605853975187293     0.0025631327454423247    1.75381789352703E-4      1.026927017539612E-5
0.8750000000000001        0.48                     0                        NaN                      NaN                      NaN                      NaN                      9.323200616126828E-4     0.011773642890272131     0.043695670379854806     0.02404358227679438      0.03031107602862802      0.1483697213326782       0.20859716883095064      0.06049569310342447      -5.436953545858159E-4    -0.001002052412663229    -2.8397561905943425E-4   -2.793199537386427E-4    -1.911238085331498E-5    -1.1191025079019407E-6
0.925                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      6.77186941300954E-4      0.01076067032745251      0.04237877253238107      0.023701396617533774     0.03003094710765991      0.14872793304102247      0.20931561812932714      0.060736646493263255     -5.992946493914083E-4    -0.0011045242068592049   -3.1301549711328785E-4   -3.0788374169430537E-4   -2.10668514547002E-5     -1.233544187997275E-6
0.9750000000000001        0.48                     0                        NaN                      NaN                      NaN                      NaN                      6.771869413009539E-4     0.010760670327452508     0.042378772532381065     0.02370139661753377      0.030030947107659908     0.14872793304102244      0.2093156181293271       0.06073664649326325      -5.992946493914082E-4    -0.0011045242068592046   -3.130154971132878E-4    -3.078837416943053E-4    -2.1066851454700197E-5   -1.2335441879972748E-6
1.025                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      6.771869413009538E-4     0.010760670327452506     0.04237877253238105      0.023701396617533763     0.030030947107659897     0.14872793304102241      0.20931561812932703      0.060736646493263234     -5.99294649391408E-4     -0.0011045242068592044   -3.1301549711328775E-4   -3.0788374169430526E-4   -2.1066851454700194E-5   -1.2335441879972744E-6
1.075                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      6.771869413009537E-4     0.010760670327452504     0.042378772532381044     0.02370139661753376      0.030030947107659894     0.1487279330410224       0.209315618129327        0.06073664649326323      -5.992946493914079E-4    -0.0011045242068592042   -3.130154971132877E-4    -3.078837416943052E-4    -2.106685145470019E-5    -1.2335441879972744E-6
1.125                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      5.087053417309858E-4     0.00807431283456417      0.03232520453541602      0.018437733902450026     0.025561428094867465     0.1387730998325233       0.19658586350542887      0.05700044621663442      -3.563267757728462E-4    -6.567243788816291E-4    -1.8611173659386943E-4   -1.8306050805518578E-4   -1.2525860139045163E-5   -7.334358770085755E-7
1.175                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      2.7519682955948155E-5    -5.366710396420328E-4    -0.0015555840952568712   -3.627235389417325E-5    0.009325053865020888     0.09102625456422528      0.1336612623473069       0.03878021327487727      2.2004018123198175E-4    4.055431892030675E-4     1.1492846269903169E-4    1.1304427327062925E-4    7.735016907747146E-6     4.5292219202388084E-7
1.225                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      3.9650101059728126E-5    -1.0563027219832354E-4   -0.0010884056002637159   -7.398698543388216E-4    0.006851510110209132     0.06267827380406277      0.09281771600753161      0.027136810966026093     -5.861906337955323E-5    -1.0803704006007067E-4   -3.0617073003255264E-5   -3.0115112377545555E-5   -2.0606089803167532E-6   -1.2064765950387639E-7
1.275                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      -2.8570311267061455E-8   5.0859678250913334E-5    -5.074111981916989E-5    -2.4869829983994025E-4   0.005880974273528529     0.0516628730672814       0.07622222530515949      0.02227768514158709      2.2363034430482122E-6    4.123014918779619E-6     1.168388200650224E-6     1.1492621261860713E-6    7.86570286113265E-8      4.614530371526711E-9
1.325                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      7.067187623846143E-6     4.94041007632919E-5      -1.3686117302797406E-4   -2.900856073525814E-4    0.005593571752284216     0.04993879926751573      0.07362783295139182      0.021502225119450033     4.252170280487556E-5     7.837089420381867E-5     2.2209780832365092E-5    2.1845698948594977E-5    1.4948050800076384E-6    8.753680343477948E-8
1.375                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      7.067187623846141E-6     4.940410076329189E-5     -1.36861173027974E-4     -2.9008560735258135E-4   0.005593571752284215     0.04993879926751572      0.0736278329513918       0.02150222511945003      4.252170280487555E-5     7.837089420381865E-5     2.2209780832365085E-5    2.1845698948594974E-5    1.494805080007638E-6     8.753680343477946E-8
1.425                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      3.848245467393029E-6     2.976429412668031E-5     -5.575225586305184E-5    -1.2838815011558793E-4   0.0042547669027010555    0.03836033912739048      0.05650843400644735      0.01649712748807315      4.7715611556754544E-5    8.794197555983442E-5     2.4922150546064255E-5    2.4513633822127955E-5    1.6773290486872005E-6    9.823726315261643E-8
1.475                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      1.4000259325323833E-7    1.2235763642552385E-5    4.1839988228824555E-5    4.1411064798222845E-5    0.0026113001942163977    0.02375132398230699      0.03496489974218034      0.010211658936837346     2.2940122374209257E-5    4.2278719207456E-5       1.198143931883698E-5     1.1785095099352865E-5    8.063729062790722E-7     4.7261899878067944E-8
1.525                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      1.400025932532383E-7     1.2235763642552385E-5    4.1839988228824555E-5    4.1411064798222845E-5    0.0026113001942163977    0.02375132398230699      0.03496489974218034      0.010211658936837346     2.294012237420925E-5     4.227871920745598E-5     1.1981439318836976E-5    1.1785095099352861E-5    8.063729062790722E-7     4.726189987806793E-8
1.575                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      1.4725447311553486E-8    1.2406964545672421E-5    3.99485723581497E-5      3.0358723670934144E-5    0.002139401434447377     0.019072668877378195     0.028005089548753866     0.008130358712039903     -1.2775878687608184E-5   -2.3546908018936592E-5   -6.673102074541841E-6    -6.5637067829618785E-6   -4.4913025932204747E-7   -2.628195354298509E-8
1.625                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      -2.278743986957635E-8    6.190477380225504E-6     2.2933117413369743E-5    2.061277768930701E-5     0.0010803667185776116    0.009396751703869012     0.013140059261672197     0.0034605674312947364    7.639565288184668E-6     1.407916454863525E-5     3.989671707993891E-6     3.924545740265706E-6     2.684910895740438E-7     1.5786033067252355E-8
1.675                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      -3.931576459132596E-8    4.576947310242704E-6     1.4463380730894708E-5    1.2109858018225875E-5    2.8939511026383063E-4    0.0023396207904486047    0.0027186596396945205    5.047177074634064E-4     2.265211480034394E-6     4.176629922141589E-6     1.1835584648121058E-6    1.1640951796753044E-6    7.960480205627095E-8     4.680271532410047E-9
1.725                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      -4.883290159563984E-8    2.5660217279809304E-6    1.0700637441928171E-5    8.731482411310343E-6     1.0128393916293567E-4    6.849505697794615E-4     5.840194767315274E-4     5.370036360502939E-5     8.410927041940115E-8     1.5673059612905017E-7    4.4326478225262784E-8    4.360394708023004E-8     3.045384272769332E-9     1.5988716469498924E-10
0.025                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.0022565293112598085    0.02192788240134606      0.0952618142985913       0.059080582356095035     0.19195945563469777      0.9238256032847698       1.298247624948121        0.37409263658360203      -1.408210331080554E-5    -2.5989123208060526E-5   -7.365245957679826E-6    -7.244279423965915E-6    -4.956336010442234E-7    -2.9049454551950693E-8
0.07500000000000001       0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.002789468914536173     0.026099644184659716     0.10825913600505652      0.06602909316261739      0.19315014889252335      0.9163812390558824       1.2859635046660236       0.370563060142633        4.509274518625235E-5     8.324709581223103E-5     2.3591512473836948E-5    2.3205213494698556E-5    1.587809008537289E-6     9.310851258764713E-8
0.125                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.0039073492364615145    0.03441954292911         0.13241619738780178      0.07850755302883038      0.19406484354094136      0.8992171847264179       1.2649342949245124       0.3657444879852506       8.254353184389482E-6     1.5204849321964204E-5    4.308822670442963E-6     4.238503880035907E-6     2.90071384899464E-7      1.7050824261395567E-8
0.17500000000000002       0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.005622110693214288     0.0470120112337672       0.16844294920867542      0.09691875316085766      0.19460127789747056      0.8713316498449564       1.2348240186356436       0.3597553292716311       -1.6038848641827417E-4   -2.9603923687534166E-4   -8.389559683892496E-5    -8.252039239668423E-5    -5.6462902164106235E-6   -3.308151797392076E-7
0.225                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.010209337061992917     0.0758269218350847       0.2282123010008949       0.1237011528362893       0.19542211697660244      0.8276325098900225       1.1832019247038623       0.34755774277432167      5.656467744790509E-4     0.0010409053691049688    2.9498620193673644E-4    2.901491394502818E-4     1.9853873801876068E-5    1.161579561963654E-6
0.275                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.016158587198250737     0.11271135116425737      0.30123974492110384      0.155642388670584        0.19639233728993563      0.7751256817636157       1.1197964569519083       0.3320868925712002       0.002282743051598854     0.004204074359728898     0.0011914084816139158    0.0011718745418040476    8.018607361792626E-5     4.693287660406608E-6
0.32500000000000007       0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.029853119770048328     0.17833687898860842      0.39373944720163206      0.18786408536101865      0.19999374820083116      0.7252992471261486       1.0157820903237353       0.2971140185516997       -0.005132605668316188    -0.009449163887057598    -0.002677834421101221    -0.0026339273346907364   -1.8022857779913446E-4   -1.0546864984740839E-5
0.37500000000000006       0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.05328014186673003      0.2671056762107899       0.49386064427163484      0.21086068580571296      0.2044802495454241       0.6508180755641108       0.8771673306853579       0.25105386985702         -0.0033637394577969854   -0.006185605203708956    -0.0017529616455579304   -0.001724215482555783    -1.1798267372371699E-4   -6.900054319740119E-6
0.42500000000000004       0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.09240048509139503      0.39766589818108655      0.6161614842791993       0.2243996264598969       0.21103486119450027      0.5358982414413382       0.6791701847869116       0.18594682696481304      0.011669995860328148     0.02151249975631828      0.006096510624403935     0.005996564358365572     4.1031237595563395E-4    2.40278511952773E-5
0.47500000000000003       0.62                     5783558.289643227        900.860445035261         900.607707108076         893.0295481245546        892.5348160974146        0.13075205252405608      0.5275443153104009       0.7273333781995073       0.23029303359811099      0.2153239137693321       0.4181874076937835       0.4846710146201592       0.12336169689153821      0.026384776177392738     0.04862597917879493      0.01378030381619263      0.013554383218486045     9.274560352763223E-4     5.430473228377374E-5
0.525                     0.62                     4806198.266093738        889.2517406379834        889.0417127369307        882.7441821570067        882.3330545894066        0.14689720644060697      0.5854011744784071       0.7648653269915048       0.22373352049114936      0.21314479401648992      0.35506467574233014      0.39089169575943206      0.09513581620111788      0.031010628168031205     0.05715336996304463      0.016196914077979067     0.015931375817460257     0.001090100773446225     6.38292307451147E-5
0.5750000000000001        0.62                     4023187.3844601316       888.2672675070779        888.0914567081513        882.819900515038         882.4757525910802        0.15554457051266965      0.6162688672143762       0.7807022077248091       0.21564951002896082      0.2092283251991072       0.3034528837941631       0.3167093634844942       0.0732776833035424       0.033890338261423        0.06246207893791779      0.017701369674346906     0.017411167617070435     0.001191354877089515     6.975880105109361E-5
0.6250000000000001        0.62                     4352128.614101978        888.6603541542361        888.4701688476874        882.7676037225858        882.3953178401737        0.1346559576640567       0.5413027092709928       0.7154996386761328       0.2067549250812088       0.20229861950285966      0.31974172745629775      0.3518780813151712       0.08589676290338767      0.028584561586291        0.0526830938058596       0.014930065279829508     0.014685296901605813     0.0010048378947970064    5.8837398809823184E-5
0.675                     0.62                     4681069.843743824        890.0948272874026        889.8902674710921        883.7566933498367        883.3562695047816        0.11376734481544376      0.4663365513276093       0.6502970696274566       0.19786034013345685      0.19536891380661214      0.3360305711184324       0.38704679914584816      0.09851584250323292      0.023278784911159006     0.04290410867380143      0.012158760885312116     0.0119594261861412       8.183209125044977E-4     4.791599656855277E-5
0.7250000000000001        0.62                     5004212.876843742        892.731974655637         892.5132937015197        885.9563077539544        885.5282419193869        0.09310421302476762      0.3919730131172323       0.5857507154321989       0.18908673735245465      0.18852223649764352      0.35213229606610896      0.4216185363066997       0.11089057302828406      0.01817347062935393      0.033494564921140946     0.009492153922422074     0.00933653643172153      6.388503809840303E-4     3.740717846784915E-5
0.775                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.07515061831353394      0.324105128229364        0.5118390651513399       0.17344550597604666      0.1758668803774753       0.371588023938647        0.461649414694034        0.12466271323726982      0.01399637949427218      0.025795906634849857     0.007310401391348213     0.00719055228518377      4.920119531586574E-4     2.880916938968573E-5
0.8250000000000001        0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.04909327242286846      0.22064785692372466      0.37734118940565325      0.13849727945302703      0.14725665455212394      0.40817302856293025      0.5350263320061714       0.14927184989066172      0.008317892693905957     0.015330221183509123     0.0043444903165828185    0.004273265412358615     2.9239727188479534E-4    1.712097132700591E-5
0.8750000000000001        0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.023035926532202974     0.11719058561808524      0.24284331365996656      0.10354905293000737      0.11864642872677253      0.44475803318721346      0.6084032493183089       0.17388098654405357      0.002639405893539732     0.004864535732168378     0.0013785792418174222    0.0013559785395334594    9.278259061093323E-5     5.432773264326085E-6
0.925                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.0021585333753967903    0.034299636668754865     0.13508233744696463      0.07554820171838889      0.09572364390566594      0.474070286568259        0.66719353278723         0.19359806069727659      -0.0019102516949351133   -0.003520670909363714    -9.977368970486048E-4    -9.813794266505982E-4    -6.715058901185687E-5    -3.931922099241313E-6
0.9750000000000001        0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.0021585333753967903    0.03429963666875486      0.1350823374469646       0.07554820171838887      0.09572364390566593      0.4740702865682589       0.6671935327872299       0.19359806069727656      -0.0019102516949351129   -0.0035206709093637137   -9.977368970486046E-4    -9.81379426650598E-4     -6.715058901185686E-5    -3.931922099241312E-6
1.025                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.00205506641724884      0.03264990614033784      0.12890829765962528      0.0723157112195061       0.092978848403852        0.46795688122558315      0.6593760085456136       0.19130360671155347      -0.0017610416513745507   -0.0032456706352787454   -9.198034840706058E-4    -9.047236949636066E-4    -6.1905444181475E-5      -3.6247984381733813E-6
1.075                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.0013016462983011037    0.02063698729938426      0.08395050751841229      0.048777536136759406     0.07299194446388337      0.4234406157153106       0.6024507818894548       0.17459597534993895      -6.745319986325934E-4    -0.0012431884620279457   -3.523121580771763E-4    -3.465361197277056E-4    -2.3711631270172197E-5   -1.38840191704835E-6
1.125                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      5.482261793533676E-4     0.008624068458430688     0.03899271737719929      0.025239361054012734     0.05300504052391471      0.37892435020503806      0.5455255552332958       0.1578883439883244       4.1197765410936314E-4    7.592937112228545E-4     2.151791679162532E-4     2.1165145550819522E-4    1.4482181641130611E-5    8.479946040766813E-7
1.175                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      -1.1283849750771813E-4   -0.002234745176280162    -0.0022072040105449173   0.00341920341280206      0.03429050243071545      0.3333121116810649       0.4865650429486363       0.14066756308808637      0.0013254215819530472    0.0024428084199529776    6.922770456103654E-4     6.809275377629521E-4     4.659225255067596E-5     2.728165960358613E-6
1.225                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      1.5002684649054125E-4    -0.0015478131225315325   -0.0058131550015955      -0.0012137928145116539   0.028304797384987132     0.27673568581164376      0.40724339708365864      0.11831319987572467      5.075044204818631E-4     9.353512759194813E-4     2.650728195434632E-4     2.607270963968197E-4     1.784016149565707E-5     1.0446369374543023E-6
1.275                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      3.292463414957851E-4     -9.462470935460358E-4    -0.00806029898678845     -0.004535931005720096    0.023490758838973978     0.22957634552969436      0.34075814922323283      0.09953204217156646      -1.3051484235786508E-4   -2.4054584298407875E-4   -6.816930611894952E-5    -6.705169996401162E-5    -4.588001541995021E-6    -2.686067057560395E-7
1.325                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      2.252396178005596E-4     -6.337318266751156E-4    -0.005706500129678493    -0.0034194823538418067   0.022644002307398173     0.21430341173685818      0.3177371558635529       0.09284981701351282      -1.593968653352591E-4    -2.937752704206719E-4    -8.325421634154667E-5    -8.188928817099881E-5    -5.6032404327202695E-6   -3.28057970822829E-7
1.375                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      1.0648791170124111E-4    -2.4718781068592985E-4   -0.002829807732133146    -0.0019790203968334742   0.019852340487613217     0.18113105579687921      0.26815343888228516      0.07841267339334802      -1.5270680319729438E-4   -2.8144421700213046E-4   -7.975958529440529E-5    -7.845200672473745E-5    -5.368011773336733E-6    -3.142811226442554E-7
1.425                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      -2.1613713550257615E-5   1.9280112748659437E-4    4.2031221170669877E-4    -2.960043431172095E-4    0.015425522291261099     0.1331681451824307       0.19662642846288458      0.05756665896104026      -1.1252148140831046E-4   -2.0738034634850466E-4   -5.877016789301387E-5    -5.780681287504944E-5    -3.955325642132988E-6    -2.3155218286953364E-7
1.475                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      7.72264683869963E-6      1.6463866751527766E-4    1.6175946872004607E-4    -2.3414088898244682E-4   0.011847611508730826     0.10581352219866258      0.15597322673207778      0.04560615311244002      8.998675275454183E-5     1.6584938108484419E-4    4.700086925284176E-5     4.6230208072193484E-5    3.1633429225372276E-6    1.8529722634445632E-7
1.525                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      5.4449098047392604E-6    1.3633576416957025E-4    2.3577633452766267E-4    -4.0759772990124716E-5   0.009794167184598782     0.08793117877525694      0.12957325104049539      0.03789233598170729      7.769926895019887E-5     1.432017811606347E-4     4.058261991536751E-5     3.991723086415868E-5     2.7313590200988714E-6    1.6003152275344134E-7
1.575                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      2.5201600365764583E-6    7.367357173009004E-5     1.6956792295216174E-4    5.3133990816549976E-5    0.006552035469355157     0.058135781518243404     0.08519075703474438      0.024656523369494317     -4.2675863053061974E-5   -7.865224942874714E-5    -2.228964404463108E-5    -2.19242223944091E-5     -1.5001009950108549E-6   -8.777963377461603E-8
1.625                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      1.4870638048529123E-6    4.044936391390875E-5     1.0633549410691293E-4    5.6234926107175184E-5    0.0037465791410458502    0.032620078992815854     0.04617680305526939      0.012486213923024618     -1.615918849880552E-5    -2.978312450509156E-5    -8.440507591878374E-6    -8.301952036531733E-6    -5.681434506406439E-7    -3.325176200572267E-8
1.675                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      1.2518936871922196E-6    2.479450297702395E-5     4.991311944387041E-5     3.0197870067769184E-5    9.243763552168545E-4     0.007511212125255582     0.00881070702046291      0.0016606733066133342    2.77878888420998E-6      5.123489856249255E-6     1.4520823661804593E-6    1.427981187093261E-6     9.76576356538326E-8      5.6939387922944535E-9
1.725                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      6.073964135080987E-7     1.1071085281631178E-5    2.460498478843082E-5     1.6987192652826155E-5    2.651481409374642E-4     0.0018611668069695177    0.001729423814808855     2.129634218859354E-4     8.078968580811519E-8     1.498522960070724E-7     4.227818500716507E-8     4.177127159526143E-8     2.9385994387083245E-9    1.2676528897718631E-10
0.025                     0.76                     0                        NaN                      NaN                      NaN                      NaN                      0.0038952176287903777    0.03786841877955695      0.16457472123686845      0.10200741405133154      0.3242935039875769       1.5552971120287644       2.1841532357390427       0.629179762772791        -1.6847011840020826E-5   -3.1107964676544476E-5   -8.815458259299676E-6    -8.671059199780813E-6    -5.93287772518024E-7     -3.482396729600394E-8
0.07500000000000001       0.76                     0                        NaN                      NaN                      NaN                      NaN                      0.004544023230761686     0.043041910874801345     0.18103906513989587      0.11091199444609015      0.3260825747511592       1.5466844027175801       2.1680882384368556       0.6242709446626254       1.3508536044439637E-4    2.4939147939816614E-4    7.067611451727694E-5     6.951761532156172E-5     4.7565312944908864E-6    2.7876933609675184E-7
