% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Jul 20 2017, 21:42
% Dimension:          2
% Nodes:              4862
% Expressions:        14
% Description:        power density, Dependent variable Flux2, Dependent variable Flux3, Dependent variable Flux4, Dependent variable Flux5, Dependent variable Flux6, Dependent variable Flux7, Dependent variable Flux8, Dependent variable Conc1, Dependent variable Conc2, Dependent variable Conc3, Dependent variable Conc4, Dependent variable Conc5, Dependent variable Conc6
% Length unit:        m
% r                       z                        Pdensity (W/m^3)         Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.29000000000000004       0.6900000000000001       0                        0.4854819156352694       1.1812988175209762       0.4483136618924036       0.45217271051146435      0.9364112773691258       1.2714608983670639       0.36819627959144446      0.001087214107500588     0.002217132874147213     6.259773538944218E-4     6.136107224261884E-4     4.197851285257054E-5     2.3207086469536493E-6
0.31                      0.6900000000000001       0                        0.45024173335383855      1.1483892604504973       0.4397029122893862       0.44633099756259575      0.93569454606959         1.2765017498149507       0.3707237976338171       -8.325480135515341E-4    -0.0016977937414283954   -4.7935160480536224E-4   -4.698825897747682E-4    -3.2145509889837775E-5   -1.777116923905087E-6
0.33                      0.6900000000000001       0                        0.4173851583293417       1.1142301494354867       0.4303712639207276       0.44039029698059534      0.9348350388726518       1.2808225610677155       0.3728859707998772       -0.002235595680830287    -0.004558997529892574    -0.0012871750108599293   -0.0012617473552703185   -8.63186612638179E-5     -4.77198781096665E-6
0.35000000000000003       0.6900000000000001       0                        0.385491682254654        1.078059075549301        0.42012764674889796      0.43399535689854113      0.9338868605222675       1.2847115209264637       0.37483101647937755      -0.0033464680704943716   -0.006824374591507817    -0.0019267746195733243   -0.0018887116278181071   -1.2921061483568122E-4   -7.1431976368737975E-6
0.37                      0.6900000000000001       0                        0.3545613051297738       1.0398760387919372       0.4089720607738964       0.4271461773164327       0.9328500110184361       1.2881686293911945       0.37655893467231777      -0.004165165182543828    -0.00849392492627421     -0.002398150430945571    -0.0023507754074181563   -1.608213706054293E-4    -8.890746401626622E-6
0.39                      0.6900000000000001       0                        0.32459402695470213      0.9996810391633981       0.3969045059957236       0.4198427582342704       0.9317244903611589       1.291193886461909        0.37806972537869826      -0.00469168701697863     -0.009567648534191694    -0.0027013024449766532   -0.002647938694070451    -1.8115092857306104E-4   -1.0014634105225055E-5
0.41000000000000003       0.6900000000000001       0                        0.2955898477294387       0.9574740766636823       0.3839249824143792       0.41208509965205403      0.930510298550435        1.2937872921386062       0.3793633885985187       -0.0049260335737987765   -0.010045545415260265    -0.00283623066166657     -0.0027802014877749905   -1.9019928873857645E-4   -1.05148607476691E-5
0.43                      0.6900000000000001       0                        0.2675487674539844       0.9132551512927917       0.37003349002986374      0.4038732015697841       0.9292074355862651       1.2959488464212874       0.3804399243317794       -0.004868204853004288    -0.009927615569479974    -0.0028029350810153354   -0.002747563788531788    -1.8796645110197635E-4   -1.0391426328958807E-5
0.45                      0.6900000000000001       0                        0.24111335788065794      0.8676507140867556       0.35513495378715143      0.3968283908351336       0.9250381553411681       1.2968239891349216       0.38145514501680367      -0.004558363810093087    -0.009295765423473558    -0.002624540282884788    -0.002572693152031925    -1.7600316604710818E-4   -9.730046277347968E-6
0.47000000000000003       0.6900000000000001       0                        0.21774281443248705      0.8221325304205648       0.33979789561514806      0.39053090520819006      0.9192917577014134       1.2971805668485306       0.3824584445874826       -0.0038935919227210004   -0.007940115217581038    -0.0022417893318560493   -0.0021975032159673178   -1.5033564452103523E-4   -8.311039235506822E-6
0.49                      0.6900000000000001       0                        0.19722601353055674      0.7765122107499681       0.324331692898615        0.3829937121194351       0.9155746948663706       1.2982597062660024       0.3832906832395891       -0.002791861462862868    -0.0056933841152475686   -0.0016074533378944795   -0.0015756983047236026   -1.0779669222765455E-4   -5.959330448776931E-6
0.51                      0.6900000000000001       0                        0.1795629551748674       0.7307897550749658       0.30873634563755264      0.37421681156886893      0.9138869668360399       1.3000614073873382       0.38395186097312317      -0.001253172430518673    -0.00255557211647312     -7.215323010000708E-4    -7.072784183007707E-4    -4.8386309166965474E-5   -2.6749199171582627E-6
0.53                      0.6900000000000001       0                        0.16475363936541867      0.6849651633955572       0.29301185383196066      0.36420020355649146      0.9142285736104215       1.302585670212537        0.3844419777880848       7.224751743115801E-4     0.001473320778742305     4.1597377882717396E-4    4.077564433011755E-4     2.789550466103185E-5     1.5421923593491753E-6
0.55                      0.6900000000000001       0                        0.15279806610221106      0.6390384357117436       0.27715821748183933      0.35294388808230276      0.9165995151895155       1.3058324947415998       0.384761033684474        0.0031350813516279018    0.006393294570398724     0.0018050649015872622    0.0017694062800822426    1.2104874925633778E-4    6.6920063807454046E-6
0.5700000000000001        0.6900000000000001       0                        0.14022445010294757      0.5959355318554908       0.26198124854186444      0.3405623855412512       0.9200617840055704       1.3114129404271933       0.3860806265328754       0.0031872904951546987    0.006499765220342677     0.0018351252753665346    0.0017988727476618068    1.2306460494211654E-4    6.8034400696590386E-6
0.59                      0.6900000000000001       0                        0.12725784792168737      0.5535319605655417       0.24699014162450764      0.3271651761700064       0.9246509733228234       1.3181726861539753       0.38774215166107473      0.0025740591737060817    0.005249218600035679     0.0014820492791416972    0.001452771634496818     9.938711046108122E-5     5.494458526909164E-6
0.61                      0.6900000000000001       0                        0.11463061865152514      0.5109632683146731       0.23195887288553033      0.31274304052998         0.9305617303507795       1.3256377294215107       0.3894240124395106       0.0020788910121160315    0.004239435842185469     0.0011969498433740031    0.0011733042152381936    8.026815809967445E-5     4.43748614523463E-6
0.63                      0.6900000000000001       0                        0.10234276229246089      0.4682294551028848       0.21688744232493265      0.2972959786211717       0.9377940550894399       1.3338080702298          0.3911262088681831       0.0017017860103845552    0.003470416946792061     9.798269680634565E-4     9.604704898859382E-4     6.570774785789649E-5     3.6325229246354552E-6
0.65                      0.6900000000000001       0                        0.09039427884449454      0.42533052093017676      0.20177584994271455      0.28082399044358164      0.9463479475388042       1.3426837085788441       0.3928487409470925       0.0014427441685116562    0.0029421619138554614    8.30680653210059E-4      8.142704584400528E-4     5.5705879735747455E-5    3.0795688651116455E-6
0.67                      0.6900000000000001       0                        0.07878516830762598      0.38226646579654844      0.18662409573887584      0.2633270759972097       0.9562234076988713       1.3522646444686404       0.39459160867623805      0.0013017654864973071    0.002654670743375617     7.495108988137962E-4     7.34704120900523E-4      5.026255373322636E-5     2.7786239666631437E-6
0.01                      0.7100000000000001       3.039942960930511E-11    1.0712130524696921       1.6884154855927775       0.5706456535681849       0.5570806331038335       0.99034087247647         1.2240177640743697       0.3295740974277826       0.041927569978422834     0.08550153528116339      0.024140471413657473     0.023663655230773583     0.0016188615156280679    8.949724099647321E-5
0.03                      0.7100000000000001       3.045925159803824E-11    1.0585459481024637       1.6801088140594074       0.5693408846717978       0.5548099129491502       0.9893795612112508       1.2274997182950247       0.3317655047710293       0.04037436471183891      0.08233415095114519      0.02324618390325346      0.022787028158351243     0.0015588911020868383    8.618178465234658E-5
0.05                      0.7100000000000001       3.0512838884419886E-11   1.0414452478329936       1.6671170629286172       0.5668018019207218       0.551640283417135        0.988019187154126        1.2311209760397857       0.33411036166993874      0.038671184147198764     0.07886092820040604      0.022265545358625908     0.021825755379745328     0.0014931300256671803    8.254619294751396E-5
0.06999999999999999       0.7100000000000001       3.0560191468450065E-11   1.019910951661282        1.6494402322004074       0.5630284053149573       0.5475717445077888       0.9862597503050955       1.2348815373086544       0.33660866812451107      0.03681802828450242      0.075081867028946        0.021198555779774832     0.02077983689495586      0.0014215782863690953    7.859046588197538E-5
0.09                      0.7100000000000001       3.0601309350128734E-11   0.993943059587328        1.6270783218747766       0.5580206948545036       0.5426042962211103       0.9841012506641582       1.2387814021016292       0.3392604241347461       0.03481489712374981      0.07099696743676497      0.020045215166700197     0.01964927270398281      0.00134423588419258      7.431460345573073E-5
0.11                      0.7100000000000001       3.063619252945592E-11    0.9635415716111305       1.600031331951724        0.5517786705393606       0.5367379385571          0.9815436882313147       1.2428205704187107       0.3420656297006439       0.032661790664940925     0.06660622942386288      0.01880552351940199      0.018434062806826156     0.001261102819137635     6.971860566877998E-5
0.13                      0.7100000000000001       3.0664841006431623E-11   0.9287064877326915       1.5682992624312517       0.544302332369529        0.5299726715157581       0.9785870630065651       1.246999042259899        0.3450242848222044       0.030358708908075828     0.06190965299023992      0.017479480837880257     0.017134207203485945     0.001172179091204262     6.48024725211233E-5
0.15000000000000002       0.7100000000000001       3.068725478105586E-11    0.8894378079520127       1.5318821133133622       0.5355916803450091       0.5223084950970852       0.9752313749899105       1.251316817625195        0.3481363894994279       0.027905651853154582     0.056907238135896175     0.01606708712213503      0.015749705893962206     0.0010774647003924636    5.9566204012760765E-5
0.17                      0.7100000000000001       3.07034338533286E-11     0.84573553226909         1.4907798845980507       0.5256467144657999       0.5137454093010804       0.9714766241813493       1.2557738965145973       0.35140194373231404      0.025302619500177054     0.05159898486083139      0.014568342372166228     0.01428055887825487      9.769596467022346E-4     5.4009800143692125E-5
0.19                      0.7100000000000001       3.0713378223249845E-11   0.7975996606839248       1.4449925762853173       0.5144674347319016       0.5042834141277435       0.9673228105808818       1.2603702789281055       0.3548209475208629       0.022549611849143256     0.04598489316504557      0.012983246587973864     0.01272676615636394      8.706639301335757E-4     4.81332609139174E-5
0.21000000000000002       0.7100000000000001       0                        0.7542129919854725       1.4148234758964897       0.5081192058577123       0.49915179437468593      0.9674909873953105       1.2683680583575025       0.35867349002136706      0.019399074251623714     0.039560084338364394     0.01116927942921031      0.010948631830298197     7.490185228485395E-4     4.14082643763274E-5
0.23                      0.7100000000000001       0                        0.7101943089000412       1.3865352163575355       0.502358545327147        0.4946195701388244       0.9683135378491061       1.277146566035546        0.36271572581752753      0.016019721138522767     0.032668647411969336     0.009223571273947642     0.009041360930217525     6.185381647137427E-4     3.419487097980711E-5
0.25                      0.7100000000000001       0                        0.6634726551067226       1.3553781605915036       0.49552669253748916      0.4890291265600962       0.9677156943458046       1.2854867452766379       0.36696300128424264      0.011812637206925205     0.024089239124762497     0.006801285325027536     0.006666926659246267     4.560982779536978E-4     2.521464635956017E-5
0.27                      0.7100000000000001       0                        0.6194271362492172       1.3232322897166666       0.48808974086954554      0.4832938890172631       0.9670647539717696       1.2929117579493619       0.37073570761952296      0.00824504667857431      0.016813934513058248     0.004747196571381638     0.004653416021533404     3.1834989025941024E-4    1.7599451648135546E-5
0.29000000000000004       0.7100000000000001       0                        0.5793829454242141       1.2904135280319338       0.48008276288289176      0.4776933515949803       0.9662757707118658       1.2991154156986886       0.3738787497236471       0.005553230938454852     0.011324575313998301     0.0031973475020266335    0.0031341842444903905    2.1441605435668356E-4    1.1853644706991248E-5
0.31                      0.7100000000000001       0                        0.5403018535490177       1.2555828034760232       0.47116381609306596      0.47163857467264325      0.9653981162985152       1.3048872220539978       0.3768046643412114       0.0031535904759499647    0.006431042841787098     0.001815722230012746     0.0017798529603950848    1.2176341625607005E-4    6.73149882700116E-6
0.33                      0.7100000000000001       0                        0.5021838606236305       1.218740116048937        0.461332900500069        0.46512955825025226      0.9644317907317186       1.3102271770152905       0.37951345147221577      0.0010461252910597585    0.0021333370964248498    6.023207553400363E-4     5.904221692475474E-4     4.0391975957573736E-5    2.233014008165514E-6
0.35000000000000003       0.7100000000000001       0                        0.46502896664805127      1.1798854657506743       0.45059001610390054      0.45816630232780753      0.9633767940114754       1.3151352805825662       0.3820051111166603       -7.691646162158181E-4    -0.0015685419220885406   -4.42856921991523E-4     -4.34108128952248E-4     -2.9698266538807233E-5   -1.641809749515801E-6
0.37                      0.7100000000000001       0                        0.42883717162228063      1.1390188525812355       0.4389351629045606       0.4507488069053086       0.9622331261377854       1.3196115327558249       0.38427964327454467      -0.002292279245876729    -0.004674594213752999    -0.0013198108019819115   -0.001293737934204284    -8.850731123307143E-5    -4.8929724460427055E-6
0.39                      0.7100000000000001       0                        0.3936084755463189       1.0961402765406212       0.4263683409020494       0.44287707198275605      0.9610007871106496       1.323655933535067        0.3863370479458694       -0.003523218597922987    -0.007184819778568555    -0.0020285408846311363   -0.001988467246508566    -1.3603515812521944E-4   -7.520474081415229E-6
0.41000000000000003       0.7100000000000001       0                        0.3593428784201646       1.0512497376288295       0.41288955009636663      0.4345510975601493       0.9596797769300671       1.3272684829202925       0.38817732513063424      -0.004461982672354618    -0.009099218616535265    -0.0025690471699392143   -0.00251829606586511     -1.7228180721525223E-4   -9.524314655633428E-6
0.43                      0.7100000000000001       0                        0.3260403802438193       1.0043472358458625       0.3984987904875126       0.42577088363748883      0.9582700955960386       1.3304491809115013       0.38980047482883917      -0.00510857146917159     -0.010417790727653056    -0.0029413296579061244   -0.0028832243922738967   -1.972472585031685E-4    -1.0904494168697229E-5
0.45                      0.7100000000000001       0                        0.2938945153537333       0.9555661531506334       0.3831121512163215       0.41741466738758143      0.9554287469599899       1.333009686203204        0.39137456849438107      -0.005463996154915423    -0.011142599781781518    -0.0031459705780077503   -0.003083822816914769    -2.1097056521752458E-4   -1.1663163953319156E-5
0.47000000000000003       0.7100000000000001       0                        0.26445688512231136      0.9063576289096827       0.3670651858382172       0.4106312382325922       0.9499758788566518       1.335323980108173        0.39324301395471195      -0.0054390546442287056   -0.0110917404679276      -0.003131610499596697    -0.0030697462356696417   -2.1000756311269925E-4   -1.160990859251576E-5
0.49                      0.7100000000000001       0                        0.23787299743713         0.8570469686643262       0.3508890759155834       0.40260810161579136      0.946552345558026        1.3383608357170058       0.3949403984964702       -0.00497715456105594     -0.010149800257632737    -0.0028656653782528126   -0.0028090546792454043   -1.921731302405661E-4    -1.0623951486823614E-5
0.51                      0.7100000000000001       0                        0.2141428522981895       0.8076341724145639       0.33458382144842014      0.3933452575371794       0.9451581470641124       1.3421202530297014       0.3964667221196561       -0.004078295905397111    -0.008316779150896887    -0.0023481352139760898   -0.002301748147642051    -1.5746726660112461E-4   -8.705292636242697E-6
0.53                      0.7100000000000001       0                        0.19326644970548978      0.758119240160396        0.31814942243672745      0.38284270599675624      0.9457932833749108       1.3466022320462612       0.3978219848242696       -0.0027424786772522252   -0.005592677147720066    -0.00157902000676653     -0.0015478266408595841   -1.0588997219437492E-4   -5.8539320407730075E-6
0.55                      0.7100000000000001       0                        0.17524378965903079      0.7085021719018219       0.30158587888050514      0.37110044699452144      0.9484577544904211       1.3518067727666836       0.39900618661031056      -9.697028766212756E-4    -0.0019774942481022625   -5.583197566241308E-4    -5.472901588979989E-4    -3.744124702031678E-5    -2.0698697004145384E-6
0.5700000000000001        0.7100000000000001       0                        0.16007487215881253      0.6587829676388418       0.2848931907797533       0.3581184805304754       0.9531515604106433       1.3577338751909689       0.4000193274777789       0.001240031496495726     0.0025287695479565067    7.13965536451102E-4      6.998612982426974E-4     4.787890892104935E-5     2.6468943848326897E-6
0.59                      0.7100000000000001       0                        0.1477596972048352       0.6089616273714568       0.2680713581344722       0.3438968066046183       0.9598747011355783       1.3643835393191184       0.40086140742667503      0.0038867244420987745    0.007926114240456222     0.0022378358724591645    0.0021936277305625016    1.5007049562972325E-4    8.29636021496866E-6
0.61                      0.7100000000000001       0                        0.13408393157377696      0.5628066105540647       0.25203183440232013      0.32886010299930457      0.9664767817859353       1.3726587656749767       0.4027109275030401       0.0035955307781741592    0.007332292838687816     0.002070177684372832     0.0020292815062334254    1.388272135337767E-4     7.674776323378942E-6
0.63                      0.7100000000000001       0                        0.12048709409321923      0.5168101220419558       0.23602633557313524      0.31282623348300664      0.9742449495075716       1.381716927878779        0.4046737082360142       0.003147293056456343     0.006418215273926446     0.0018120992917563831    0.0017763013150078357    1.2152029650263276E-4    6.717973333221331E-6
0.65                      0.7100000000000001       0                        0.10722962952375949      0.470648512568927        0.21998067492232995      0.29576743769792707      0.9833346849399116       1.3914803876233361       0.406656824619225        0.0028171184945971007    0.00574490157162188      0.0016219974595970824    0.0015899548176886154    1.0877192159111772E-4    6.013179504139083E-6
0.67                      0.7100000000000001       0                        0.09431153786539749      0.42432178213497806      0.20389485244990402      0.27768371564406547      0.9937459880829552       1.4019491449086463       0.4086602766526724       0.002605007092596418     0.005312351731774086     0.0014998721878949199    0.0014702420142757547    1.0058208879923086E-4    5.560394836132159E-6
0.01                      0.73                     3.162105223876605E-11    1.1840041012247788       1.8410836780947137       0.6163825282086671       0.5932336801407906       1.0331408311122807       1.265819992610577        0.3388624522012963       0.045401262181047786     0.09258531007843986      0.02614050907752876      0.025624191251038257     0.0017529837271655524    9.691209955231065E-5
0.03                      0.73                     3.1662799209203106E-11   1.1734377890197498       1.833886880310208        0.6151640601618665       0.5911924486634337       1.0320083243592033       1.2683812028476766       0.34062254406080544      0.04408613498688252      0.08990342756925522      0.025383299684964698     0.0248819353661974       0.0017022056782231211    9.410484330306665E-5
0.05                      0.73                     3.1698311477288705E-11   1.1584378809124813       1.822005002928286        0.6127112782603784       0.5882523078087463       1.0304767548142215       1.2710817166088844       0.3425360854759775       0.04262103249466111      0.08691570663934982      0.02453973925817714      0.024055033775173016     0.0016456369664022647    9.097745169311684E-5
0.06999999999999999       0.73                     3.1727589043022776E-11   1.1390043769029674       1.805438045948938        0.6090241825042          0.584413257576726        1.0285461224773318       1.2739215338941972       0.344603076446812        0.04100595470438336      0.08362214728872322      0.023609827797165982     0.023143486477964992     0.0015832775917029752    8.752992472246078E-5
0.09                      0.73                     3.1750631906405396E-11   1.1151372769912138       1.7841860093721738       0.6041027728933335       0.5796752979673749       1.0262164273485372       1.276900654703618        0.34682351697330954      0.03924090161604944      0.08002274951737587      0.022593565301931316     0.022147293474573445     0.00151512755412526      8.376226239109887E-5
0.11                      0.73                     3.1767440067436526E-11   1.086836581177217        1.7582488931979876       0.5979470494277778       0.5740384289806918       1.0234876694278365       1.280019079037145        0.34919740705546976      0.03732587322965927      0.07611751332530747      0.02149095177247309      0.021066454764998306     0.0014411868536691155    7.967446469903088E-5
0.13                      0.73                     3.177801352611618E-11    1.0541022894609802       1.727626697426384        0.5905570121075339       0.5675026506166776       1.0203598487152301       1.2832768068947793       0.35172474669329284      0.03526086954521293      0.0719064387125183       0.020301987208791367     0.019900970349239634     0.0013614554903345446    7.526653164625704E-5
0.15000000000000002       0.73                     3.178235228244433E-11    1.0169344018424995       1.6923194220573579       0.5819326609326005       0.5600679628753312       1.0168329652107173       1.2866738382765202       0.35440553588677864      0.0330458905627103       0.06738952567900805      0.01902667161088606      0.01865084022729736      0.001275933464121543     7.053846323277708E-5
0.17                      0.73                     3.178045633642101E-11    0.9753329183217776       1.6523270670909125       0.5720739959029787       0.5517343657566534       1.0129070189142984       1.2902101731823676       0.35723977463592727      0.030680936282151468     0.06256677422477691      0.01766500497875723      0.017316064399171525     0.0011846207750301138    6.549025945859117E-5
0.19                      0.73                     3.177232568804618E-11    0.9292978388988116       1.607649632527044        0.5609810170186669       0.5425018592606432       1.0085820098259728       1.2938858116123213       0.36022746294073854      0.028166006703536327     0.05743818434982468      0.016216987312404816     0.01589664286486208      0.0010875174230602534    6.01219203236991E-5
0.21000000000000002       0.73                     3.175796033731989E-11    0.8788291635736056       1.5582871183657585       0.5486537242796673       0.5323704433873022       1.0038579379457422       1.297700753566383        0.36336860080121275      0.025501101826865036     0.052003756054151674     0.014682618611828905     0.014392575624369106     9.846234082119673E-4     5.443344582810119E-5
0.23                      0.73                     0                        0.8241422073324134       1.504815027314536        0.5352708457104887       0.5214888468351819       0.9988775893076575       1.301776159859921        0.36668375509732154      0.02267337556121498      0.04623729138709589      0.013054502897285334     0.01279661304016529      8.754427115244182E-4     4.839741787379629E-5
0.25                      0.73                     0                        0.7767859503157567       1.473292268446973        0.5285777363050639       0.5162078048032329       0.9981607429669584       1.3098983354905112       0.37082631190405985      0.018666906270319382     0.03806698920393546      0.010747724227385565     0.010535404723175875     7.207487269988972E-4     3.984542089906242E-5
0.27                      0.73                     0                        0.7305172426400526       1.4398018932213388       0.5209834598972424       0.5104931910406132       0.9973536124906422       1.3175529883423818       0.3747330954596882       0.014978497734973716     0.030545301321128326     0.0086240732920712       0.008453706427533065     5.783354043695341E-4     3.197233896498943E-5
0.29000000000000004       0.73                     0                        0.6852116339141587       1.4042995551245299       0.5124772146862501       0.5043243377779398       0.9964578108608798       1.3247757898002361       0.3784227515287566       0.011582264477242803     0.02361944016517032      0.006668646154098049     0.006536908624838066     4.472032795422914E-4     2.4722918092071054E-5
0.31                      0.73                     0                        0.6408691241380718       1.3667852541565435       0.5030590006720858       0.4977012450152124       0.9954733380776708       1.3315667398640731       0.3818952801112651       0.008478206497126451     0.017289405736061025     0.004881442813466015     0.004785011315090769     3.2735235251716145E-4    1.809715828030687E-5
0.33                      0.73                     0                        0.5974897133117935       1.3272589903173813       0.49272881785475026      0.490623912752431        0.9944001941410153       1.3379258385338932       0.3851506812072137       0.005666323794624765     0.011555198033800665     0.0032624632701751506    0.0031980144982912307    2.1878262329414798E-4    1.2095059529697085E-5
0.35000000000000003       0.73                     0                        0.5550734014353239       1.2857207636070427       0.4814866662342432       0.4830923409895956       0.9932383790509133       1.3438530858096969       0.3881889548166023       0.0031466163697377422    0.006416817058389215     0.0018117075242254518    0.0017759181744394514    1.2149409187325111E-4    6.7166218402417E-6
0.37                      0.73                     0                        0.5136201885086631       1.2421705740255287       0.46933254581056505      0.47510652972670653      0.9919878928073652       1.3493484816914838       0.3910101009394312       9.190842224653765E-4     0.0018742628098266877    5.291755756169213E-4     5.1872234353543E-4       3.5486758254470746E-5    1.96184521194071E-6
0.39                      0.73                     0                        0.4731300745318099       1.1966084215728376       0.4562664565837152       0.46666647896376345      0.9906487354103707       1.3544120261792538       0.39361411957570025      -0.0010162726471923751   -0.0020724647118870176   -5.851325756504678E-4    -5.735729944208608E-4    -3.923937756219491E-5    -2.169270355205984E-6
0.41000000000000003       0.73                     0                        0.43360305950476485      1.14903430624897         0.4422883985536938       0.4577721887007662       0.9892209068599295       1.3590437192730065       0.3960010107254091       -0.002659454239235476    -0.005423365506751826    -0.0015312169295766957   -0.0015009678394293992   -1.0268431557674447E-4   -5.6767248611982985E-6
0.43                      0.73                     0                        0.39503914342752844      1.0994482280539266       0.427398371720501        0.448423658937715        0.9877044071560418       1.3632435609727431       0.3981707743885582       -0.004010460553663918    -0.008178439574767722    -0.0023090774861617585   -0.0022634621914901826   -1.548480557891776E-4    -8.560518306036222E-6
0.45                      0.73                     0                        0.35744434526706853      1.0478388385286972       0.41157827580216344      0.4387574743323911       0.9859155601700079       1.36702504221721         0.4001625871866879       -0.00506621641917658     -0.01033141603838633     -0.002916943667202536    -0.002859320424440266    -1.9561186464693876E-4   -1.0814085603114756E-5
0.47000000000000003       0.73                     0                        0.32193962825239525      0.9949399737129863       0.39482140321795833      0.43148810164935586      0.9807562216030864       1.37129705231354         0.4028961785366705       -0.005681105285175232    -0.011585347616571024    -0.0032709744614091694   -0.0032063571980146185   -2.1935338196336115E-4   -1.2126581923349115E-5
0.49                      0.73                     0                        0.28928865378396296      0.9419389728928704       0.3779353860892237       0.42297902150450944      0.9776262178408774       1.3762916241137324       0.40545870896808056      -0.0058590355786878184   -0.011948198298314732    -0.003373420212682963    -0.0033067789964098524   -2.2622346851247508E-4   -1.2506376498694692E-5
0.51                      0.73                     0                        0.2594914218617715       0.8888358360683485       0.3609202244159597       0.4132302338978517       0.9765255488833806       1.382008757617789        0.4078501784809184       -0.005600007299714354    -0.01141996808361748     -0.0032242809210239237   -0.003160585819625976    -2.1622212429428102E-4   -1.1953469329151513E-5
0.53                      0.73                     0                        0.2325479324858205       0.8356305632394203       0.34377591819816605      0.40224173882938247      0.9774542147305956       1.3884484528257086       0.41007058707518357      -0.004904020448254834    -0.010000656972479259    -0.002823556586432049    -0.002767777667662987    -1.8934934930877888E-4   -1.0467860414719571E-5
0.55                      0.73                     0                        0.2084581856561104       0.7823231544060861       0.3265024674358428       0.3900135362991019       0.9804122153825225       1.395610709737491        0.41211993475087627      -0.0037710750243092513   -0.007690264964900057    -0.0021712472089073344   -0.0021283545405208805   -1.4560514355596831E-4   -8.04954975539885E-6
0.5700000000000001        0.73                     0                        0.18722218137264107      0.7289136095683466       0.30909987212899026      0.3765456263070101       0.9853995508391619       1.4034955283531372       0.4139982215079966       -0.0022011710278776117   -0.004488792060879879    -0.0012673527884497846   -0.0012423164381996598   -8.498950703584957E-5    -4.698537351189362E-6
0.59                      0.73                     0                        0.16883991963541278      0.6754019287262016       0.2915681322776083       0.36183800885310724      0.9924162211005135       1.4121029086726469       0.4157054473465445       -1.943084589599213E-4    -3.9623826041874444E-4   -1.1187332505940178E-4   -1.0966336069932921E-4   -7.502439748422921E-6    -4.1482320209112034E-7
0.61                      0.73                     0                        0.15331140044442507      0.6217881118796504       0.27390724788169674      0.34589068393739275      1.0014622261665769       1.4214328506960197       0.4172416122665199       0.002249512682443836     0.004587396436483381     0.001295191181263823     0.0012696046919801216    8.685605830631232E-5     4.801592691895911E-6
0.63                      0.73                     0                        0.14040013623769043      0.5683800408027626       0.25617923770354023      0.3287499836867211       1.0123219539761863       1.4314773886268268       0.41867259062242695      0.004883533524377188     0.009958902041306847     0.002811765897256526     0.0027562195571571844    1.8855836896764574E-4    1.0423993456657659E-5
0.65                      0.73                     0                        0.12583369054673715      0.5189557560294129       0.23919950878414767      0.31110438029415177      1.0219475323915024       1.4421286697668967       0.42091629130993935      0.004482226242531602     0.00914052966963431      0.00258070854779132      0.0025297265939646274    1.7306348726676453E-4    9.567359858016964E-6
0.67                      0.73                     0                        0.1116066177668818       0.4693663502951434       0.22217961804313463      0.29243385063280064      1.0328946785175217       1.4534852484477199       0.42318032764768837      0.004198982120544582     0.008562921160418556     0.002417627758783256     0.002369867324678434     1.6212714768551182E-4    8.962735420451612E-6
0.01                      0.75                     3.294774196074457E-11    1.2955660921951557       1.9984419374334539       0.6642229966348339       0.630403317533688        1.078084469594861        1.3119787342003237       0.34983972036860156      0.04827036140131695      0.09843616419157307      0.027792440951578786     0.027243495976488532     0.0018637621465283243    1.0303640048521597E-4
0.03                      0.75                     3.2971413912885596E-11   1.2871005721523296       1.9923550133978176       0.6630908294376218       0.6285915747336593       1.0767807673539274       1.31361920045387         0.35116849674437345      0.047193312279570444     0.09623978350322222      0.027172309676854727     0.02663561127922921      0.001822176462184696     1.0073734433085485E-4
0.05                      0.75                     3.298885116267511E-11    1.2742014562072594       1.9815830097647587       0.6607243483857198       0.6258809225562982       1.0750780023210873       1.315398970231522        0.35265072267580777      0.04596628785976766      0.09373756439415032      0.0264658273679071       0.02594308087578629      0.001774800114962636     9.811815281578761E-5
0.06999999999999999       0.75                     3.3000053710113147E-11   1.2568687443599482       1.96612592653428         0.6571235534791294       0.6222713610016057       1.0729761744963409       1.3173180435332814       0.35428639816290497      0.04458928814190868      0.09092950686435752      0.025672994024735947     0.025165904766159816     0.0017216331048621493    9.517882594001442E-5
0.09                      0.75                     3.3005021555199684E-11   1.235102436610393        1.94598376370638         0.6522884447178493       0.6177628900695813       1.0704752838796883       1.319376420359147        0.35607552320566477      0.0430623131259934       0.08781561091384371      0.024793809647341222     0.024304082950349738     0.0016626754318832318    9.191936370353514E-5
0.11                      0.75                     3.3003754697934745E-11   1.208902532958597        1.9211565212810604       0.6462190221018809       0.6123555097602252       1.0675753304711297       1.3215741007091195       0.3580180978040875       0.04138536281202194      0.084395876542609        0.023828274235722976     0.023357615428356116     0.0015979270960258874    8.83397661063499E-5
