% r                       z                        Pdensity (W/m^3)         Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.63                      0.91                     0                        0.5632182342638477       1.086346384602848        0.41007652134359035      0.4449433908422259       1.1658262149027552       1.6024873295510398       0.4620830032124349       0.003342171397146385     0.006842499961851929     0.001916096432912231     0.0018872427384906583    1.2982162460964804E-4    7.1303243387802894E-6
0.65                      0.91                     0                        0.4878234308869001       1.000022219499616        0.389335096817823        0.4199765232178407       1.192950293437647        1.6415411903555754       0.4735910220977755       -2.979929047529175E-4    -6.100873345828194E-4    -1.708419688821875E-4    -1.682693311590342E-4    -1.1575086499214987E-5   -6.357501782696566E-7
0.67                      0.91                     0                        0.4125927668759246       0.9128085434084159       0.3689615793962688       0.392559047723714        1.2253251951866895       1.6837241776572878       0.48536244880809437      -0.003414337194443616    -0.006990246563260498    -0.001957469723012659    -0.001927993005527492    -1.3262479653984176E-4   -7.284285784723871E-6
0.01                      0.93                     4.2800422076417674E-11   1.9712815564132655       3.1225505625177314       1.0228267215359859       0.8868539616727558       1.385855680851037        1.6585579414105154       0.44265371041510976      0.05526536272282415      0.11314597529185129      0.03168412142693167      0.03120700350010621      0.0021466999506501564    1.1790537171448804E-4
0.03                      0.93                     4.275618991214247E-11    1.9687460498107316       3.1178333817359234       1.0212430291499108       0.8857000720249726       1.384445261555359        1.6569838071256562       0.4422402235707828       0.05531961007299963      0.11325703706798379      0.031715221912758024     0.031237635656730024     0.002148807107433487     1.1802110521684544E-4
0.05                      0.93                     4.266997110264362E-11    1.9639559106697253       3.1089739051639422       1.0182529356084122       0.8834791180615071       1.381683399503213        1.6538901297675475       0.4414286692345644       0.05528307645577817      0.11318224100137342      0.03169427686676212      0.031217006013417623     0.002147388013982862     1.1794316291254579E-4
0.06999999999999999       0.93                     4.2541683097447283E-11   1.9571852988579426       3.0961491976037903       1.0138976631589895       0.8802635940300654       1.3776428405504098       1.6492579142376622       0.44017973194011145      0.055293855116792745     0.11320430838775702      0.031700456368489414     0.031223092460614138     0.002147806694869552     1.1796615854617406E-4
0.09                      0.93                     4.238478364664355E-11    1.9476945523795588       3.0790268867059902       1.0081903811219097       0.8760894944950829       1.3726220505987554       1.6437119439202672       0.43873269377354324      0.055136318143641457     0.11288177952711921      0.03161013902792313      0.031134135171087512     0.0021416874079269238    1.1763006276279283E-4
0.11                      0.93                     4.219927275023241E-11    1.935483671234575        3.057606972470542        1.0011310894971734       0.8709568194565596       1.36662102964825         1.637252218815362        0.4370875547348597       0.0548104655363243       0.11221465441945996      0.03142332484506326      0.030950134144837743     0.0021290301531549745    1.16934875562402E-4
0.13                      0.93                     4.198515040821387E-11    1.9205526554229913       3.0318894548974487       0.9927197882847807       0.8648655689144958       1.359639777698894        1.6298787389229474       0.43524431482406106      0.05431629729484131      0.1112029330647793       0.03114001381990981      0.03067108938186486      0.0021098349305537067    1.1588059694500167E-4
0.15000000000000002       0.93                     4.1736786970406854E-11   1.903338274156309        3.0019763798066355       0.982923942557486        0.8578270276977722       1.3516029105784528       1.6213325952672342       0.4330837366979573       0.053998671668210534     0.11055265123304564      0.030957916237868283     0.030491733931115303     0.0020974972404812975    1.1520296151968524E-4
0.17                      0.93                     4.145178777868684E-11    1.884041717331143        2.967921965789645        0.9717108471341032       0.8497953185584303       1.3424311532734428       1.6115095097233294       0.4305760694935298       0.05371190939972872      0.10996555662358826      0.03079351289212696      0.030329806266565396     0.00208635839116829      1.1459117123743175E-4
0.19                      0.93                     4.1132338538766744E-11   1.8624968643933113       2.9296890185104063       0.9590889024681643       0.8407546943966762       1.332143185674605        1.6005113160706095       0.4277723097496523       0.0532565477920085       0.10903328493156349      0.030532450053463785     0.030072674663951842     0.002068670553928831     1.1361968427023256E-4
0.21000000000000002       0.93                     4.07763930975144E-11     1.8386827699211223       2.8868925692863807       0.9449408803917794       0.8307479907169129       1.3208239579699443       1.5882654237064222       0.42459695351102567      0.05313525845706912      0.10878496664650955      0.030462913804596935     0.030004185532360294     0.00206395925201203      1.1336092067190509E-4
0.23                      0.93                     4.0406711769050334E-11   1.8121608385724683       2.8401006101214756       0.9295757746457795       0.8199285459705884       1.3089716567279652       1.5757612119245874       0.4214162236642678       0.05276695532954692      0.1080309316684793       0.030251762362908982     0.029796213731879583     0.002049653070586215     1.1257516780583047E-4
0.25                      0.93                     4.002579697592654E-11    1.7828912681178335       2.7894221563508053       0.9130400327058531       0.8083053229240564       1.2966229628322785       1.5631051789496535       0.41827632349018284      0.05202493277374946      0.1065117728024581       0.02982635426638889      0.029377211677879385     0.0020208303196725783    1.1099210671744819E-4
0.27                      0.93                     3.9633648718143036E-11   1.7508740585572191       2.73485720797437         0.8953336545720002       0.7958783215773171       1.2837778762828842       1.5502973247816214       0.4151772529887709       0.05090919078967673      0.1042274900484459       0.029186689515036654     0.028747179370359702     0.0019774909992711204    1.0861173740675829E-4
0.29000000000000004       0.93                     3.921694802585733E-11    1.716738718584964        2.6761147561370633       0.876257362195066        0.7827072617237052       1.2703498786776006       1.5367528934264432       0.41181601274127055      0.0497144533853469       0.10178147825786873      0.028501735990313838     0.02807254027415721      0.001931083220500576     1.0606283605483547E-4
0.31                      0.93                     3.8790575140698916E-11   1.6805093819220618       2.6131114593117855       0.8557814491551778       0.768743857029784        1.2566081098689512       1.5231538314404003       0.40848262765998067      0.04819827335246632      0.09867737000477196      0.027632496562576617     0.027216390359242164     0.0018721894859550267    1.0282815593051522E-4
0.33                      0.93                     3.8360544903299615E-11   1.6420164039487655       2.5459143645857623       0.8339561407378294       0.7539640431869448       1.2426188237329483       1.509768728635716        0.4053062898722095       0.04624123676631586      0.09467068657210571      0.0265105101722307       0.026111299492470173     0.0017961713412089192    9.865293451188102E-5
0.35000000000000003       0.93                     3.7898563959261934E-11   1.6016280374082656       2.472914326597069        0.810324579953486        0.7389948767397805       1.2294528092255261       1.4954834151764438       0.4011179954268916       0.04971575356752649      0.10178414014903381      0.028502481396261173     0.028073274455348293     0.0019311337241231573    1.0606560991635795E-4
0.37                      0.93                     3.746477876025296E-11    1.5576688794825826       2.396660979398655        0.7858768218608261       0.7232448125928543       1.2164263357929368       1.482802583237349        0.3977186727566517       0.05199585781071027      0.10645224700026364      0.029809685332828503     0.029360793754814624     0.002019700946433242     1.1093007700922183E-4
0.39                      0.93                     3.7064541163589665E-11   1.5100190863271208       2.31740972209564         0.7607003442202398       0.7066369296974715       1.2034264033241413       1.4719446413455715       0.395290977511913        0.05230011093217421      0.10707515101224456      0.029984116339340387     0.029532598077787468     0.002031519201641437     1.1157918298833962E-4
0.41000000000000003       0.93                     3.668590904520709E-11    1.4592569341190793       2.2346518811574385       0.7344959226742483       0.68945688554685         1.190098057168125        1.46243131382519         0.3936337057208398       0.05188840925512615      0.10623226524286092      0.02974808412522674      0.029300120174022035     0.002015527268787685     1.1070084189228487E-4
0.43                      0.93                     3.637571374443469E-11    1.4047549377328912       2.1485596855656297       0.7076487889507285       0.6716865741644568       1.1783770313554065       1.4563556878492891       0.39322920264453576      0.05096111050768989      0.1043337864127879       0.029216455548749878     0.028776497169826384     0.001979507742681557     1.0872250504402787E-4
0.45                      0.93                     3.613925688221691E-11    1.3463940756865176       2.059205952254973        0.6802256125514061       0.653291703177868        1.1684665556718596       1.4539483513259261       0.39414104509397796      0.049390492048407404     0.10111822518905761      0.02831600608949509      0.02788960720219902      0.001918499429283851     1.0537168376756026E-4
0.47000000000000003       0.93                     3.597653845855378E-11    1.2841743479799625       1.9665906812254754       0.6522263934762832       0.634272272587085        1.1603666301174855       1.4552093042551013       0.3963692330691663       0.0471765538772788       0.09658558157167031      0.027046735747462438     0.02663945027114001      0.0018325023285945714    1.0064837806288233E-4
0.49                      0.93                     3.588661851365134E-11    1.2181365062086777       1.8706795691152          0.6236376135747677       0.6146597766127612       1.154063038222755        1.4601004022606279       0.39989109262339173      0.04438485447738923      0.09087007486439719      0.02544622978105423      0.025063045654372357     0.0017240629613541928    9.469245306316897E-5
0.51                      0.93                     3.586191112207221E-11    1.148288451697812        1.7703555164447144       0.5941298346926561       0.5947827208325331       1.1494823616489023       1.4683813422689262       0.4045133798231671       0.04167976922662728      0.08533189518248482      0.023895380472687227     0.02353554993681056      0.001618987990554863     8.892131421060981E-5
0.53                      0.93                     3.591722898538832E-11    1.0737107937984653       1.6654334866547438       0.5637258084454938       0.5742089829903357       1.146884314556606        1.4807115621941886       0.41058455505438146      0.0381450004828483       0.07809508649723484      0.021868866276884034     0.02153955217031767      0.0014816852114907493    8.138009486224043E-5
0.55                      0.93                     3.604373296624425E-11    0.9959092015612445       1.5552774197014136       0.5319946177901627       0.5542862849907301       1.1436535870882434       1.4971133997396975       0.41850404125691953      0.03435414363920687      0.07033398309297803      0.019695534507608494     0.01939894769475775      0.0013344350750901064    7.329252675004632E-5
0.5700000000000001        0.93                     3.63346692844649E-11     0.9121670335009164       1.4433422498551185       0.5010364632405094       0.5326790214379459       1.1449637826721148       1.5213146699017785       0.4290213373700915       0.029195490835228148     0.05977256136440659      0.01673803321226024      0.016485982173894336     0.0011340549604193144    6.228684712663359E-5
0.59                      0.93                     0                        0.822134750145345        1.3360798279981065       0.4731754046218845       0.5090129075699714       1.1550904713330827       1.5542895549274869       0.4417699558685005       0.02223856084332359      0.045529487761162404     0.012749563694242697     0.01255757334943372      8.638234712097029E-4     4.744464983931864E-5
0.61                      0.93                     0                        0.7352031404216793       1.24654627753792         0.4513000423085553       0.4876573846177436       1.1741330554133538       1.5922534641395467       0.4546513543669467       0.016062613447875306     0.032885336759859496     0.009208838408766344     0.009070166364468264     6.239280771358413E-4     3.4268632575096055E-5
0.63                      0.93                     0                        0.6484356700639852       1.1561232160897654       0.4297925870994393       0.4638512537957744       1.1984264627077759       1.6333464998487826       0.46779616069037105      0.010410486064635573     0.021313613826313565     0.005968423770953905     0.005878547774784014     4.04379684130214E-4      2.2210154221469107E-5
0.65                      0.93                     0                        0.5618323390722628       1.0648106436536422       0.40865303899453603      0.43759451510406333      1.2279706932163474       1.6775686620551933       0.48120437483877326      0.0052821786936044016    0.010814318960524611     0.0030283197808053898    0.002982717580380976     2.0517829219282162E-4    1.12692147784378E-5
0.67                      0.93                     0                        0.47539314744651273      0.9726085602295513       0.38788139799384586      0.40888716854261115      1.262765746939069        1.724919950758779        0.49487599681215316      6.776913347818431E-4     0.001387452162492743     3.885264383208258E-4     3.8267578125917825E-4    2.632390132366581E-5     1.4458142460022535E-6
0.01                      0.9500000000000001       4.4474994623938074E-11   2.0585391611721424       3.26987857167089         1.0714001327799787       0.9255710325570616       1.4399382115316137       1.7211364713722097       0.45914228226377996      0.057681658386114366     0.11809290979018457      0.03306940510964308      0.03257142677549073      0.0022405573239773937    1.230603951200375E-4
0.03                      0.9500000000000001       4.443175832004578E-11    2.056070446114508        3.265345909165043        1.0698797171319658       0.9244505078017389       1.4385538366724773       1.719591068435393        0.4587378053706492       0.0576918988047438       0.11811387522126363      0.033075276032248704     0.03257720929032942      0.0022409550976476163    1.2308224244547835E-4
0.05                      0.9500000000000001       4.434689486075006E-11    2.0513208236271128       3.256657842062675        1.0669522538337888       0.9222621227373443       1.4358241893279615       1.716543178412142        0.4579425675682609       0.05760229260327714      0.11793042250227957      0.0330239040041284       0.032526610852084734     0.0022374744794305397    1.2289107293221853E-4
0.06999999999999999       0.9500000000000001       4.4219753328263547E-11   2.0443394563169486       3.243832173136157        1.0626159136443567       0.9190053810498241       1.4317371285204674       1.7119625595684964       0.45674401651148777      0.057425075358869364     0.11756760179561711      0.03292230378992328      0.032426540592992256     0.00223059074193057      1.2251299045801288E-4
0.09                      0.9500000000000001       4.405204209771424E-11    2.0352955227184166       3.2269394074833144       1.0568856205184327       0.9147360701481021       1.426391567029291        1.705919820855542        0.455143107907148        0.057224750132932975     0.11715747161737487      0.03280745556545258      0.03231342181987735      0.002222809409619618     1.2208560847653063E-4
0.11                      0.9500000000000001       4.3855719421557543E-11   2.023531454453284        3.2057490384928258       1.049803317804852        0.9095081837428394       1.4200657745392646       1.6989633273550777       0.45334409843069307      0.05685610927283071      0.11640274519211123      0.03259611049868829      0.032105259310039304     0.0022084901094793457    1.2129913507803881E-4
0.13                      0.9500000000000001       4.362881141030265E-11    2.0091073898484697       3.1802524723401184       1.0413551297091281       0.9033160348378779       1.4127213369867975       1.6910051606067316       0.4513112464105682       0.056463498555744        0.11559894475896101      0.032371023300833836     0.031883561606113        0.002193239736271414     1.2046152341213213E-4
0.15000000000000002       0.9500000000000001       4.336435545680433E-11    1.9924227875346814       3.1505114752218644       1.0314820448849795       0.8961182033278091       1.4042085089628928       1.6817343740456534       0.44892340396876146      0.05628380347403865      0.11523105112227808      0.03226800252058257      0.03178209217268404      0.002186259750905831     1.2007815461909632E-4
0.17                      0.9500000000000001       4.306544945510593E-11    1.9734898891082278       3.116591944841361        1.0202001108182748       0.8879114567953286       1.3945794706451604       1.6712884793757603       0.4462394689875048       0.055935509053094884     0.11451798040302781      0.03206832224740945      0.03158541880119144      0.002172730777613796     1.193350891411148E-4
0.19                      0.9500000000000001       4.2732093405207416E-11   1.9523086945691075       3.078493881198606        1.0075093275090135       0.8786957952404355       1.3838342220335988       1.659667476597051        0.4432594414667979       0.05541861529291269      0.11345973260121009      0.031771982481314465     0.031293541491635164     0.0021526528163953083    1.1823232697818752E-4
0.21000000000000002       0.9500000000000001       4.236211263664367E-11    1.929034358014643        3.036156803409032        0.9933654127338755       0.868475303165522        1.3719543491623034       1.646776184440529        0.4399368600973677       0.05501734173433199      0.11263819654485316      0.031541928799784257     0.031066952092232637     0.002137065948129869     1.1737623365403908E-4
0.23                      0.9500000000000001       4.19664112146651E-11     1.9036218084131384       2.989659967145745        0.9778418446412617       0.8573870546941453       1.3593002583570912       1.6330963762320272       0.4364039166244638       0.05509858975389673      0.11280453737681856      0.03158850900826852      0.031112830868848116     0.0021402219053333863    1.1754957148221715E-4
0.25                      0.9500000000000001       4.155947632802681E-11    1.8754616197056535       2.9392766362766922       0.9611476403547216       0.8454950279225615       1.346149774898171        1.6192647468304266       0.4329118028242329       0.05480611834518622      0.11220575432079301      0.03142083256192063      0.03094767939194412      0.0021288612930490817    1.169256010880876E-4
0.27                      0.9500000000000001       4.1136956815892156E-11   1.8445985743424709       2.8849169808328656       0.9432407754331964       0.8328054875842986       1.332447846877193        1.605091529677484        0.42937089041841575      0.05417405039586513      0.11091170790449904      0.03105846241415192      0.030590766024602332     0.0021043095635612957    1.155771216275024E-4
0.29000000000000004       0.9500000000000001       4.069298949341876E-11    1.811437642160981        2.826175586251713        0.9239101269753114       0.8193258188562327       1.3182141307903728       1.5903427015570961       0.4256359734708762       0.05324363015956047      0.10900683838258987      0.030525044260488448     0.030065380391714094     0.0020681687879117003    1.1359212526798559E-4
0.31                      0.9500000000000001       4.024536481870448E-11    1.776013068669096        2.7632403937698164       0.9032300831399669       0.8050297409792488       1.303732897376199        1.5758078326180678       0.4220581038168555       0.05187235336998594      0.10619939368111121      0.02973887914421628      0.029291053806968934     0.0020149036020615475    1.106665876141549E-4
0.33                      0.9500000000000001       3.9794082791749316E-11   1.738324853866816        2.6961114033871736       0.8812006439271618       0.7899172539533474       1.2890041466346718       1.561486922860398        0.41863728145635326      0.050060220027141514     0.10248937380006305      0.028699967065335414     0.028267786270366847     0.0019445140060108362    1.0680050866601021E-4
0.35000000000000003       0.9500000000000001       3.93391434125533E-11     1.6983729977541415       2.6247886151037885       0.8578218093368971       0.7739883577785284       1.2740278785657915       1.5473799722840886       0.4153735063893699       0.04780723013102722      0.09787677873944543      0.027408308023845866     0.026995577781907837     0.0018569999997595673    1.0199388842355164E-4
0.37                      0.9500000000000001       3.884738902223594E-11    1.6569907951023835       2.547548344848454        0.8325248836921498       0.7578650307606661       1.2597515678996465       1.5321427104233578       0.41103243623812125      0.05005416918054985      0.10247698577064962      0.028696498061447622     0.028264369504757046     0.0019442789699694579    1.0678759954388694E-4
0.39                      0.9500000000000001       3.837623288690977E-11    1.6122958316823721       2.466715683103538        0.8062789993656776       0.7410568165304838       1.2457292934804802       1.518192628673666        0.4072417370185144       0.05182751955715288      0.10610760444407152      0.029713175522637622     0.029265737245472333     0.0020131620999876555    1.1057093733508278E-4
0.41000000000000003       0.9500000000000001       3.792885280395501E-11    1.5646129545864893       2.38257784288031         0.7790494841599054       0.7237139660080791       1.2313152187452014       1.5056694658206184       0.4042928759616286       0.05247915439634075      0.10744171057821275      0.030086763541491257     0.029633699558672323     0.002038473875903111     1.119611615940258E-4
0.43                      0.9500000000000001       3.755279397329913E-11    1.5131378879361623       2.295162583947952        0.7512161317233718       0.705764992331001        1.2186057152711756       1.496708108632375        0.40263569889460216      0.05250800741309902      0.10750078198497434      0.03010330523128505      0.029649992154081133     0.0020395946279727524    1.1202271779303296E-4
0.45                      0.9500000000000001       3.725045575806042E-11    1.4578047820999283       2.2044859646699613       0.7228066837832153       0.6871917617767231       1.2077064177037657       1.4914142539615007       0.40229448604906887      0.05189453460866641      0.10624480581196555      0.02975159584460738      0.029303579011889958     0.002015765198939496     1.1071390997056146E-4
0.47000000000000003       0.9500000000000001       3.700737119040724E-11    1.398994584095635        2.110054377971963        0.6936086697093681       0.6682573438461269       1.198363277856636        1.489200908027008        0.40295875520884306      0.05152766321859479      0.1054937020610589       0.029541265230667604     0.029096415678655823     0.002001514631203035     1.0993121163137296E-4
0.49                      0.9500000000000001       3.684431187764928E-11    1.335454782702861        2.0110248141544793       0.66351440827047         0.648626243853561        1.1910027674910624       1.4910368420094795       0.40507191240005636      0.050331108335506136     0.10304396930681463      0.02885526972929163      0.028420750296490598     0.00195503625520179      1.0737843279637422E-4
0.51                      0.9500000000000001       3.676127781978656E-11    1.267185377921605        1.9073972732175104       0.6325238994665208       0.6282984617990254       1.1856248866070453       1.4969220559089156       0.4086339576227087       0.04830486995940043      0.09889560754923271      0.027693609340479444     0.027276582865394267     0.0018763300709357604    1.0305557346556522E-4
0.53                      0.9500000000000001       3.675826901681906E-11    1.1941863697518673       1.7991717551610553       0.6006371432975208       0.6072739976825201       1.182229635204585        1.506856549725315        0.4136448908768          0.04544894809027768      0.09304861678831315      0.026056284064231064     0.025663913385366853     0.0017653960784049462    9.6962633638946E-5
0.55                      0.9500000000000001       3.6833966357097365E-11   1.1170814520166816       1.6847992972255474       0.5672697213152955       0.5871128963147025       1.1785130576071405       1.5213251933154195       0.4205488760147776       0.04316930091949575      0.08838144571132128      0.024749342171315823     0.024376652183546895     0.0016768466103853283    9.209914168292708E-5
0.5700000000000001        0.9500000000000001       3.7080289159706276E-11   1.0333028335627306       1.5678687127218236       0.5345406754748996       0.5654572562591822       1.1795790520052654       1.5439798496309858       0.43008995306683573      0.040229750959159455     0.0823632413461482       0.023064072170448476     0.022716759958446804     0.0015626642103450672    8.582778628650944E-5
0.59                      0.9500000000000001       3.752558899174797E-11    0.9415897456598558       1.4506830774559674       0.5035461340718893       0.5403607015821692       1.1887837130636916       1.5755177315532458       0.442134294780241        0.035140129513681784     0.07194314901448123      0.02014614716370585      0.019842774763419013     0.0013649655150405197    7.496938096987805E-5
0.61                      0.9500000000000001       3.816986585322243E-11    0.8419421883080551       1.3332423914279763       0.47428609710626396      0.5118232322836632       1.206127040782418        1.6159388390821998       0.45668190115499346      0.02790043658306248      0.05712116871631985      0.015995567151087804     0.015754696598463375     0.0010837505244716758    5.95239257330324E-5
0.63                      0.9500000000000001       0                        0.7394881173968368       1.225061805224701        0.4490123183212          0.4829289693199565       1.2317851969883797       1.6632278668150362       0.47259471671101594      0.019806808526110466     0.04055090852014231      0.011355418575079608     0.011184422078261109     7.693657073923147E-4     4.2256650579880695E-5
0.65                      0.9500000000000001       0                        0.6416762587903396       1.1287608254556873       0.4274746466371607       0.4553823595609199       1.263749579470631        1.7126183304233216       0.48790312612247955      0.013190358085947432     0.027004906084999163     0.007562148996577        0.007448273759104732     5.12359634626393E-4      2.8140846210868055E-5
0.67                      0.9500000000000001       0                        0.5440285395498147       1.0315703346987053       0.4063048820573345       0.4253851419321418       1.3009647851670316       1.765137920528781        0.5034749433589206       0.007097727657993028     0.01453133171761313      0.004069190065738351     0.004007913835229598     2.757005629287086E-4     1.5142580752451192E-5
0.01                      0.97                     4.615824270305107E-11    2.1445919181308706       3.4153620616681257       1.1194847463245388       0.9641553068606363       1.494313211420286        1.7842508702497968       0.47579810192957545      0.059977432992046234     0.12279309891481234      0.03438559300382242      0.033867794746910596     0.0023297332379757377    1.2795829400188608E-4
0.03                      0.97                     4.611600225954177E-11    2.142189994618139        3.411013917438248        1.1180276074145905       0.9630681469977764       1.4929548809976936       1.7827341986610257       0.4754026349876416       0.05994366647912972      0.12272396800083818      0.03436623436320738      0.03384872761996424      0.002328421628532857     1.278862551504107E-4
0.05                      0.97                     4.603213466062892E-11    2.1375071636756413       3.402510368611838        1.1151634208544747       0.9609131268258416       1.490251278089718        1.7797150399858161       0.4746164071364491       0.05981005334611697      0.12245041893680059      0.034289632771866335     0.03377327953993441      0.0023232316272026703    1.2760119946023425E-4
0.06999999999999999       0.97                     4.590663990631262E-11    2.130543425303381        3.389851415188903        1.1108921866441936       0.9576902463448338       1.4862024026963616       1.7751933942241713       0.4734394183759989       0.05957659359300809      0.12197245172269977      0.03415578822979934      0.03364145050682117      0.0023141632339851834    1.2710312693135702E-4
0.09                      0.97                     4.573866336980999E-11    2.1213660438709967       3.373050280435431        1.1052063705109327       0.9533955387864306       1.4807906569355305       1.7691306520912233       0.47185634714291763      0.059252201365704735     0.12130831648270476      0.033969811295722546     0.0334582741215754       0.0023015627054799063    1.264110553650612E-4
0.11                      0.97                     4.553152891390774E-11    2.1100487884857158       3.352089456689901        1.098101056708508        0.9480724410144286       1.474140092905983        1.7616773901952          0.46990346722869125      0.05884077225281739      0.12046598873983676      0.033733935345053846     0.033225950128149086     0.0022855813599713115    1.2553329576846833E-4
0.13                      0.97                     4.528808058010366E-11    2.0959973755400223       3.326680780176883        1.089572185987456        0.9417134940239069       1.4662997903091446       1.7529784979606011       0.46764155048512357      0.058725271219735815     0.12022952097067045      0.03366771758085591      0.03316072950955439      0.0022810948959403094    1.2528688116865487E-4
0.15000000000000002       0.97                     4.5009717816626944E-11   2.0796764316249465       3.297074666695115        1.0796302625199856       0.9343406251206995       1.4573296812725172       1.7430849022735342       0.4650774402664876       0.05848404398556851      0.11973565122419465      0.033529419873172844     0.033024514369182724     0.0022717247865956984    1.2477223717989106E-4
0.17                      0.97                     4.469690500495013E-11    2.061107191597204        3.263290019951096        1.0682794898099583       0.9259588411950798       1.447243361942061        1.7320161984776519       0.4622172375084015       0.058074217412162774     0.1188966043951514       0.033294462672567915     0.0327930952907474       0.002255805689324635     1.2389789650618145E-4
0.19                      0.97                     4.434964214507323E-11    2.0402896554567964       3.2253268399448283       1.0555198678573752       0.9165681422470482       1.4360408323177765       1.7197723865729544       0.4590609422108654       0.057495791499518625     0.1177123804835408       0.032962845979041144     0.03246647227424845      0.0022333376041271205    1.2266385914752617E-4
0.21000000000000002       0.97                     4.396792923699624E-11    2.0172238232037207       3.1831851266763094       1.0413513966622352       0.9061685282766041       1.4237220923996632       1.7063534665594406       0.4556085543738791       0.05674876624763603      0.11618297948936276      0.032534569792592505     0.032044645319685816     0.002204320531003153     1.2107012510392505E-4
0.23                      0.97                     4.355019794953669E-11    1.992577340897137        3.136979169053177        1.0257240797300575       0.8948176760686632       1.410335919478221        1.6916786652789249       0.45179748314500356      0.05684068236592782      0.11637116135114346      0.03258726611646638      0.032096548111668476     0.0022078908744674773    1.212662226876522E-4
0.25                      0.97                     4.311724296938391E-11    1.965526533936802        3.086890961085742        1.0088714130969032       0.8826568455720274       1.3963836464560682       1.6766714394506577       0.4479531557186266       0.05699776210430425      0.11669275410511357      0.032677321320290706     0.03218524721186067      0.002213992400812505     1.2160134298777532E-4
0.27                      0.97                     4.2661209214554377E-11   1.9355630236956962       3.0325195397520774       0.9907127501597651       0.8696682604474488       1.3817588816777195       1.6610124733147678       0.4439197616527541       0.056681585638965484     0.11604543917271178      0.032496054555239795     0.032006710067176314     0.002201711001232381     1.2092679926207669E-4
0.29000000000000004       0.97                     4.2195990102525126E-11   1.903206854685223        2.973846249514306        0.9711779709064238       0.8558559185363204       1.366785700985375        1.6453278382413945       0.43994036013248367      0.0558960686459669       0.1144372332024207       0.03204571071304138      0.03156314776445797      0.0021711987742781824    1.1925094537304948E-4
0.31                      0.97                     4.1727113638254986E-11   1.8685870443643549       2.9109791613757903       0.9502937962756227       0.8412271674762744       1.351565002965677        1.6298571623493807       0.43611800590573196      0.054669695099698414     0.11192645205256016      0.031342619908234275     0.030870644509882708     0.0021235621371234253    1.166345501897083E-4
0.33                      0.97                     4.125457982174397E-11    1.831703592733092        2.84391827533653         0.9280602262673615       0.8257820072673107       1.3360967876186256       1.6146004456387262       0.4324526989724989       0.05300246500016005      0.10851309572313013      0.030386782140818462     0.029929200303450525     0.002058801089768111     1.130776137120532E-4
0.35000000000000003       0.97                     4.077838865299208E-11    1.792556499791434        2.7726635913965247       0.9044772608816405       0.8095204379094292       1.320381054944221        1.5995576881094307       0.4289444393327845       0.05089437834735179      0.10419716421413058      0.029178197410793957     0.0287388151451614       0.0019769156322122384    1.0858013594008415E-4
0.37                      0.97                     4.0298540131999314E-11   1.751145765539382        2.697215109555776        0.8795449001184595       0.7924424594026303       1.3044178049424635       1.5847288897614948       0.4255932269865888       0.04834543514127368      0.09897865752556162      0.027716865718160774     0.027299489035015376     0.0018779057644558077    1.0314211687380121E-4
0.39                      0.97                     3.977924826043517E-11    1.7086316563100974       2.615817802088293        0.8526277449815671       0.7751460363558041       1.2890299595174022       1.5686381861061212       0.42115497278142366      0.049427265509297276     0.10119351229281026      0.02833708863998819      0.027910372279385916     0.0019199278391012885    1.0545013776409323E-4
0.41000000000000003       0.97                     3.926365710313539E-11    1.6640400137571005       2.530340846700356        0.8243849228789368       0.7576423271688532       1.2735249649029385       1.5531259251888727       0.4169293297883581       0.05105636599464115      0.1045288050364248       0.029271066362222358     0.028830285621909854     0.001983207798902358     1.089257269726192E-4
0.43                      0.97                     3.8803794203565734E-11   1.6161907755400826       2.441743361253023        0.7954909765636466       0.7396384911639078       1.2594540692260912       1.540492150729601        0.4136672923248143       0.05295133033302802      0.10840840661047749      0.03035746618372139      0.029900325803084542     0.0020568148404792133    1.1296852093425063E-4
0.45                      0.97                     3.8422357714733704E-11   1.5636888306538796       2.3486062634080254       0.7657064799330127       0.7209500290209732       1.24733109558724         1.5318337987692812       0.4118224314760263       0.05409298931062967      0.11074574978723886      0.031011989376772613     0.030544992805246977     0.002101160867540836     1.154041826126225E-4
0.47000000000000003       0.97                     3.8120946480796905E-11   1.5064572823791953       2.2508711884435426       0.7350257359373278       0.7015648848160692       1.2371907514299458       1.5272247267259254       0.41142645865867755      0.05440496479521427      0.11138446396066264      0.031190847682387647     0.03072115775847831      0.002113279086337675     1.1606976379518414E-4
0.49                      0.97                     3.7899560501755356E-11   1.4444961307160307       2.1485381363595755       0.7034487445765921       0.6814830585491957       1.229033036754208        1.5266649345995347       0.41247937387276784      0.053887256786781856     0.1103245491307488       0.030894041100566486     0.030428820662778557     0.0020931694968697296    1.1496526448193557E-4
