 1.39420000e-01 3.68100000e-02 2.42200000e-02 2.27300000e-02 1.77700000e-02 1.76000000e-02 1.75900000e-02 1.44200000e-02 1.43400000e-02 1.21800000e-02 1.15000000e-02 1.20000000e-02 1.14700000e-02 1.08100000e-02 9.97000000e-03 1.10000000e-02 1.07800000e-02 8.71000000e-03 8.54000000e-03 8.96000000e-03 1.03100000e-02 1.07600000e-02 8.05000000e-03 7.17000000e-03 7.94000000e-03 1.05700000e-02 2.18700000e-02 7.08740000e-01 NaN NaN NaN NaN NaN NaN
 8.52200000e-02 2.71700000e-02 2.21500000e-02 2.28500000e-02 1.68800000e-02 1.69300000e-02 1.71700000e-02 1.44800000e-02 1.36600000e-02 1.34300000e-02 1.20800000e-02 1.14400000e-02 1.22900000e-02 1.14800000e-02 9.75000000e-03 9.73000000e-03 1.07900000e-02 1.17500000e-02 1.08500000e-02 8.92000000e-03 8.26000000e-03 8.95000000e-03 1.05100000e-02 9.42000000e-03 7.98000000e-03 7.12000000e-03 7.61000000e-03 1.11600000e-02 3.00400000e-02 NaN NaN NaN NaN NaN
 7.00800000e-02 3.10400000e-02 2.67100000e-02 2.03300000e-02 1.65800000e-02 1.84000000e-02 1.54400000e-02 1.32800000e-02 1.29100000e-02 1.24500000e-02 1.33400000e-02 1.20000000e-02 1.12500000e-02 1.17700000e-02 1.16300000e-02 1.07100000e-02 9.44000000e-03 9.05000000e-03 9.57000000e-03 1.04800000e-02 9.38000000e-03 7.94000000e-03 8.15000000e-03 9.53000000e-03 9.69000000e-03 8.39000000e-03 7.11000000e-03 6.61000000e-03 7.73000000e-03 1.37500000e-02 4.43600000e-02 NaN NaN NaN
 3.99300000e-02 3.34800000e-02 3.10000000e-02 1.98200000e-02 1.96900000e-02 1.78300000e-02 1.37900000e-02 1.55300000e-02 1.40400000e-02 1.17200000e-02 1.17300000e-02 1.20300000e-02 1.10700000e-02 1.11600000e-02 1.06400000e-02 1.02600000e-02 1.05000000e-02 9.57000000e-03 8.62000000e-03 9.08000000e-03 1.00800000e-02 9.03000000e-03 8.88000000e-03 7.81000000e-03 6.98000000e-03 9.15000000e-03 1.15500000e-02 7.69000000e-03 6.79000000e-03 6.55000000e-03 7.68000000e-03 2.02700000e-02 1.40950000e-01 NaN
 5.22200000e-02 3.16900000e-02 2.20000000e-02 1.87700000e-02 2.05200000e-02 1.69000000e-02 1.41100000e-02 1.48500000e-02 1.35800000e-02 1.28700000e-02 1.33500000e-02 1.11500000e-02 1.01700000e-02 1.09700000e-02 1.03900000e-02 8.96000000e-03 1.04100000e-02 1.07900000e-02 9.21000000e-03 9.35000000e-03 9.47000000e-03 8.79000000e-03 9.13000000e-03 9.04000000e-03 7.95000000e-03 8.19000000e-03 7.71000000e-03 9.20000000e-03 1.06500000e-02 6.65000000e-03 6.62000000e-03 7.38000000e-03 7.97000000e-03 2.89600000e-02
 5.27500000e-02 4.84700000e-02 2.62300000e-02 2.03000000e-02 1.82000000e-02 1.59200000e-02 1.53400000e-02 1.41200000e-02 1.28000000e-02 1.29000000e-02 1.30400000e-02 1.16100000e-02 1.02100000e-02 1.14800000e-02 1.09900000e-02 1.02100000e-02 9.74000000e-03 9.41000000e-03 9.31000000e-03 8.51000000e-03 8.74000000e-03 8.50000000e-03 7.99000000e-03 8.42000000e-03 9.21000000e-03 8.59000000e-03 6.85000000e-03 6.99000000e-03 8.42000000e-03 9.10000000e-03 1.02700000e-02 5.94000000e-03 5.68000000e-03 1.29800000e-02
 3.17500000e-02 4.25300000e-02 2.63700000e-02 1.73700000e-02 1.86300000e-02 1.68600000e-02 1.52700000e-02 1.37200000e-02 1.31000000e-02 1.19900000e-02 1.13400000e-02 1.18700000e-02 1.12000000e-02 1.09000000e-02 9.86000000e-03 1.02900000e-02 9.96000000e-03 9.33000000e-03 1.04300000e-02 9.06000000e-03 8.49000000e-03 9.33000000e-03 8.83000000e-03 8.16000000e-03 7.66000000e-03 8.49000000e-03 9.85000000e-03 8.18000000e-03 7.23000000e-03 6.48000000e-03 9.03000000e-03 7.97000000e-03 6.59000000e-03 1.77100000e-02
 4.31800000e-02 3.50200000e-02 1.81300000e-02 1.78500000e-02 1.97600000e-02 1.49200000e-02 1.43000000e-02 1.36100000e-02 1.36900000e-02 1.23400000e-02 1.26600000e-02 1.19900000e-02 1.06200000e-02 1.08100000e-02 9.77000000e-03 1.02000000e-02 9.62000000e-03 8.70000000e-03 8.93000000e-03 9.46000000e-03 8.79000000e-03 8.32000000e-03 8.51000000e-03 9.06000000e-03 8.10000000e-03 8.43000000e-03 7.92000000e-03 7.73000000e-03 9.17000000e-03 6.68000000e-03 8.18000000e-03 7.11000000e-03 6.22000000e-03 1.48700000e-02
 NaN 3.39300000e-02 1.97600000e-02 2.30600000e-02 1.65000000e-02 1.37500000e-02 1.64900000e-02 1.52500000e-02 1.19400000e-02 1.14500000e-02 1.32800000e-02 1.11700000e-02 1.02700000e-02 1.09400000e-02 9.77000000e-03 9.76000000e-03 9.62000000e-03 9.03000000e-03 8.82000000e-03 8.61000000e-03 8.81000000e-03 8.34000000e-03 8.06000000e-03 8.19000000e-03 8.14000000e-03 9.42000000e-03 7.14000000e-03 6.94000000e-03 9.76000000e-03 7.19000000e-03 8.73000000e-03 6.92000000e-03 6.01000000e-03 1.39700000e-02
 5.73000000e-02 2.97600000e-02 2.52200000e-02 2.17000000e-02 1.55900000e-02 1.54000000e-02 1.42300000e-02 1.21200000e-02 1.28400000e-02 1.14300000e-02 1.10300000e-02 1.10300000e-02 1.06500000e-02 1.01100000e-02 9.40000000e-03 9.40000000e-03 9.61000000e-03 1.01200000e-02 9.35000000e-03 8.87000000e-03 9.53000000e-03 9.23000000e-03 9.52000000e-03 8.25000000e-03 7.49000000e-03 8.78000000e-03 8.21000000e-03 8.50000000e-03 8.68000000e-03 6.25000000e-03 8.30000000e-03 7.83000000e-03 6.65000000e-03 1.69000000e-02
 4.44400000e-02 2.48900000e-02 2.59500000e-02 1.91400000e-02 1.50700000e-02 1.82800000e-02 1.28800000e-02 1.24300000e-02 1.36900000e-02 1.19500000e-02 1.19500000e-02 1.12200000e-02 1.09300000e-02 1.06900000e-02 1.00800000e-02 9.63000000e-03 8.83000000e-03 8.95000000e-03 9.00000000e-03 8.85000000e-03 8.52000000e-03 7.96000000e-03 8.19000000e-03 8.54000000e-03 8.13000000e-03 8.48000000e-03 7.32000000e-03 7.64000000e-03 8.94000000e-03 6.66000000e-03 9.21000000e-03 6.69000000e-03 5.89000000e-03 1.40700000e-02
 7.93400000e-02 2.85500000e-02 2.57400000e-02 2.03100000e-02 1.48400000e-02 1.57800000e-02 1.47800000e-02 1.43500000e-02 1.19400000e-02 1.07800000e-02 1.17800000e-02 1.01700000e-02 1.06500000e-02 1.05300000e-02 9.56000000e-03 1.02800000e-02 9.40000000e-03 8.92000000e-03 9.42000000e-03 8.74000000e-03 8.94000000e-03 8.54000000e-03 8.74000000e-03 8.30000000e-03 7.86000000e-03 8.66000000e-03 7.53000000e-03 7.52000000e-03 9.04000000e-03 6.82000000e-03 8.70000000e-03 7.30000000e-03 5.93000000e-03 1.47900000e-02
 8.69800000e-02 2.33300000e-02 2.08000000e-02 2.29700000e-02 1.65100000e-02 1.44400000e-02 1.26200000e-02 1.30700000e-02 1.13700000e-02 1.24600000e-02 1.26400000e-02 1.03500000e-02 1.03700000e-02 1.02500000e-02 8.89000000e-03 9.52000000e-03 9.24000000e-03 9.09000000e-03 8.36000000e-03 8.53000000e-03 9.06000000e-03 8.57000000e-03 8.56000000e-03 8.74000000e-03 7.27000000e-03 8.56000000e-03 8.15000000e-03 7.12000000e-03 8.45000000e-03 6.29000000e-03 7.72000000e-03 7.27000000e-03 6.24000000e-03 1.49600000e-02
 5.19200000e-02 2.83000000e-02 2.45100000e-02 1.77600000e-02 1.62800000e-02 1.58000000e-02 1.29400000e-02 1.28000000e-02 1.21100000e-02 1.19700000e-02 1.15300000e-02 9.88000000e-03 9.57000000e-03 1.05100000e-02 1.00900000e-02 9.65000000e-03 9.40000000e-03 9.05000000e-03 8.19000000e-03 8.59000000e-03 8.93000000e-03 7.64000000e-03 7.76000000e-03 8.73000000e-03 7.19000000e-03 8.02000000e-03 7.73000000e-03 7.00000000e-03 8.84000000e-03 7.14000000e-03 8.46000000e-03 6.81000000e-03 5.73000000e-03 1.34800000e-02
 3.74900000e-02 2.82800000e-02 2.47900000e-02 1.57900000e-02 1.57600000e-02 1.76600000e-02 1.45800000e-02 1.34100000e-02 1.29900000e-02 1.11200000e-02 1.05600000e-02 1.08300000e-02 9.69000000e-03 9.56000000e-03 9.08000000e-03 9.06000000e-03 9.72000000e-03 9.82000000e-03 8.90000000e-03 8.57000000e-03 9.00000000e-03 8.62000000e-03 8.49000000e-03 8.64000000e-03 7.61000000e-03 8.18000000e-03 8.36000000e-03 7.35000000e-03 8.37000000e-03 6.93000000e-03 8.16000000e-03 7.18000000e-03 6.22000000e-03 1.53000000e-02
 4.72900000e-02 2.90600000e-02 2.20800000e-02 1.76700000e-02 1.61100000e-02 1.57500000e-02 1.30500000e-02 1.11400000e-02 1.38500000e-02 1.22400000e-02 1.11900000e-02 1.09200000e-02 1.01700000e-02 9.98000000e-03 9.24000000e-03 8.81000000e-03 8.68000000e-03 8.94000000e-03 8.83000000e-03 8.36000000e-03 8.19000000e-03 8.41000000e-03 7.94000000e-03 7.93000000e-03 7.85000000e-03 8.02000000e-03 7.61000000e-03 7.20000000e-03 8.23000000e-03 6.51000000e-03 7.34000000e-03 6.87000000e-03 6.18000000e-03 1.52100000e-02
 8.02100000e-02 2.56400000e-02 2.33600000e-02 2.14000000e-02 1.48900000e-02 1.56000000e-02 1.40800000e-02 1.24000000e-02 1.38800000e-02 1.24100000e-02 9.96000000e-03 1.01100000e-02 9.95000000e-03 1.04000000e-02 1.05200000e-02 9.92000000e-03 9.44000000e-03 8.93000000e-03 8.88000000e-03 8.43000000e-03 8.23000000e-03 8.25000000e-03 7.61000000e-03 7.86000000e-03 8.23000000e-03 7.82000000e-03 7.38000000e-03 7.38000000e-03 8.33000000e-03 6.98000000e-03 8.45000000e-03 6.65000000e-03 5.88000000e-03 1.40800000e-02
 6.69600000e-02 2.13200000e-02 1.92400000e-02 1.97700000e-02 1.43000000e-02 1.66500000e-02 1.31600000e-02 1.28200000e-02 1.29600000e-02 1.01400000e-02 1.07000000e-02 1.10100000e-02 1.09900000e-02 9.78000000e-03 8.86000000e-03 9.34000000e-03 9.07000000e-03 8.27000000e-03 8.74000000e-03 8.37000000e-03 8.49000000e-03 8.87000000e-03 8.09000000e-03 8.28000000e-03 7.90000000e-03 8.00000000e-03 8.09000000e-03 7.43000000e-03 7.47000000e-03 6.79000000e-03 8.25000000e-03 6.84000000e-03 6.02000000e-03 1.46800000e-02
 9.26400000e-02 2.57400000e-02 2.16800000e-02 1.85100000e-02 1.61900000e-02 1.50400000e-02 1.14600000e-02 1.26600000e-02 1.22800000e-02 1.14900000e-02 1.11000000e-02 1.10200000e-02 9.86000000e-03 9.36000000e-03 8.95000000e-03 9.85000000e-03 9.15000000e-03 8.50000000e-03 9.05000000e-03 8.62000000e-03 8.35000000e-03 7.81000000e-03 7.86000000e-03 7.91000000e-03 7.84000000e-03 7.68000000e-03 7.56000000e-03 7.11000000e-03 7.58000000e-03 6.62000000e-03 8.08000000e-03 6.71000000e-03 5.97000000e-03 1.45400000e-02
 4.83600000e-02 3.05000000e-02 2.30500000e-02 1.68200000e-02 1.60500000e-02 1.62800000e-02 1.50100000e-02 1.44000000e-02 1.21700000e-02 1.11900000e-02 1.04500000e-02 9.71000000e-03 1.02200000e-02 1.03500000e-02 9.89000000e-03 9.75000000e-03 8.57000000e-03 8.37000000e-03 8.90000000e-03 8.48000000e-03 8.08000000e-03 7.96000000e-03 7.92000000e-03 7.89000000e-03 8.30000000e-03 8.02000000e-03 7.36000000e-03 7.53000000e-03 8.35000000e-03 6.64000000e-03 8.08000000e-03 6.81000000e-03 5.96000000e-03 1.35500000e-02
 4.29400000e-02 2.56600000e-02 2.04400000e-02 1.62800000e-02 1.68500000e-02 1.56700000e-02 1.39600000e-02 1.16900000e-02 1.04300000e-02 1.13300000e-02 1.07700000e-02 9.80000000e-03 1.07300000e-02 1.06400000e-02 8.61000000e-03 8.67000000e-03 8.56000000e-03 8.78000000e-03 8.36000000e-03 7.85000000e-03 8.51000000e-03 8.74000000e-03 8.05000000e-03 7.38000000e-03 7.56000000e-03 7.86000000e-03 7.59000000e-03 7.43000000e-03 8.14000000e-03 6.05000000e-03 7.05000000e-03 7.07000000e-03 5.98000000e-03 1.46400000e-02
 4.79200000e-02 2.63600000e-02 2.35200000e-02 1.95800000e-02 1.60300000e-02 1.39200000e-02 1.29200000e-02 1.16700000e-02 1.24700000e-02 1.22900000e-02 1.10300000e-02 1.06100000e-02 9.19000000e-03 8.68000000e-03 9.22000000e-03 9.18000000e-03 9.68000000e-03 8.61000000e-03 7.91000000e-03 8.51000000e-03 8.12000000e-03 8.09000000e-03 7.82000000e-03 7.70000000e-03 7.55000000e-03 7.94000000e-03 7.62000000e-03 6.95000000e-03 8.25000000e-03 6.49000000e-03 7.81000000e-03 7.00000000e-03 5.91000000e-03 1.42400000e-02
 4.33500000e-02 2.43800000e-02 2.33200000e-02 1.66800000e-02 1.43600000e-02 1.35300000e-02 1.47300000e-02 1.28200000e-02 1.21000000e-02 1.04500000e-02 9.31000000e-03 1.14200000e-02 1.01400000e-02 9.81000000e-03 9.72000000e-03 9.12000000e-03 8.67000000e-03 7.77000000e-03 8.34000000e-03 9.00000000e-03 8.11000000e-03 7.54000000e-03 7.85000000e-03 8.44000000e-03 7.56000000e-03 8.01000000e-03 7.31000000e-03 6.76000000e-03 8.17000000e-03 6.52000000e-03 8.17000000e-03 6.61000000e-03 5.65000000e-03 1.27300000e-02
 6.47300000e-02 3.05100000e-02 2.00500000e-02 1.73600000e-02 1.91600000e-02 1.64400000e-02 1.37500000e-02 1.06300000e-02 1.15800000e-02 1.17300000e-02 9.92000000e-03 1.07100000e-02 1.04700000e-02 9.56000000e-03 8.51000000e-03 8.61000000e-03 8.57000000e-03 8.20000000e-03 8.84000000e-03 8.20000000e-03 8.22000000e-03 8.41000000e-03 7.84000000e-03 7.95000000e-03 6.95000000e-03 7.71000000e-03 7.16000000e-03 6.99000000e-03 8.03000000e-03 6.23000000e-03 7.42000000e-03 7.09000000e-03 5.91000000e-03 1.50500000e-02
 5.19900000e-02 2.77800000e-02 2.02400000e-02 1.60600000e-02 1.60300000e-02 1.26100000e-02 1.31500000e-02 1.32200000e-02 1.28300000e-02 1.18200000e-02 1.05800000e-02 1.00100000e-02 9.94000000e-03 9.41000000e-03 8.83000000e-03 9.51000000e-03 9.31000000e-03 8.96000000e-03 8.53000000e-03 7.41000000e-03 8.33000000e-03 8.12000000e-03 7.81000000e-03 8.01000000e-03 7.63000000e-03 7.96000000e-03 7.39000000e-03 6.94000000e-03 8.25000000e-03 6.79000000e-03 7.73000000e-03 6.88000000e-03 5.94000000e-03 1.33800000e-02
 3.73800000e-02 2.33800000e-02 2.13200000e-02 1.82600000e-02 1.54500000e-02 1.18300000e-02 1.32400000e-02 1.32400000e-02 1.08800000e-02 1.04400000e-02 9.60000000e-03 1.01900000e-02 1.05400000e-02 9.90000000e-03 9.34000000e-03 9.48000000e-03 8.18000000e-03 8.16000000e-03 8.24000000e-03 8.30000000e-03 8.72000000e-03 7.58000000e-03 7.32000000e-03 7.90000000e-03 7.48000000e-03 7.46000000e-03 7.31000000e-03 6.97000000e-03 7.55000000e-03 6.51000000e-03 7.70000000e-03 6.66000000e-03 5.71000000e-03 1.37700000e-02
 8.63300000e-02 3.35000000e-02 1.94900000e-02 1.61200000e-02 1.74500000e-02 1.69800000e-02 1.51400000e-02 1.12800000e-02 1.08300000e-02 1.21200000e-02 1.04600000e-02 1.05000000e-02 1.04300000e-02 9.25000000e-03 8.91000000e-03 8.94000000e-03 8.35000000e-03 9.00000000e-03 8.64000000e-03 8.53000000e-03 8.20000000e-03 7.49000000e-03 7.85000000e-03 7.62000000e-03 6.98000000e-03 7.82000000e-03 7.66000000e-03 7.12000000e-03 7.62000000e-03 6.38000000e-03 7.39000000e-03 6.70000000e-03 5.84000000e-03 1.38700000e-02
 3.83500000e-02 2.95900000e-02 1.93600000e-02 1.49200000e-02 1.63200000e-02 1.39600000e-02 1.21900000e-02 1.20600000e-02 1.20200000e-02 1.18000000e-02 9.64000000e-03 9.47000000e-03 9.94000000e-03 9.23000000e-03 9.47000000e-03 9.10000000e-03 8.66000000e-03 8.80000000e-03 8.03000000e-03 8.02000000e-03 7.89000000e-03 7.58000000e-03 8.92000000e-03 8.25000000e-03 7.36000000e-03 8.52000000e-03 6.99000000e-03 6.57000000e-03 8.18000000e-03 6.36000000e-03 7.37000000e-03 6.96000000e-03 5.93000000e-03 1.45400000e-02
 3.37500000e-02 2.86000000e-02 2.88500000e-02 2.10000000e-02 1.72900000e-02 1.32300000e-02 1.16400000e-02 1.26700000e-02 1.26600000e-02 1.11300000e-02 9.57000000e-03 9.78000000e-03 1.02800000e-02 9.31000000e-03 9.12000000e-03 9.78000000e-03 8.62000000e-03 8.36000000e-03 7.88000000e-03 8.23000000e-03 8.13000000e-03 7.49000000e-03 7.80000000e-03 7.83000000e-03 7.09000000e-03 7.75000000e-03 7.00000000e-03 7.08000000e-03 7.82000000e-03 6.12000000e-03 7.32000000e-03 6.60000000e-03 5.64000000e-03 1.37900000e-02
 5.84500000e-02 3.28000000e-02 2.01900000e-02 1.53300000e-02 1.35800000e-02 1.46500000e-02 1.40400000e-02 1.17300000e-02 1.05700000e-02 1.12800000e-02 1.15400000e-02 1.02700000e-02 1.01800000e-02 8.83000000e-03 8.32000000e-03 9.55000000e-03 9.00000000e-03 8.91000000e-03 8.81000000e-03 8.02000000e-03 8.12000000e-03 7.55000000e-03 7.37000000e-03 7.61000000e-03 7.26000000e-03 7.32000000e-03 7.74000000e-03 7.52000000e-03 7.95000000e-03 6.45000000e-03 8.05000000e-03 6.36000000e-03 5.62000000e-03 1.32400000e-02
 6.66200000e-02 2.42200000e-02 2.10800000e-02 1.93000000e-02 1.76000000e-02 1.40400000e-02 1.37100000e-02 1.28100000e-02 1.12700000e-02 1.04800000e-02 1.09700000e-02 9.31000000e-03 9.36000000e-03 9.95000000e-03 9.89000000e-03 9.07000000e-03 8.27000000e-03 8.58000000e-03 8.40000000e-03 8.27000000e-03 8.44000000e-03 8.32000000e-03 7.89000000e-03 7.72000000e-03 7.93000000e-03 7.90000000e-03 7.08000000e-03 6.83000000e-03 7.79000000e-03 6.46000000e-03 8.16000000e-03 6.59000000e-03 5.87000000e-03 1.46000000e-02
 4.47100000e-02 2.32800000e-02 2.21200000e-02 2.10100000e-02 1.77300000e-02 1.31700000e-02 1.07800000e-02 1.26600000e-02 1.20800000e-02 1.13300000e-02 1.06400000e-02 9.77000000e-03 9.03000000e-03 9.39000000e-03 9.50000000e-03 8.20000000e-03 8.48000000e-03 8.65000000e-03 8.08000000e-03 8.35000000e-03 8.54000000e-03 8.08000000e-03 7.79000000e-03 7.36000000e-03 7.51000000e-03 7.40000000e-03 6.80000000e-03 7.05000000e-03 7.55000000e-03 6.05000000e-03 7.93000000e-03 6.42000000e-03 5.49000000e-03 1.35000000e-02
 5.45000000e-02 2.45600000e-02 2.14400000e-02 1.52500000e-02 1.43200000e-02 1.64000000e-02 1.33000000e-02 1.20100000e-02 1.11900000e-02 1.14300000e-02 1.01600000e-02 1.04900000e-02 1.03000000e-02 9.37000000e-03 8.76000000e-03 8.65000000e-03 9.51000000e-03 9.39000000e-03 8.25000000e-03 8.27000000e-03 8.19000000e-03 7.62000000e-03 7.55000000e-03 7.67000000e-03 7.61000000e-03 7.61000000e-03 7.32000000e-03 7.45000000e-03 7.96000000e-03 6.44000000e-03 7.99000000e-03 6.47000000e-03 5.70000000e-03 1.36600000e-02
