% Model:              transient.mph
% Version:            COMSOL 5.3.1.180
% Date:               Jan 10 2018, 15:12
% Dimension:          2
% Nodes:              1330
% Expressions:        14
% Description:        , , , , , , , , , , , , , 
% Length unit:        m
% cpl1x                   cpl1y                    PdensityN (W/m^3)        Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.8250000000000001        0.48                     0                        0.19620175563301523      0.3054410707493005       0.10360184886094768      0.0998012023592878       0.1903111385754056       0.23340144912147262      0.06273923503709936      0.00473395283445333      0.011316301314853023     0.002876947294958932     0.0027192767046701786    2.043676798424864E-4     1.0918159464691626E-5
0.8750000000000001        0.48                     0                        0.012878541640651048     0.05661122997224451      0.03320917410295147      0.04620143748971536      0.25995127933578355      0.36352951356594304      0.10443589622702648      -5.26409657923021E-4     -0.0012583585055364372   -3.199129676604089E-4    -3.0238018365822046E-4   -2.2725443276867872E-5   -1.214085991493248E-6
0.925                     0.48                     0                        0.01103632790272774      0.054110740584665605     0.03250179859024771      0.045662813814940056     0.2606510926394332       0.3648371696057228       0.10485490569340435      -5.79271005042518E-4     -0.0013847211770516691   -3.520381948248407E-4    -3.3274479329898867E-4   -2.500750053567094E-5    -1.3360028440538426E-6
0.9750000000000001        0.48                     0                        0.011036327902727738     0.0541107405846656       0.0325017985902477       0.045662813814940056     0.2606510926394332       0.36483716960572277      0.10485490569340433      -5.792710050425179E-4    -0.001384721177051669    -3.520381948248407E-4    -3.3274479329898867E-4   -2.500750053567094E-5    -1.3360028440538424E-6
1.025                     0.48                     0                        0.011036327902727735     0.054110740584665584     0.032501798590247696     0.04566281381494004      0.2606510926394331       0.36483716960572266      0.1048549056934043       -5.792710050425177E-4    -0.0013847211770516685   -3.520381948248406E-4    -3.3274479329898856E-4   -2.5007500535670935E-5   -1.3360028440538422E-6
1.075                     0.48                     0                        0.011036327902727733     0.05411074058466558      0.03250179859024769      0.045662813814940036     0.2606510926394331       0.3648371696057226       0.10485490569340429      -5.792710050425176E-4    -0.0013847211770516682   -3.5203819482484055E-4   -3.327447932989885E-4    -2.500750053567093E-5    -1.336002844053842E-6
1.125                     0.48                     0                        0.008279596807883182     0.040121805378597435     0.024281651876452783     0.03789782849106343      0.2375760647598022       0.3360638564644154       0.09682943572644015      -3.4880092077491163E-4   -8.337928137984892E-4    -2.1197547429580103E-4   -2.003581868137752E-4    -1.5057961115215767E-5   -8.044576665330593E-7
1.175                     0.48                     0                        -3.065147350751105E-4    -0.004581676925802155    -0.0025405305731327128   0.011137734331553812     0.1361866540836957       0.2033024592560226       0.059381786123871946     2.0479600861146572E-4    4.895556663062006E-4     1.2445990917123802E-4    1.1763890688569398E-4    8.841171054935687E-6     4.72331690043914E-7
1.225                     0.48                     0                        1.6156701247774607E-4    -7.859513273888331E-4    -7.87518663771663E-4     0.00904801237752083      0.09010975580155436      0.1334668862771917       0.038991706666939116     -5.350592344246881E-5    -1.279035202314669E-4    -3.2516955355087844E-5   -3.073487041422433E-5    -2.309883893323839E-6    -1.2340353674308863E-7
1.275                     0.48                     0                        1.308406254765858E-4     7.87954767863616E-4      3.1323109443983407E-4    0.007761011092573063     0.07334875513372423      0.1078576530858017       0.03142223608053051      9.884762846545497E-8     2.3631542000661723E-7    6.007556264263261E-8     5.678472414408803E-8     4.267228003975153E-9     2.2807088608342559E-10
1.325                     0.48                     0                        1.3474566223943096E-4    6.330742204535043E-4     2.457174174853973E-4     0.007277043789485977     0.07058794390111416      0.10384976851042908      0.030243013965515996     3.6951512163546266E-5    8.8330962173446E-5       2.2456407648008167E-5    2.1225690404480074E-5    1.5952195799723394E-6    8.522330834856346E-8
1.375                     0.48                     0                        1.3474566223943093E-4    6.330742204535042E-4     2.457174174853972E-4     0.007277043789485975     0.07058794390111414      0.10384976851042906      0.03024301396551599      3.695151216354625E-5     8.833096217344598E-5     2.2456407648008163E-5    2.1225690404480067E-5    1.595219579972339E-6     8.522330834856343E-8
1.425                     0.48                     0                        5.331852465683217E-5     3.2112529302045497E-4    1.8431062891898344E-4    0.00538085642014332      0.05362573206546943      0.07903700539760784      0.023039407856421893     4.3118533416662995E-5    1.0307293256824483E-4    2.6204265953384483E-5    2.476814693501848E-5     1.8614537428598445E-6    9.9446563311076E-8
1.475                     0.48                     0                        -2.4891095059229595E-5   2.707869983952382E-5     1.1838043969288902E-4    0.003125484179369768     0.03220000275078087      0.0476702406027823       0.013946908510671523     2.174740420980648E-5     5.198618701579562E-5     1.3216467224267264E-5    1.2492140782704943E-5    9.388489081594376E-7     5.01571407293662E-8
1.525                     0.48                     0                        -2.489109505922959E-5    2.7078699839523827E-5    1.1838043969288903E-4    0.003125484179369768     0.03220000275078087      0.04767024060278229      0.013946908510671523     2.1747404209806475E-5    5.1986187015795604E-5    1.3216467224267261E-5    1.249214078270494E-5     9.388489081594373E-7     5.01571407293662E-8
1.575                     0.48                     0                        -1.2561670208649548E-5   4.729820319032231E-5     8.740417301635641E-5     0.0025704645208235607    0.02539527949934025      0.03748683458243669      0.01092556732295127      -1.1589061228297626E-5   -2.770313452319189E-5    -7.042977113363131E-6    -6.656988305083735E-6    -5.00306941750742E-7     -2.6728467454799435E-8
1.625                     0.48                     0                        -6.826791034961392E-6    1.3337833164286224E-5    3.1625487099740395E-5    0.0011833259768194151    0.011439716968985788     0.01593385558708844      0.004187998540502224     7.0004945002256065E-6    1.673436893049111E-5     4.254384321359341E-6     4.021223652359293E-6     3.022156770026417E-7     1.614560865270427E-8
1.675                     0.48                     0                        -4.147476824374341E-6    8.503321343127673E-6     1.3189553617839147E-5    3.0378870977535897E-4    0.0027979369124626645    0.0030756520121139495    5.247747025735212E-4     2.0759307873588035E-6    4.962419783459944E-6     1.261597665656953E-6     1.1924560645819414E-6    8.961921534850808E-8     4.787828691566023E-9
1.725                     0.48                     0                        -2.584626682640396E-6    6.751963813231836E-6     8.796972278454977E-6     9.784937608745223E-5     8.571097693110359E-4     6.860398925767573E-4     5.482989420587272E-5     7.89103167508461E-8      1.886315251466768E-7     4.795585915443311E-8     4.532764430804187E-8     3.406608072459661E-9     1.8199461022247666E-10
0.025                     0.62                     0                        0.009384337383180653     0.05104101495950693      0.03501299005758132      0.25139657176683855      1.459308867322093        2.0915573125043947       0.606181473531807        -1.302858182247191E-5    -3.11480086062451E-5     -7.918592875189993E-6    -7.484822099116746E-6    -5.625624552708449E-7    -3.0069769223163826E-8
0.07500000000000001       0.62                     0                        0.012901884150932358     0.0654521624190471       0.04370153203552375      0.25485150299389925      1.4595226031301023       2.086763658221966        0.6043050041673929       4.162467202808909E-5     9.951804664016403E-5     2.5299751653557385E-5    2.3914086730501777E-5    1.7974353990068965E-6    9.609221142365788E-8
0.125                     0.62                     0                        0.02082002148938039      0.09499075545834493      0.06098983087890204      0.2620921047354716       1.4497012602931612       2.071867553536393        0.600706801555667        8.385820731009557E-6     2.004549899144643E-5     5.096194545069204E-6     4.816875010047643E-6     3.620085912746244E-7     1.933822145116595E-8
0.17500000000000002       0.62                     0                        0.033263745318919284     0.14053598266411413      0.08744452889590673      0.27370068016123084      1.4292756671000393       2.047715257146338        0.5959017942998165       -1.4612168007673357E-4   -3.493461377306875E-4    -8.881209784998349E-5    -8.394744028302399E-5    -6.309590735020724E-6    -3.372833940587297E-7
0.225                     0.62                     0                        0.06801245692459468      0.22998442337815725      0.13357117844057115      0.2915201388454547       1.3845873762843026       1.9936652995618238       0.5829947428153195       5.194059633606318E-4     0.0012414353190907225    3.1561908153021303E-4    2.983117043430922E-4     2.2417789269226733E-5    1.196910444685802E-6
0.275                     0.62                     0                        0.11326749959311763      0.3420379373564092       0.19039174069209602      0.3124121794800862       1.3269019955256522       1.9233804249021138       0.5656828459668213       0.0020989775106488003    0.005017157665787553     0.001275530443918797     0.0012056058491648125    9.060384738917614E-5     4.838985322879272E-6
0.32500000000000007       0.62                     0                        0.21161524116574604      0.5120437323312111       0.26173541182098875      0.3132705310891114       1.2659582911718807       1.782643046076074        0.5187125680156447       -0.004699409923261902    -0.011232546099551974    -0.002855709884798035    -0.0026991384637858784   -2.0284196942300047E-4   -1.0831825475026731E-5
0.37500000000000006       0.62                     0                        0.3776875325621556       0.7202369304470817       0.3202550295908887       0.31611700660529574      1.1339497277220367       1.5466568550780522       0.4431391615608642       -0.0030370223290910334   -0.007258292570122246    -0.0018453524160297078   -0.001744132053602032    -1.3106426792070197E-4   -6.9955711778565734E-6
0.42500000000000004       0.62                     0                        0.6509630009635149       0.998466004230652        0.36661534991958405      0.32298648923455003      0.895667186827093        1.1651672389123313       0.32364904502886155      0.010773519392089299     0.025754087188387783     0.0065474484541101045    0.006188642632335787     4.651133572359509E-4     2.4850196380374243E-5
0.47500000000000003       0.62                     1.0071608153569218E7     0.9118276909621972       1.2393397966566528       0.39273741030543496      0.32898413645844754      0.6620270952059943       0.805735753143054        0.21268211149025956      0.024284028393245984     0.05804962015318429      0.014757987839520523     0.01394916478657795      0.0010483491455730483    5.600605963572816E-5
0.525                     0.62                     8387480.859146773        1.0172207867392538       1.310936431936871        0.3833398561638267       0.3297174530802441       0.5532582170931658       0.6535873349381204       0.16779263078956042      0.028699435193790486     0.06860464997171209      0.017441387506128662     0.016485512071954176     0.001238970805363317     6.619066056253207E-5
0.5750000000000001        0.62                     7072227.786101846        1.0741191815244415       1.3441331672875527       0.3716648870164243       0.3291413700770408       0.46833603188413064      0.5357277174447856       0.13335767411215782      0.03154474134156924      0.0754063716956391       0.019170584766417108     0.018119948944956617     0.0013618086699763582    7.275375631962929E-5
0.6250000000000001        0.62                     7709247.944276012        0.9437115875423842       1.2365967844892103       0.35971119231014015      0.3260463765920336       0.5088391725227152       0.5967028505885532       0.1528673544131445       0.026693566888203735     0.06380983320674027      0.01622239374818836      0.015333331701611178     0.00115237972616977      6.156510463888409E-5
0.675                     0.62                     8346268.102450178        0.813303993560327        1.129060401690868        0.34775749760385616      0.32295138310702654      0.5493423131612997       0.6576779837323207       0.17237703471413118      0.021842392434838244     0.052213294717841474     0.01327420272995962      0.012546714458265747     9.429507823631824E-4     5.0376452958138926E-5
0.7250000000000001        0.62                     8968716.104986338        0.6833238065181443       1.0215283021199584       0.3356378227549861       0.319611501562121        0.5889730045554952       0.7173843934554565       0.19147744082484003      0.01716842262203104      0.04104035381366742      0.01043370317435749      0.00986188654908153      7.411718094458891E-4     3.9596485361396695E-5
0.775                     0.62                     0                        0.5622248090585015       0.8878532906389738       0.30597545615856747      0.29964728401380514      0.6306128881628156       0.7888057772315018       0.21434886832856095      0.013276894133217195     0.031737818258829965     0.008068716773817005     0.007626512174234073     5.73171749920001E-4      3.062118529421475E-5
0.8250000000000001        0.62                     0                        0.3740751853837993       0.6324724259810521       0.23372953063314894      0.24463638075917082      0.702086467484113        0.9223597654119857       0.25714329103436806      0.007878040372261676     0.018832101293043947     0.004787691734743165     0.004525303145481499     3.400998725319086E-4     1.8169530279016412E-5
0.8750000000000001        0.62                     0                        0.18592556170909702      0.37709156132313043      0.1614836051077304       0.18962547750453645      0.7735600468054102       1.0559137535924694       0.2999377137401751       0.0024791866113061537    0.00592638432725792      0.0015066666956693236    0.0014240941167289233    1.0702799514381616E-4    5.7178752638180675E-6
0.925                     0.62                     0                        0.035178295189944656     0.17247798561362157      0.10359948300641454      0.1455502190351214       0.8308253577881931       1.1629184781182411       0.33422501189772624      -0.0018464263285730253   -0.004413798751852193    -0.0011221217460041794   -0.0010606240286405262   -7.97114079574511E-5     -4.258509065421623E-6
0.9750000000000001        0.62                     0                        0.035178295189944656     0.17247798561362154      0.10359948300641453      0.14555021903512136      0.830825357788193        1.162918478118241        0.3342250118977262       -0.001846426328573025    -0.004413798751852193    -0.0011221217460041792   -0.001060624028640526    -7.971140795745109E-5    -4.258509065421622E-6
1.025                     0.62                     0                        0.03348534722682313      0.16388718058093574      0.09855137343138036      0.14078163057456763      0.816654653390927        1.1452483753048288       0.32929645609514036      -0.0017048913560648374   -0.004075465770394696    -0.0010361072276232099   -9.793235215969289E-4    -7.360125360566921E-5    -3.932079575336873E-6
1.075                     0.62                     0                        0.021157729999268474     0.10133111954038815      0.0617923212222207       0.10605798015057591      0.7134671819153019       1.0165791730609282       0.2934079641022178       -6.742696220238809E-4    -0.0016118109022468256   -4.0977134387995854E-4   -3.873138715238072E-4    -2.9108660985657535E-5   -1.5551029090660184E-6
1.125                     0.62                     0                        0.008830112771713815     0.03877505849984057      0.025033269013061056     0.0713343297265842       0.610279710439677        0.8879099708170279       0.25751947210929527      3.563521120170763E-4     8.518439659010459E-4     2.1656453986329316E-4    2.0469577854931477E-4    1.5383931634354157E-5    8.21873757204837E-7
1.175                     0.62                     0                        -0.0022282000064650907   -0.01772452166566374     -0.008354703726509196    0.039312312883152366     0.5077022304395356       0.7578524929124683       0.22110203646158977      0.0012251433537235075    0.002928650304604294     7.445517838084603E-4     7.037467680431403E-4     5.2890200249924E-5       2.825612276841195E-6
1.225                     0.62                     0                        -5.883061614945278E-4    -0.013634662001917104    -0.008018171940033122    0.03431761910855593      0.41122714596621934      0.6139066124283624       0.1793930131071369       4.7497152427671804E-4    0.0011353980760621285    2.886526560671772E-4     2.7283309852418663E-4    2.0504816166804305E-5    1.0954514093470012E-6
1.275                     0.62                     0                        6.606695621626721E-4     -0.009642925865387645    -0.00720910044370413     0.030292027913686598     0.33156496546178277      0.4946840320738258       0.14479601864807515      -1.1111183344057112E-4   -2.65607982597837E-4     -6.752559508285177E-5    -6.382487581484752E-5    -4.796766621686657E-6    -2.562635100193128E-7
1.325                     0.62                     0                        5.859824553510024E-4     -0.005983439524123443    -0.00479999248001608     0.029547852938118045     0.3088318830024296       0.45917543591140003      0.134280610037277        -1.4158571926368432E-4   -3.3845439052969156E-4   -8.604536848785315E-5    -8.132967339528294E-5    -6.112343234191305E-6    -3.26546826277949E-7
1.375                     0.62                     0                        4.547475395067939E-4     -0.0018341540746038408   -0.0019319481905690067   0.02609618011745574      0.2591974201171563       0.3837747646913726       0.11212460248301678      -1.396920398530413E-4    -3.3392757580956775E-4   -8.48945215709546E-5     -8.024189467035917E-5    -6.030591950776301E-6    -3.22179101297852E-7
1.425                     0.62                     0                        2.7696871087446156E-4    0.002617700310743094     0.0012539352089421553    0.020350678348376793     0.18732530269017678      0.27545199478906685      0.08036515453992413      -1.0717697106631661E-4   -2.5620169629353147E-4   -6.513425163640386E-5    -6.156457840179319E-5    -4.626896272415985E-6    -2.4718764282298616E-7
1.475                     0.62                     0                        1.7334904577339947E-4    0.0014416506372987932    8.684815077161551E-4     0.014918315622424915     0.14600354689830303      0.2151157141549342       0.06277202165385562      8.017096151883286E-5     1.9164513380349346E-4    4.872200379351632E-5     4.605180654621147E-5     3.4610300819585823E-6    1.849026440233465E-7
1.525                     0.62                     0                        7.295749489788068E-5     9.835172157895188E-4     7.433457556535755E-4     0.01205865038214407      0.11976588725302262      0.17673960996117688      0.051640886710440405     7.064577995945028E-5     1.6887559035295784E-4    4.293329770053369E-5     4.0580347843113126E-5    3.0498221438555418E-6    1.6293412908078062E-7
1.575                     0.62                     0                        2.804754875329825E-6     4.1776818315788486E-4    3.9729751530957465E-4    0.007883915037800364     0.07689942236109915      0.1132070701312394       0.03291086887948249      -3.8951186547904904E-5   -9.311107140304359E-5    -2.3671659229934185E-5   -2.237433888168192E-5    -1.6815468346508938E-6   -8.983517428605516E-8
1.625                     0.62                     0                        -1.0226847188955514E-5   1.7389154348425087E-4    1.9227600521947634E-4    0.004221402491661617     0.040373831888388785     0.05718044237172511      0.01552405267723415      -1.4711856001972543E-5   -3.516803581981648E-5    -8.940781541126525E-6    -8.450783949396371E-6    -6.351199422471886E-7    -3.3930734113348846E-8
1.675                     0.62                     0                        -6.274758128644883E-6    6.553884098094736E-5     6.999884692566403E-5     9.614649865233963E-4     0.008833605110680423     0.009830337383986752     0.0017088355853478844    2.6533725746738377E-6    6.3427667957664975E-6    1.612523966275171E-6     1.5241498065222898E-6    1.1454773833075368E-7    6.119606040195938E-9
1.725                     0.62                     0                        -3.678300127326996E-6    2.6554364064905983E-5    2.978973230280207E-5     2.490561672569135E-4     0.002247049243571492     0.0019818649886546237    2.255317857901222E-4     7.652763581740762E-8     1.8293580123083938E-7    4.650783222467724E-8     4.395897899919698E-8     3.3037449584768087E-9    1.764982146344265E-10
0.025                     0.76                     0                        0.016131857417498372     0.08806792909853468      0.060345821644779696     0.4207071893131341       2.4388935712978053       3.493686529459835        1.0122678561226692       -1.6079785905525777E-5   -3.84448440930797E-5     -9.773533637843484E-6    -9.238270194895692E-6    -6.943780263675904E-7    -3.712443880790093E-8
0.07500000000000001       0.76                     0                        0.020242152559813688     0.10551276774959129      0.0709821134256828       0.4244725643037089       2.4399217290934683       3.4861373222234144       1.0090278096111767       1.2213967394154036E-4    2.920168274311664E-4     7.423730300679685E-5     7.017133904744559E-5     5.274227350664321E-6     2.819643508873936E-7
0.125                     0.76                     0                        0.033437529814182666     0.15768890629639148      0.10198855804245997      0.4383380432816618       2.4178620861359894       3.4592662638826788       1.0037037640946203       -9.238189907718994E-5    -2.2086944471723987E-4   -5.615005543756141E-5    -5.307466420753977E-5    -3.989182787019075E-6    -2.132599193632281E-7
0.17500000000000002       0.76                     0                        0.05175421678589555      0.22583277116889458      0.1418002693180044       0.45580352504238286      2.388879655906323        3.4236697644167466       0.9964084400913195       -3.976172011518034E-4    -9.506172685231191E-4    -2.416695232540076E-4    -2.2843206309155044E-4   -1.716918336444258E-5    -9.177834396026931E-7
0.225                     0.76                     0                        0.10809595107432111      0.37939080013100723      0.22274075322866477      0.4881211264728355       2.3050734921286495       3.3289250381064392       0.974879969481486        0.0014140317877786004    0.0033797404687241515    8.592532121517004E-4     8.12137960979E-4         6.103178772976032E-5     3.258776941111526E-6
0.275                     0.76                     0                        0.18607494289514456      0.5648750078373083       0.31546751313394406      0.5174907692743433       2.2127577596597074       3.2060019641749005       0.9429698976940726       0.0012826464644520438    0.0030658511121254223    7.794444755773402E-4     7.367130598967742E-4     5.53650965014669E-5      2.9567790877466234E-6
0.32500000000000007       0.76                     0                        0.3552558161888308       0.8648069570528168       0.44412573238161673      0.5185726773506216       2.114010413545282        2.968146098046133        0.8631072519518244       -0.01167507611236762     -0.027906057888602138    -0.007094693132073923    -0.00670572263162392     -5.039417176660566E-4    -2.69116670698107E-5
0.37500000000000006       0.76                     0                        0.7095332413819925       1.2687075004805266       0.5395635900942071       0.5274523366671385       1.8335939739262126       2.4918971948604796       0.712138999716733        -0.002351120373815493    -0.005617377600126988    -0.0014282425734771778   -0.0013498108624238354   -1.0141536280064382E-4   -5.406309246673147E-6
0.42500000000000004       0.76                     0                        1.279413361393961        1.8267163778716389       0.6222001113093989       0.5443965978327572       1.3563037277298815       1.7391791358075848       0.47709209885269915      0.02763760293384187      0.06606725475641356      0.016796264181331223     0.015875792055872445     0.0011931563233262468    6.37466028138736E-5
0.47500000000000003       0.76                     1.6561603614710627E7     1.53337785731024         2.0853698559109985       0.6584478084652371       0.553598988503311        1.0888620403083984       1.3213899371112026       0.34803123058246466      0.04136437053139941      0.09887941791192051      0.02513816187575352      0.02376045559782865      0.0017857185504327104    9.539939088016074E-5
0.525                     0.76                     1.5836947451243533E7     1.477592430815178        2.0381692635709237       0.6430577833402322       0.5533185847325006       1.0418474149624937       1.258160553244612        0.3310945124451703       0.03907761476601197      0.09341311761651669      0.023748458275263527     0.022446919205034454     0.0016870003816036423    9.012581449499587E-5
0.5750000000000001        0.76                     1.5112291287776442E7     1.4218070043201165       1.9909686712308492       0.6276677582152276       0.5530381809616901       0.994832789616589        1.1949311693780218       0.31415779430787594      0.03679085900062455      0.0879468173211129       0.02235875467477354      0.021133382812240267     0.0015882822127745752    8.485223810983101E-5
0.6250000000000001        0.76                     1.4387635124309348E7     1.3660215778250544       1.9437680788907745       0.6122777330902227       0.5527577771908796       0.9478181642706844       1.1317017855114315       0.29722107617058147      0.034504103235237116     0.08248051702570906      0.020969051074283547     0.019819846419446067     0.001489564043945507     7.957866172466614E-5
0.675                     0.76                     1.4442472899040028E7     1.2544797996626316       1.8547088542957706       0.5986990208589648       0.5516539480863201       0.9508165034575046       1.1395089356990247       0.3014295443676909       0.029826205821878705     0.07129824473384457      0.01812617651209828      0.017132776805270717     0.0012876171955760207    6.878995970885906E-5
0.7250000000000001        0.76                     1.5272353336122721E7     1.0875000647417266       1.7240300298610516       0.5869212780756125       0.549731395792723        1.003542209701444        1.2179469680265187       0.3266624499715064       0.022770821300424245     0.054432641325500616     0.013838429275714999     0.013080017488376854     9.830311518241178E-4     5.25176260154772E-5
0.775                     0.76                     0                        0.89726593542541         1.514040651254318        0.5404260808388086       0.5188768781616733       1.0706471635749848       1.332633875259589        0.3633694310828361       0.01639762798797805      0.039197795166592914     0.009965269536217725     0.00941912481734657      7.078959986206523E-4     3.78187198166411E-5
0.8250000000000001        0.76                     0                        0.6746536780274437       1.1936236589439657       0.44559222692279693      0.44773909778804666      1.1577729837653403       1.4977917040119073       0.41605227809218825      0.010974279851710823     0.026233524890871482     0.006669358416786602     0.006303845514480393     4.7376663082194755E-4    2.5310566732220337E-5
0.8750000000000001        0.76                     0                        0.4520414206294775       0.8732066666336139       0.35075837300678536      0.37660131741442016      1.2448988039556959       1.6629495327642256       0.46873512510154036      0.005550931715443597     0.01326925461515005      0.00337344729735548      0.0031885662116142165    2.396372630232428E-4     1.280241364779957E-5
0.925                     0.76                     0                        0.2026653118130089       0.5043708190423517       0.23797265004796836      0.29412271625518255      1.3246883897241357       1.8236645177303665       0.5207031767524029       3.048553783029269E-7     7.297785848160709E-7     1.8543584798876196E-7    1.75335974847814E-7      1.3170218039480525E-8    7.077654951618588E-10
0.9750000000000001        0.76                     0                        0.03656665160229371      0.21422298258635106      0.13327930742070457      0.21045976072689687      1.309375558561364        1.8503247633942375       0.5330587215702357       -0.0021844442651046667   -0.00522181534565277     -0.0013275441213502649   -0.0012547882590378725   -9.43038612774938E-5     -5.038097472693982E-6
