% Model,RI_new.mph
% Version,COMSOL 5.3.1.229
% Date,"May 4 2018, 15:14"
% Table,Table 1 - 
% Time (s),"Temperature (W), Probe Pint","Temperature (degC), average_fuel_temp_probe","Temperature (degC), average_flibe_temp_probe","Temperature (degC), max fuel temp","Temperature (degC), max flibe temp","Temperature (degC), Tp18","Temperature (degC), Tp218","Temperature (degC), Tp228","Temperature (degC), Tp238","Temperature (degC), Tp248","Temperature (degC), Tp38"
20,4.174040210544694E8,846.6780953515716,671.033915310358,1425.0867208661734,774.3729106770812,731.4286041411509,771.7197371126905,770.4269542797462,769.1697578090017,731.47426039986,729.1411326033467
21,4.118838545575593E8,847.6442368246948,672.5739207257542,1436.3468336381175,777.1242387500073,733.2535530992105,773.0397341813933,771.763023171908,770.5214557536407,733.2945656560909,730.9790659306855
22,4.0656305941838634E8,848.3138131294633,674.0722591481083,1445.8420542350664,779.810684660181,734.9005146869566,774.1968924083595,772.9357965867497,771.7094142060865,734.9378196971194,732.6416880473561
23,4.013048640222648E8,848.9657259116801,675.5571905483723,1455.1438476564622,782.4872296440175,736.5270609088853,775.3386275826953,774.0929881973635,772.8816364526282,736.5607074011123,734.283777884891
24,3.977706579810926E8,849.1311874191007,676.6728941819297,1459.1186800519954,784.8911043137238,737.5913704258187,776.0556137539719,774.821058803196,773.620485491764,737.6227086457609,735.3604112387088
25,3.942364519398746E8,849.2966489265106,677.7885978155063,1463.093512447529,787.2949789834303,738.6556799427436,776.7725999252717,775.5491294090449,774.3593345309085,738.6847098904566,736.4370445924931
26,3.9070224589871675E8,849.4621104339343,678.9043014490875,1467.0683448430627,789.6988536531366,739.7199894596529,777.4895860965488,776.2772000149236,775.0981835700533,739.7467111350879,737.5136779463605
27,3.871680398575354E8,849.6275719413069,680.0200050826442,1471.043177238596,792.1027283228431,740.7842989765674,778.2065722678232,777.0052706207783,775.8370326091996,740.8087123797342,738.5903113001751
28,3.8363383381632197E8,849.7930334487345,681.1357087161866,1475.0180096341292,794.5066029925496,741.8486084935005,778.9235584391346,777.7333412266256,776.5758816483129,741.8707136243984,739.6669446539654
29,3.81258124071597E8,849.8878466467069,681.9850366232557,1476.5783728758456,796.6897259408689,742.5982972578381,779.446548393092,778.263565110159,777.1131394085866,742.6188463423258,740.4244862263897
30,3.79061885016898E8,849.9717152254724,682.7930984205796,1477.7646939678089,798.8386507101394,743.2992459409439,779.9394850484742,778.7631391867857,777.6191672666793,743.3183555115904,741.1325950795652
31,3.768656459622398E8,850.0555838042188,683.6011602178205,1478.951015059772,800.9875754794099,744.0001946240417,780.4324217038901,779.262713263423,778.1251951248231,744.0178646807973,741.840703932719
32,3.746694069075594E8,850.1394523829603,684.4092220150443,1480.1373361517353,803.1365002486808,744.7011433071664,780.9253583593592,779.7622873400559,778.6312229829213,744.7173738500813,742.5488127858845
33,3.72473167852886E8,850.2233209617256,685.2172838123023,1481.3236572436986,805.3037524614418,745.402091990295,781.4182950147593,780.2618614167333,779.1372508410287,745.4168830193324,743.2569216390208
34,3.710400879962073E8,850.2788930350695,685.8662344986982,1481.5252421504242,807.3837925211277,745.9300003962179,781.7930684972583,780.6415191736609,779.5216577773596,745.9436692752721,743.7898592505151
35,3.699392598680909E8,850.3221458402426,686.4459140005408,1481.298108775879,809.3816070726554,746.3825733658094,782.1163980365089,780.9689697311136,779.8531153925122,746.395258263521,744.2465336813685
