% Model,RI.mph
% Version,COMSOL 5.3.1.180
% Date,"Jan 24 2018, 14:47"
% Table,Table 1 - 
% Time (s),"Temperature (W), Probe Pint","Temperature (degC), average_fuel_temp_probe","Temperature (degC), average_flibe_temp_probe","Temperature (degC), max fuel temp","Temperature (degC), max flibe temp","Temperature (degC), Tp11","Temperature (degC), Tp12","Temperature (degC), Tp13","Temperature (degC), Tp14","Temperature (degC), Tp21","Temperature (degC), Tp22","Temperature (degC), Tp23","Temperature (degC), Tp24","Temperature (degC), Tp31","Temperature (degC), Tp32","Temperature (degC), Tp33","Temperature (degC), Tp34","Temperature (degC), Tp44"
0,1.0000002607460765E7,706.805853990642,691.1065942182047,820.7108784508788,718.9603480812076,780.3383582075325,779.6109638028712,778.903388462989,771.5891196387973,757.9171530784696,757.1897586738083,756.4821833339257,749.1679145094935,736.1068508069493,735.3794564022866,734.6718810623892,727.3576122359092,706.805853990642
0.1,1.0000565076639421E7,706.8058548279944,691.1065942248966,820.711527782032,718.9603480812979,780.3388150310935,779.6113998908742,778.9038041200321,771.5893201531882,757.917596420532,757.1901809460338,756.4825848459556,749.1680923103114,736.1072540609771,735.3798375924616,734.672240512539,727.3577198933971,706.8058548279944
0.2,1.000076157245184E7,706.8058573260895,691.1065942506389,820.7123906884505,718.9603480818927,780.339422666517,779.611987920848,778.9043731028299,771.5896937995323,757.9181559616546,757.1907200235088,756.483104035154,749.1684125976551,736.1077107761935,735.3802722885204,734.6726538013507,727.3579361172186,706.8058573260895
0.30000000000000004,1.0000883890888343E7,706.8058609257604,691.1065942935601,820.7132172347175,718.9603480828906,780.3400054818686,779.6125585929527,778.9049321425072,771.5901345942578,757.9186708913863,757.1912220747291,756.4835937432532,749.1687772179755,736.1080946676133,735.3806422978998,734.6730105061631,727.3581614772777,706.8058609257604
0.39999999999999997,1.0000965837161086E7,706.8058658906035,691.1065943663874,820.7139679362932,718.9603480846959,780.3405349890812,779.6130831852942,778.9054519727885,771.5906052086001,757.919104777429,757.191650207067,756.484016291767,749.1691414806138,736.1083721550248,735.3809133829747,734.6732753721031,727.3583581812356,706.8058658906035
0.5,1.0001009402839165E7,706.8058721748969,691.1065944819677,820.7146944359589,718.9603480880186,780.3410475934405,779.613592524959,778.9059581191381,771.5910782073848,757.9194939076318,757.1920354077671,756.4843976556871,749.1694832505833,736.1085925242987,735.381129692539,734.673487725022,727.3585301016562,706.8058721748969
0.6000000000000001,1.0001041573960487E7,706.8058794959996,691.1065946546591,820.7153859637502,718.9603480942683,780.3415356685547,779.6140777325483,778.9064405413311,771.5915318814017,757.91984647018,757.1923847258676,756.4847438258524,749.1697969637061,736.108783959757,735.3813180152156,734.6736730332043,727.3586843729934,706.8058794959996
0.7000000000000001,1.0001062350525064E7,706.805887853915,691.1065948844664,820.7160425196665,718.9603481034437,780.3419992144221,779.6145388080585,778.9068992393687,771.5919662306545,757.9201624650754,757.1926981613655,756.485054802262,749.1700826199838,736.108946461397,735.3814783510038,734.6738312966468,727.3588209952469,706.805887853915
0.8,1.000107501683153E7,706.805899057324,691.1065954632087,820.7165376001914,718.960348147936,780.342348784034,779.6148868108388,778.9072457196772,771.5922969891736,757.9203839162118,757.1929182258438,756.485273519893,749.170287434706,736.1090567603279,735.3815875259527,734.6739393791314,727.3589177926692,706.805899057324
0.9,1.0001087683138017E7,706.8059102607308,691.1065960419513,820.7170326807162,718.9603481924281,780.342698353648,779.6152348136196,778.9075921999873,771.5926277476941,757.9206053673485,757.1931382903223,756.4854922375235,749.1704922494284,736.1091670592559,735.3816967009006,734.6740474616156,727.359014590092,706.8059102607308
