% Model,RI.mph
% Version,COMSOL 5.3.1.180
% Date,"Feb 3 2018, 11:01"
% Table,Table 1 - 
% Time (s),"Temperature (W), Probe Pint","Temperature (degC), average_fuel_temp_probe","Temperature (degC), average_flibe_temp_probe","Temperature (degC), max fuel temp","Temperature (degC), max flibe temp"
4.3,1.0001024131048158E7,720.2658157416514,700.5837286305775,764.5686058365496,761.0680717256286
4.4,1.0001030829028578E7,720.2658517141547,700.5837575504238,764.5685958402704,761.0680520233612
4.5,1.0001037527009003E7,720.2658876866566,700.583786470271,764.5685858439914,761.0680323210944
4.6000000000000005,1.0001044224989412E7,720.2659236591596,700.5838153901166,764.5685758477122,761.0680126188271
4.7,1.000105092296983E7,720.2659596316627,700.5838443099624,764.5685658514329,761.06799291656
4.800000000000001,1.0001057620950246E7,720.2659956041646,700.5838732298101,764.5685558551537,761.0679732142929
4.9,1.0001064318930652E7,720.2660315766686,700.5839021496558,764.5685458588745,761.0679535120258
5,1.0001071016911056E7,720.2660675491707,700.5839310695021,764.5685358625952,761.0679338097588
5.1000000000000005,1.000107771489148E7,720.2661035216737,700.5839599893487,764.568525866316,761.0679141074917
5.2,1.0001084412871897E7,720.2661394941762,700.583988909195,764.5685158700365,761.0678944052246
5.300000000000001,1.0001091110852312E7,720.2661754666802,700.5840178290412,764.5685058737573,761.0678747029575
5.4,1.000109780883272E7,720.2662114391821,700.5840467488871,764.5684958774781,761.0678550006904
5.5,1.0001104506813144E7,720.2662474116846,700.5840756687342,764.5684858811989,761.0678352984233
5.6000000000000005,1.0001111204793546E7,720.2662833841873,700.5841045885795,764.5684758849196,761.0678155961563
5.7,1.0001117902773956E7,720.2663193566898,700.5841335084265,764.5684658886404,761.0677958938892
5.800000000000001,1.000112460075438E7,720.2663553291936,700.5841624282727,764.5684558923614,761.0677761916221
5.9,1.00011312987348E7,720.2663913016954,700.5841913481177,764.5684458960822,761.067756489355
6,1.0001137996715207E7,720.2664272741991,700.5842202679645,764.5684358998029,761.0677367870879
6.1000000000000005,1.0001144694695616E7,720.2664632467022,700.5842491878119,764.5684259035237,761.0677170848209
6.2,1.0001151392676018E7,720.2664992192048,700.5842781076573,764.5684159072445,761.0676973825538
6.300000000000001,1.0001158090656443E7,720.2665351917074,700.5843070275049,764.5684059109652,761.0676776802867
6.4,1.0001164788636858E7,720.26657116421,700.5843359473502,764.568395914686,761.0676579780196
6.5,1.0001170114814471E7,720.2666093073693,700.5843641766483,764.5683886404046,761.0676448104988
6.6000000000000005,1.0001175440992054E7,720.2666474505288,700.5843924059468,764.5683813661229,761.067631642978
6.7,1.0001180767169645E7,720.2666855936877,700.5844206352454,764.5683740918415,761.0676184754572
6.800000000000001,1.0001186093347248E7,720.2667237368481,700.5844488645431,764.5683668175599,761.0676053079363
6.9,1.0001191419524834E7,720.2667618800054,700.5844770938415,764.5683595432785,761.0675921404155
7,1.000119674570243E7,720.2668000231663,700.5845053231396,764.5683522689968,761.0675789728947
7.1000000000000005,1.0001202071880024E7,720.2668381663253,700.5845335524382,764.5683449947154,761.0675658053739
7.2,1.0001207398057606E7,720.2668763094849,700.5845617817372,764.5683377204338,761.0675526378528
7.300000000000001,1.0001212724235209E7,720.266914452644,700.5845900110339,764.5683304461523,761.0675394703322
7.4,1.0001218050412806E7,720.2669525958033,700.5846182403334,764.5683231718709,761.0675263028112
7.5,1.00012233765904E7,720.2669907389625,700.5846464696324,764.5683158975893,761.0675131352904
7.6000000000000005,1.0001228702767992E7,720.2670288821213,700.5846746989301,764.5683086233079,761.0674999677695
7.7,1.000123402894558E7,720.2670670252813,700.5847029282291,764.5683013490262,761.0674868002487
7.800000000000001,1.0001239355123173E7,720.2671051684405,700.5847311575263,764.5682940747448,761.0674736327279
7.9,1.0001244681300754E7,720.2671433115995,700.5847593868249,764.5682868004632,761.0674604652071
8,1.000125000747837E7,720.26718145476,700.5847876161228,764.5682795261818,761.0674472976863
8.1,1.000125470369696E7,720.2672202748613,700.5848156887694,764.5682744289714,761.0674375756888
8.200000000000001,1.0001259399915555E7,720.267259094964,700.584843761415,764.5682693317616,761.0674278536914
8.3,1.0001264096134132E7,720.2672979150669,700.5848718340607,764.5682642345515,761.0674181316939
8.4,1.0001268792352712E7,720.2673367351682,700.5848999067055,764.5682591373412,761.0674084096964
8.5,1.0001273488571309E7,720.267375555271,700.5849279793518,764.5682540401311,761.067398687699
8.6,1.0001278184789898E7,720.2674143753732,700.5849560519964,764.5682489429213,761.0673889657015
8.700000000000001,1.0001282881008511E7,720.267453195476,700.5849841246423,764.568243845711,761.0673792437041
8.8,1.000128757722709E7,720.2674920155785,700.5850121972885,764.5682387485009,761.0673695217066
8.9,1.0001291974305253E7,720.2675310522882,700.5850402351372,764.5682349588645,761.0673615072163
9,1.0001296371383397E7,720.2675700889977,700.5850682729855,764.5682311692284,761.0673534927263
9.1,1.0001300768461574E7,720.2676091257069,700.5850963108343,764.568227379592,761.0673454782362
9.200000000000001,1.0001305165539728E7,720.2676481624154,700.5851243486841,764.5682235899557,761.067337463746
9.3,1.000130942540892E7,720.2676872799926,700.5851523736604,764.5682204985129,761.067330277955
9.4,1.0001313685278095E7,720.267726397574,700.5851803986383,764.5682174070702,761.067323092164
9.5,1.0001317742183784E7,720.2677656066742,700.5852083903904,764.5682155544979,761.0673172424309
9.600000000000001,1.0001321799089443E7,720.267804815775,700.5852363821419,764.5682137019256,761.0673113926979
9.700000000000001,1.0001325855995134E7,720.2678440248759,700.5852643738954,764.5682118493534,761.0673055429651
9.8,1.0001329912900802E7,720.2678832339777,700.5852923656475,764.5682099967809,761.0672996932323
9.9,1.0001333855533691E7,720.2679224897628,700.585320336189,764.5682088558232,761.0672945983071
10,1.000133779816655E7,720.2679617455473,700.5853483067305,764.5682077148657,761.0672895033821
10.100000000000001,2.114362272220716E7,720.4343931418802,700.5889179624422,764.6716217096722,761.067380217222
10.200000000000001,3.361806971652183E7,720.87852125749,700.6060073349437,764.9476899833611,761.0680810542411
10.3,4.780739421452699E7,721.6004695774992,700.644586017013,765.3965085948531,761.0702032491068
10.4,6.398329094612934E7,722.617555848107,700.7117421545145,766.0288771450483,761.0747042096933
10.5,8.273527708421472E7,724.0056473596652,700.8200175648075,766.8920225445828,761.0831090799105
10.600000000000001,1.0448106134192075E8,725.8234872263082,700.982183597535,768.0225561528979,761.097053215898
10.700000000000001,1.2971298727526703E8,728.1827100831733,701.2236946153921,769.4901470567503,761.1215143109652
10.8,1.5842185044788694E8,731.1037548698467,701.5499636007788,771.3075786246021,761.1580883872599
10.9,1.9042983656827492E8,734.6827747359947,701.9875533198001,774.6180051576501,761.2151494096655
11,2.2541880045775458E8,738.926015576608,702.5417747326779,778.5592627807044,761.2934737364659
11.100000000000001,2.6255492141085774E8,743.9181821193198,703.2439577641924,783.1969169095713,761.4646090485327
11.200000000000001,3.0079350559577346E8,749.648898068138,704.1060377623243,788.5216532672845,761.9309743272098
11.3,3.389943159096278E8,756.1368430974379,705.1480772739842,795.8914505286008,762.5036991795233
11.4,3.7497336657905495E8,763.3135689959821,706.3909280876778,805.1283871920674,763.1989480179649
11.5,4.0832739092683774E8,771.1703530632614,707.8391007848212,815.2411693638618,764.0200731574586
11.600000000000001,4.3596748682331085E8,779.5051991775291,709.5157126983161,825.9707215718462,765.3353223555686
11.700000000000001,4.585551264917748E8,788.3331274204123,711.4145630543647,837.3363263064945,767.1217315422031
11.8,4.7430336608308077E8,797.3873870591955,713.543765941144,848.9960113672183,769.1464740940943
11.9,4.8383288537062365E8,806.6562614089602,715.8972082201444,860.9348961979302,771.4043221761007
12,4.871904506772913E8,815.9171738831761,718.4674432935371,872.8679496302401,773.9775197117125
12.100000000000001,4.852845172087197E8,825.1145445977194,721.2427775836477,884.7243368409678,777.7958498047532
12.200000000000001,4.788877444045495E8,834.1302038803964,724.2110568406877,896.3530140561448,781.9111666740113
12.3,4.6952470412323385E8,842.8816077570563,727.3481093414424,907.6491107347487,786.297704907765
12.4,4.574752270589332E8,851.3481119563393,730.6495053515471,918.5863331306244,790.950906136405
12.5,4.4479032096741694E8,859.4578058789604,734.0739228634932,929.0741998679824,795.8247143097016
12.600000000000001,4.310657527418667E8,867.2332457364433,737.627369216756,939.1413953351868,800.9254220682977
12.700000000000001,4.177394844908311E8,874.6576788907922,741.2692829473922,949.6607778824983,806.5069239455098
12.8,4.046012259295589E8,881.7452696399906,745.0000676007471,959.7228562914498,813.3251899823487
12.9,3.922517073726014E8,888.5145943246747,748.7906405212412,969.3362120293806,820.2854492776506
13,3.806144311977692E8,894.9834250622956,752.6334547413013,978.5260629441501,827.3741437461118
13.100000000000001,3.6981944928771293E8,901.1725764013639,756.5128323732373,987.3220489626095,834.5640066958869
13.200000000000001,3.597521210892123E8,907.1391679838563,760.4011914047916,995.8052123339668,841.8050031561617
13.3,3.504049451461174E8,912.8930985898552,764.2933469540266,1003.989605369885,849.0878119898999
13.4,3.417863654854497E8,918.4232256405274,768.1951353922128,1011.8594100615634,856.4229255510442
13.5,3.338289296714548E8,923.7427862266042,772.1004702192348,1019.4334079353604,863.7992716324301
13.600000000000001,3.26195004499866E8,928.9180386129993,775.9788854554159,1026.8056099317942,871.1614282950057
13.700000000000001,3.1909971055511636E8,933.9067668194963,779.8497922820942,1033.91611765162,878.5447072313672
13.8,3.1254304783720624E8,938.7089708460954,783.7131906992678,1040.7649310948382,885.9491084415141
13.9,3.0629634035734576E8,943.376397238312,787.5451909241064,1047.4255311505085,893.3281102068348
14,3.002801433610942E8,947.9270233606443,791.3374933623185,1053.923445952208,900.6655503297551
14.100000000000001,2.9461667396154475E8,952.333192993308,795.102866036928,1060.2194032432549,907.9862925931976
14.200000000000001,2.893059321586977E8,956.5949061362991,798.8413089479392,1066.3134030236497,915.2903369971624
14.3,2.840832243153993E8,960.7795129959167,802.5236476785227,1072.30118645093,922.5162958649145
14.4,2.790937653798298E8,964.8500642264054,806.1658877567035,1078.1302284724343,929.6978474079582
14.5,2.743401755387174E8,968.8058931320458,809.7683179783193,1083.799581352082,936.8355992992919
14.600000000000001,2.6977227326712847E8,972.6629951980957,813.3249838731668,1089.3319938429013,943.9156429757655
14.700000000000001,2.653158595300144E8,976.4450215506048,816.8270810865787,1094.7611025377505,950.917413060661
14.8,2.6103036155343476E8,980.1330296141983,820.2816611708414,1100.0599673368506,957.8573807020256
14.9,2.5691577933739132E8,983.7270193888747,823.6887241259518,1105.228588240202,964.7355458998599
15,2.5289214879982418E8,987.2669660562668,827.0406285682399,1110.3233888230588,971.5265251443767
15.100000000000001,2.489764875760695E8,990.7443622585005,830.33900070634,1115.33236124636,978.2357204523574
15.200000000000001,2.4518545530190858E8,994.1508796067618,833.5854325383781,1120.2437502796447,984.8684201984942
15.3,2.4151905197734183E8,997.4865181010504,836.7799240643559,1125.057555922912,991.4246243827869
15.4,2.3797727760236898E8,1000.7512777413657,839.9224752842737,1129.773778176163,997.9043330052353
15.5,2.3456013217699E8,1003.9451585277105,843.0130861981285,1134.3924170393966,1004.3075460658403
15.600000000000001,2.312676157012051E8,1007.068160460081,846.051756805923,1138.9134725126141,1010.6342635646012
15.700000000000001,2.2802648045797542E8,1010.1424600896665,849.0403895416845,1143.3675203636385,1016.8835293395465
15.8,2.2483312922667754E8,1013.1691465145385,851.979077834602,1147.7560621789635,1023.0552964332313
15.9,2.2173238717863774E8,1016.1346484215316,854.8666574582036,1152.0603866036627,1029.1501499850428
16,2.1872425431385553E8,1019.0389658106488,857.7031284124906,1156.2804936377347,1035.168089994981
16.1,2.1580873063233095E8,1021.8820986818868,860.488490697462,1160.41638328118,1041.1091164630461
16.2,2.1298581613406402E8,1024.6640470352486,863.2227443131181,1164.4680555339992,1046.973229389238
16.3,2.102555108190548E8,1027.3848108707311,865.9058892594604,1168.4355103961916,1052.7604287735562
16.400000000000002,2.0757573368049636E8,1030.0605954750476,868.5416020176373,1172.340542967554,1058.4710695216536
16.5,2.04902191981989E8,1032.7084578662389,871.1337523004516,1176.2060938734026,1064.1055251926168
16.6,2.022926344528085E8,1035.306159158264,873.6772947886246,1180.002253199189,1069.6633087412924
16.7,1.9974706109295523E8,1037.8536993511216,876.1722294821562,1183.7290209449134,1075.144420167681
16.8,1.97265471902429E8,1040.3510784448113,878.618556381049,1187.3863971105757,1080.5488594717822
16.900000000000002,1.9484786688122973E8,1042.7982964393364,881.0162754853019,1190.9743816961764,1085.8766266535958
17,1.924942460293579E8,1045.1953533346928,883.3653867949139,1194.492974701715,1091.127721713122
17.1,1.9019357251455617E8,1047.5475097026238,885.6687112562009,1197.948848909357,1096.3043855351211
17.2,1.8789959497547865E8,1049.8768106914936,887.9380704321278,1201.3699675291887,1101.4160088549393
17.3,1.8565366573963812E8,1052.1635462177792,890.1628949225925,1204.7313292685317,1106.4541956221183
17.400000000000002,1.8345578480703574E8,1054.4077162814806,892.343184727593,1208.032934127385,1111.4189458366582
17.5,1.813059521776701E8,1056.6093208825973,894.4789398471308,1211.2747821057492,1116.310259498559
17.6,1.7920416785154167E8,1058.768360021129,896.5701602812052,1214.4568732036241,1121.1281366078201
17.7,1.7715043182865128E8,1060.8848336970773,898.616846029816,1217.579207421009,1125.8725771644426
17.8,1.7514474410899776E8,1062.9587419104419,900.6189970929628,1220.641784757905,1130.5435811684256
17.900000000000002,1.7314851365783247E8,1065.0121392254287,902.5953203719708,1223.6706248973414,1135.159775743094
18,1.7119035653474268E8,1067.028671721299,904.5319443081586,1226.646433700023,1139.7073484868251
18.1,1.6927070157043535E8,1069.008094323664,906.4286610269875,1229.568922030424,1144.186092411583
18.2,1.6738954876491126E8,1070.9504070325188,908.2854705284532,1232.4380898885443,1148.5960075173675
18.3,1.6554689811817014E8,1072.855609847868,910.1023728125587,1235.253937274385,1152.9370938041798
18.400000000000002,1.637427496302122E8,1074.7237027697083,911.8793678793032,1238.016464187945,1157.2093512720185
18.5,1.619771033010374E8,1076.5546857980407,913.6164557286846,1240.7256706292255,1161.412779920884
18.6,1.60226096809313E8,1078.3709140675833,915.3377381385072,1243.4067568566975,1165.5729918658312
18.7,1.585003723816628E8,1080.1624175336556,917.0324660882585,1246.0484839444462,1169.678564499272
18.8,1.5680556291769797E8,1081.9239190805938,918.694950152638,1248.6449031616594,1173.7234518682194
18.900000000000002,1.5514166841741836E8,1083.6554187083998,920.3251903316437,1251.1960145083376,1177.7076539726736
19,1.5350868888082355E8,1085.3569164170694,921.923186625277,1254.1180325229611,1181.631170812635
19.1,1.519066243079144E8,1087.0284122066082,923.488939033536,1257.18967484132,1185.4940023881031
19.200000000000003,1.503354746986897E8,1088.6699060770134,925.0224475564236,1260.2297619950305,1189.2961486990785
19.3,1.4879524005315056E8,1090.281398028284,926.5237121939375,1263.2382939840932,1193.037609745561
19.400000000000002,1.4728592037129658E8,1091.8628880604233,927.9927329460764,1266.2152708085073,1196.7183855275498
19.5,1.4580751565312743E8,1093.4143761734267,929.429509812844,1269.1606924682724,1200.3384760450458
19.6,1.4436002589864376E8,1094.9358623672988,930.8340427942375,1272.0745589633902,1203.8978812980486
19.700000000000003,1.429434511078448E8,1096.4273466420377,932.2063318902591,1274.9568702938595,1207.3966012865585
19.8,1.4155779128073108E8,1097.8888289976421,933.546377100908,1277.8076264596807,1210.8346360105757
19.900000000000002,1.4020304641730267E8,1099.3203094341125,934.8541784261819,1280.6268274608533,1214.211985470099
20,1.3885832082984897E8,1100.7319504353923,936.1431555989092,1283.4205056689152,1217.547666536891
20.1,1.375064218567121E8,1102.1321135424068,937.4243501760412,1286.193624429619,1220.8573260107355
20.200000000000003,1.3617814461238217E8,1103.505821748382,938.6779847654954,1288.9372935080637,1224.112937690666
20.3,1.348734890968592E8,1104.8530750533114,939.9040593672709,1291.6515129042505,1227.3145015766822
20.400000000000002,1.3359245531014319E8,1106.1738734572004,941.1025739813664,1294.3362826181788,1230.462017668784
20.5,1.3233504325223367E8,1107.468216960046,942.273528607784,1296.9916026498477,1233.5554859669724
20.6,1.3110125292313123E8,1108.7361055618494,943.4169232465237,1299.617472999259,1236.5949064712463
20.700000000000003,1.2989108432283534E8,1109.977539262608,944.5327578975838,1302.2138936664119,1239.5802791816059
20.8,1.2870453745134616E8,1111.1925180623289,945.6210325609662,1304.7808646513054,1242.511604098051
20.900000000000002,1.2754161230866402E8,1112.3810419610054,946.68174723667,1307.3183859539408,1245.3888812205823
21,1.2640230889478882E8,1113.5431109586389,947.7149019246937,1309.8264575743178,1248.2121105491992
21.1,1.2528662720972006E8,1114.6787250552302,948.7204966250396,1312.3050795124364,1250.9812920839026
21.200000000000003,1.2419456725345829E8,1115.7878842507785,949.6985313377085,1314.7542517682964,1253.6964258246912
21.3,1.231261290260034E8,1116.8705885452855,950.6490060626983,1317.1739743418984,1256.357511771566
21.400000000000002,1.2208131252735497E8,1117.926837938749,951.5719208000079,1319.564247233241,1258.9645499245266
21.5,1.2101377730336961E8,1118.9908418365208,952.5107175049026,1321.9451170350808,1261.5820194975809
21.6,1.1996321596938762E8,1120.0332983943981,953.4281862524525,1324.2994129684548,1264.154691238311
21.700000000000003,1.189301769923626E8,1121.053802723634,954.323812881171,1326.6268977699647,1266.6818019967063
21.8,1.1791466037229416E8,1122.0523548242318,955.1975973910563,1328.9275714396094,1269.1633517727673
21.900000000000002,1.1691666610918261E8,1123.0289546961908,956.0495397821084,1331.2014339773905,1271.5993405664935
22,1.1593619420302773E8,1123.9836023395064,956.8796400543273,1333.4484853833064,1273.9897683778854
22.1,1.1497324465382954E8,1124.9162977541846,957.687898207712,1335.6687256573582,1276.3346352069425
22.200000000000003,1.1402781746158843E8,1125.8270409402226,958.4743142422666,1337.8621547995454,1278.6339410536652
22.3,1.1309991262630367E8,1126.7158318976217,959.2388881579858,1340.0287728098683,1280.8876859180532
22.400000000000002,1.1218953014797603E8,1127.5826706263788,959.9816199548735,1342.1685796883266,1283.0958698001068
22.5,1.1129667002660486E8,1128.4275571264993,960.7025096329281,1344.2815754349203,1285.2584926998256
22.6,1.1042133226219055E8,1129.2504913979774,961.4015571921506,1346.3677600496499,1287.3755546172097
22.700000000000003,1.0956351685473286E8,1130.0514734408166,962.078762632539,1348.4271335325147,1289.4470555522598
22.8,1.0872322380423227E8,1130.8305032550165,962.7341259540948,1350.459695883515,1291.4729955049747
22.900000000000002,1.0788312399392647E8,1131.6040699188302,963.3875728366994,1352.4750729991351,1293.485593495011
23,1.0704525498574989E8,1132.3702346422679,964.0367604138681,1354.472133064031,1295.4810612018828
23.1,1.0622097220522782E8,1133.1181924603238,964.6686317839127,1356.4445684197008,1297.4382861428694
23.200000000000003,1.0541027565236092E8,1133.8479433730013,965.283186946831,1358.3923790661465,1299.3572683179718
23.3,1.046131653271489E8,1134.5594873802988,965.8804259026248,1360.3155650033668,1301.2380077271887
23.400000000000002,1.0382964122959155E8,1135.2528244822165,966.4603486512941,1362.2141262313626,1303.0805043705209
23.5,1.0305970335968925E8,1135.9279546787534,967.0229551928386,1364.0880627501324,1304.884758247968
23.6,1.0230335171744154E8,1136.5848779699118,967.5682455272573,1365.9373745596781,1306.6507693595295
23.700000000000003,1.0156058630284898E8,1137.2235943556893,968.0962196545519,1367.762061659998,1308.3785377052072
23.8,1.0083140711591136E8,1137.8441038360875,968.6068775747198,1369.5621240510932,1310.068063284999
23.900000000000002,1.0011581415662843E8,1138.4464064111066,969.1002192877642,1371.3375617329634,1311.7193460989065
24,9.941380742500044E7,1139.0305020807436,969.5762447936844,1373.0883747056082,1313.332386146928
24.1,9.872538692102726E7,1139.5963908450008,970.034954092477,1374.814562969028,1314.9071834290653
24.200000000000003,9.805055264470914E7,1140.1440727038794,970.4763471841458,1376.5161265232232,1316.4437379453175
24.3,9.738544627090335E7,1140.6778198775642,970.9052131761192,1378.1957833689607,1317.9503188508647
24.400000000000002,9.67155315789227E7,1141.2137279342423,971.3395950067019,1379.863773560549,1319.4580801465136
24.5,9.605638183143064E7,1141.7345530168955,971.7601625196249,1381.5091264984867,1320.933645245047
24.6,9.54079970284276E7,1142.2402951255249,972.1669157148878,1383.131842182774,1322.3770141464643
24.700000000000003,9.477037716991325E7,1142.7309542601274,972.5598545924935,1384.7319206134107,1323.7881868507657
24.8,9.41435222558879E7,1143.2065304207044,972.9389791524383,1386.3093617903965,1325.1671633579508
24.900000000000002,9.352743228635117E7,1143.6670236072569,973.3042893947255,1387.8641657137318,1326.513943668021
25,9.292210726130338E7,1144.1124338197856,973.6557853193525,1389.3963323834168,1327.828527780975
25.1,9.232754718074448E7,1144.5427610582874,973.993466926322,1390.9058617994506,1329.1109156968132
25.200000000000003,9.174375204467434E7,1144.958005322765,974.3173342156316,1392.3927539618344,1330.3611074155351
25.3,9.117072185309286E7,1145.3581666132154,974.6273871872821,1393.857008870567,1331.5791029371421
25.400000000000002,9.060845660600044E7,1145.743244929643,974.9236258412749,1395.2986265256495,1332.7649022616324
25.5,9.005695630339679E7,1146.113240272045,975.206050177606,1396.7176069270813,1333.9185053890074
25.6,8.951622094528197E7,1146.4681526404206,975.4746601962798,1398.1139500748627,1335.0399123192665
25.700000000000003,8.898625053165601E7,1146.807982034772,975.7294558972957,1399.4876559689933,1336.2624127101894
25.8,8.845426330685206E7,1147.1483450977762,975.9867679750733,1400.8497905973218,1338.1840638163649
25.900000000000002,8.792768168957025E7,1147.4801731800503,976.2371131274123,1402.1939278946588,1340.0877626390102
26,8.740972762736563E7,1147.7995297328903,976.4763748117697,1403.5172784138103,1341.9693703353182
26.1,8.690040112023748E7,1148.1064147562975,976.7045530281463,1404.8198421547763,1343.828886905288
26.200000000000003,8.639970216818649E7,1148.400828250271,976.9216477765425,1406.1016191175568,1345.6663123489197
26.3,8.590763077121244E7,1148.6827702148112,977.1276590569588,1407.3626093021508,1347.4816466662141
26.400000000000002,8.542418692931528E7,1148.9522406499177,977.3225868693927,1408.6028127085597,1349.27488985717
26.5,8.494937064249524E7,1149.2092395555915,977.5064312138464,1409.8222293367826,1351.046041921788
26.6,8.448318191075183E7,1149.453766931833,977.679192090318,1411.02085918682,1352.7951028600683
26.700000000000003,8.402562073408563E7,1149.6858227786379,977.8408694988108,1412.1987022586713,1354.5220726720108
26.8,8.357668711249624E7,1149.905407096011,977.9914634393209,1413.3557585523372,1356.2269513576148
26.900000000000002,8.31363810459837E7,1150.1125198839518,978.1309739118525,1414.492028067817,1357.9097389168815
27,8.270470253454825E7,1150.3071611424589,978.2594009163985,1415.6075108051114,1359.57043534981
27.1,8.228165157818973E7,1150.4893308715332,978.3767444529677,1416.7022067642197,1361.2090406564002
27.200000000000003,8.186249870022401E7,1150.6652994798396,978.4892329448718,1417.7810902735769,1362.8316856391161
27.3,8.144335255744359E7,1150.84022616655,978.6019910463584,1418.8482541367744,1364.4434146312133
27.400000000000002,8.103118323755129E7,1151.0048698884648,978.7058395903304,1419.896367414734,1366.0351923347698
27.5,8.062599074054728E7,1151.1592306455832,978.8007785767846,1420.9254301074548,1367.6070187497849
27.6,8.022777506643163E7,1151.3033084379058,978.8868080057235,1421.9354422149372,1369.1588938762593
27.700000000000003,7.983653621520421E7,1151.4371032654335,978.9639278771452,1422.9264037371813,1370.6908177141927
27.8,7.945227418686505E7,1151.5606151281645,979.0321381910518,1423.898314674187,1372.2027902635855
27.900000000000002,7.907498898141403E7,1151.6738440260988,979.0914389474393,1424.851175025954,1373.6948115244368
