% Model:              ss.mph
% Version:            COMSOL 5.3.1.180
% Date:               Mar 30 2018, 09:35
% Dimension:          2
% Nodes:              1330
% Expressions:        19
% Description:        , , , , , , , , , , , , , , , , , , 
% Length unit:        m
% cpl1x                   cpl1y                    PdensityN (W/m^3)        Tp221 (K)                Tp231 (K)                Tp241 (K)                Tp31 (K)                 Flux1 (1/(m^2*s))        Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
1.525                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      1.4028829199393574E-7    1.2284993508262146E-5    4.194139855308857E-5     4.147496107820777E-5     0.00261984685989807      0.02382990524492977      0.03508042256331026      0.010245384038139519     2.3055487733978797E-5    4.2492179418357334E-5    1.2042020230619322E-5    1.1844600632502958E-5    8.104636768985424E-7     4.7456104978152435E-8
1.575                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      1.4488886720871861E-8    1.2456718491419773E-5    4.0063599898512063E-5    3.0414285681779845E-5    0.0021464130708527393    0.01913565964919602      0.02809755189879288      0.00815719254107828      -1.282672956735041E-5    -2.36402407230369E-5     -6.699502599792607E-6    -6.589665639824963E-6    -4.5089694561231544E-7   -2.6401361092897596E-8
1.625                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      -2.3034830232524612E-8   6.214249119315363E-6     2.2997835725018103E-5    2.06591951595823E-5      0.001083921504733314     0.0094277737621002       0.01318344948011847      0.0034719943587019977    7.669072016951732E-6     1.4134417992732197E-5    4.005603474920809E-6     3.939938063679197E-6     2.6958873635862887E-7    1.5786243916759788E-8
1.675                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      -3.9621643502941255E-8   4.593341120114707E-6     1.4505728275348562E-5    1.2141714642736521E-5    2.9035005948011754E-4    0.0023473442106565897    0.002727642000790921     5.063870552794353E-4     2.275137455930167E-6     4.193197099188329E-6     1.1883254517855066E-6    1.1688429504761948E-6    7.997724969947718E-8     4.68319638588437E-9
1.725                     0.48                     0                        NaN                      NaN                      NaN                      NaN                      -4.909885001202143E-8    2.5751883126942255E-6    1.0732913005603852E-5    8.756036948846647E-6     1.0161920743329505E-4    6.872178310503442E-4     5.859532953355862E-4     5.38775828896439E-5      8.585673163900329E-8     1.5825750036809826E-7    4.4848163652695096E-8    4.4112950235798835E-8    3.0191352033234443E-9    1.7656835032633535E-10
0.025                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.002266550471022144     0.022024023496288164     0.09567585345923328      0.05933674283406562      0.1927713242433535       0.9277164387609452       1.3037126541381021       0.3756671261708426       -1.4222410439387698E-5   -2.6245938761616637E-5   -7.437940772915641E-6    -7.316016284083871E-6    -5.005874659749515E-7    -2.933128390835526E-8
0.07500000000000001       0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.0028018892404085122    0.026214592353131044     0.10873116629768889      0.06631607174144756      0.19396797578000163      0.9202433159431073       1.2913802994005263       0.37212375419704474      4.539851228817206E-5     8.381474045588005E-5     2.375258846818959E-5     2.336326396378433E-5     1.5985888874839434E-6    9.368942046677064E-8
0.125                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.003924786661048091     0.0345718490657054       0.1329960330530225       0.07885003564468929      0.194887464851898        0.9030057591018323       1.2702599228303053       0.36728405543806036      8.485257417303979E-6     1.5634039881282602E-5    4.430589037184177E-6     4.35795356571477E-6      2.9819377456754916E-7    1.7458390520087747E-8
0.17500000000000002       0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.005647224161748588     0.0472206311888315       0.16918319921630415      0.09734305376127231      0.1954278325496226       0.8750017068036913       1.2400197390340881       0.36126853446429424      -1.6101093494776223E-4   -2.9718502536707985E-4   -8.422043445415033E-5    -8.283993515963602E-5    -5.66818938746938E-6     -3.321523623881638E-7
0.225                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.010255293225267727     0.07616584840781696      0.22922080482402696      0.12424528453482056      0.19625586869090406      0.8311248823941711       1.1881877212159193       0.3490216538397214       5.680602116099584E-4     0.001045349667368832     2.962455865853313E-4     2.9138793980008085E-4    1.993857275165293E-5     1.1665213412828904E-6
0.275                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.016231479279111165     0.11321623987178736      0.30257351428195606      0.15632806785479608      0.19723350635630132      0.7784017075883292       1.1245205572824353       0.33348710468780995      0.0022924730539923594    0.004221995848204091     0.001196487519428096     0.0011768701471218427    8.052788401467483E-5     4.713350130823451E-6
0.32500000000000007       0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.029987872251498744     0.17913600749014513      0.39548264146725687      0.18869124613910165      0.2008519537240714       0.728365394096845        1.0200682378699306       0.2983668428370668       -0.005154305591833295    -0.009489112693774202    -0.002689155664637278    -0.0026450628929756514   -1.8099055597056672E-4   -1.0591436999598865E-5
0.37500000000000006       0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.05352170303433618      0.26830573597838114      0.496048071969376        0.21178860406387476      0.20535923819206253      0.6535713943792864       0.8808682508021637       0.25211191845407105      -0.0033778760791303352   -0.006211601697280659    -0.0017603289776783452   -0.0017314617936646601   -1.1847852119577253E-4   -6.929045602682081E-6
0.42500000000000004       0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.09282019244947327      0.3994548787293732       0.6188887941906833       0.22538518132954372      0.21194349476886934      0.5381706828058842       0.6820336821479192       0.18672890269288367      0.01171947287045733      0.021603703210204002     0.006122357062269813     0.006021987316090043     4.120519816898414E-4     2.4129735483655782E-5
0.47500000000000003       0.62                     5819220.553722301        901.5506564355915        901.2963600888293        893.6714730520627        893.1736904338021        0.13134389618101153      0.529911217052787        0.7305440657003481       0.2313006629948257       0.21625038418435946      0.4199639870321688       0.48671001588033913      0.12387858519584546      0.026495934371692433     0.0488308369393026       0.013838359187164194     0.01361148697925247      9.313634360175074E-4     5.453352801947899E-5
0.525                     0.62                     4835801.203608022        889.561331376947         889.3500098449098        883.0136907009827        882.6000308633498        0.1475602533562816       0.5880235857086374       0.7682396125482431       0.22471183190687116      0.21405944170436741      0.3565688271690129       0.39253106382775227      0.09553349032849115      0.031140877128754428     0.057393420815455704     0.016264942974639922     0.015998289471823024     0.001094679383702521     6.409734987130083E-5
0.5750000000000001        0.62                     4047853.4791161646       888.605751068997         888.4288623765605        883.1249863473365        882.7787284573475        0.15624377642313517      0.6190215858731892       0.7841401565809393       0.21659097309320618      0.21012130601516887      0.30472788739578616      0.31802553110458703      0.07358130863668244      0.03403142934340081      0.06272211886007653      0.017775063349372976     0.01748365311539663      0.0011963147101892776    7.00492552718513E-5
0.6250000000000001        0.62                     4378516.35174931         889.1639055918923        888.9725671578024        883.235426360051         882.8608832417247        0.13525914922524154      0.5437137477581433       0.718644198918218        0.2076559264263394       0.20315584947276422      0.3210659104989642       0.3533154855422578       0.08624559930848982      0.028702392193358375     0.05290026382800706      0.014991609936114172     0.014745832500115956     0.0010089800253944739    5.907996439248481E-5
0.675                     0.62                     4709179.224382455        890.7980147727642        890.5922265948635        884.4218209638982        884.0189926130122        0.11427452202734797      0.46840590964309753      0.653148241255497        0.1987208797594727       0.19619039293035961      0.3374039336021422       0.3886054399799285       0.09890988998029722      0.02337335504331596      0.04307840879593762      0.012208156522855377     0.012008011884835289     8.216453405996706E-4     4.811067351311834E-5
0.7250000000000001        0.62                     5033991.89827615         893.6670960436246        893.447113766619         886.8511086190174        886.4204954575893        0.0935155994471078       0.39370031786633986      0.5883076977196761       0.1899061836016675       0.18930748579753628      0.3535530122651264       0.42329457181063845      0.11132849348395708      0.01824524514102914      0.0336268520231901       0.00952964336104593      0.009373411082990085     6.413734526798939E-4     3.7554925059173136E-5
0.775                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.07548066233190782      0.32552683185235104      0.5140687337385753       0.17419683728638574      0.17659375780654407      0.3730693634126624       0.4634623293093899       0.12514900454072905      0.014050952615868617     0.02589649026941238      0.0073389063060650215    0.007218589686537431     4.939303254589131E-4     2.892150409347973E-5
0.8250000000000001        0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.04930820411746315      0.22161350672513633      0.3789866131179457       0.13910033804968772      0.147857810051462        0.4097722036844741       0.5370913717371547       0.1498440664181011       0.00835146192353279      0.015392091662854828     0.004362024249519904     0.004290511686118133     2.9357726674270615E-4    1.7190068388723422E-5
0.8750000000000001        0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.02313574590301848      0.11770018159792159      0.2439044924973159       0.10400383881298966      0.11912186229637994      0.4464750439562857       0.6107204141649194       0.1745391282954731       0.0026519712311969595    0.004887693056297277     0.0013851421929747855    0.0013624336856988327    9.322420802649895E-5     5.458632683967105E-6
0.925                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.0021661236584603867    0.034443837992756195     0.13567541373829045      0.0758841900941009       0.09609834787040751      0.4758817083779514       0.6697127026724866       0.19432504655471702      -0.0019145148751289565   -0.003528530933094923    -9.999640007530269E-4    -9.835702344643275E-4    -6.730056662007597E-5    -3.940705089329659E-6
0.9750000000000001        0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.0021661236584603863    0.03444383799275619      0.13567541373829042      0.07588419009410088      0.0960983478704075       0.4758817083779513       0.6697127026724865       0.194325046554717        -0.0019145148751289563   -0.0035285309330949227   -9.999640007530269E-4    -9.835702344643273E-4    -6.730056662007597E-5    -3.940705089329658E-6
1.025                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.0020622081918613877    0.03278715269824314      0.12947519946359662      0.07263785755336595      0.09334227070619243      0.4697394356186359       0.6618577080315372       0.19201973269236636      -0.0017647468602225713   -0.0032525021543488753   -9.217391398158063E-4    -9.066278196474617E-4    -6.203579965676184E-5    -3.6324328510075183E-6
1.075                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      0.0013055221482495146    0.0207235910163951       0.08432681335117657      0.04899888823634966      0.07327321656503524      0.42501296490983664      0.6046596314411787       0.17523302246647482      -6.741742018093936E-4    -0.001242530671293675    -3.5212556378202997E-4   -3.4635269064873023E-4   -2.3699103355510492E-5   -1.3876726819413793E-6
1.125                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      5.488361046376416E-4     0.008660029334547062     0.03917842723875655      0.02535991891933336      0.053204162423878085     0.38028649420103744      0.5474615548508205       0.1584463122405833       4.1639845660378485E-4    7.674408117615266E-4     2.174880122517466E-4     2.1392243835000144E-4    1.4637592945740863E-5    8.570874871247604E-7
1.175                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      -1.1501293454948552E-4   -0.0022446404681655636   -0.0021973903441827496   0.0034456616497503425    0.03441259472094343      0.33446512223175756      0.4882286973217326       0.14114685642574698      0.0013331521572333893    0.00245705652233468      6.96314729647113E-4      6.848991005527915E-4     4.6864062288543034E-5    2.7440704610869822E-6
1.225                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      1.498856289677133E-4     -0.0015556783865901208   -0.005832179987846095    -0.001214460920695833    0.028401086804924883     0.2776902848079389       0.4086397551625614       0.11871785943839566      5.110093763751875E-4     9.418116544261847E-4     2.669036399315384E-4     2.6252792720439695E-4    1.7963412388294924E-5    1.0518264413088698E-6
1.275                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      3.3058540891123787E-4    -9.521504489940274E-4    -0.00809921131884757     -0.0045564868082828905   0.023566716053710947     0.23036523553782487      0.3419294983251349       0.0998737219723077       -1.3037713348554354E-4   -2.4029146895358802E-4   -6.809712550244772E-5    -6.698071774941388E-5    -4.5831405992485514E-6   -2.683607791757253E-7
1.325                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      2.26185076808981E-4      -6.379055982460288E-4    -0.005734963768601986    -0.0034353898807821357   0.022718174115396568     0.21503750911588052      0.3188269335753131       0.09316804788777512      -1.5971640314756046E-4   -2.9436465340724295E-4   -8.342113447347069E-5    -8.205349882896382E-5    -5.614492714837454E-6    -3.2875028449308107E-7
1.375                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      1.0696541613045682E-4    -2.491740202145952E-4    -0.002845070126181231    -0.001988740310624626    0.019918067584592376     0.18174650247297622      0.26906644422132164      0.07867966175816882      -1.5326057899288224E-4   -2.8246589609196634E-4   -8.004910058914519E-5    -7.873674617265597E-5    -5.387544936753155E-6    -3.154614821875208E-7
1.425                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      -2.1655931929249846E-5   1.933430142302731E-4     4.202933674225431E-4     -2.9835903239765226E-4   0.015477173736408433     0.1336121333387258       0.1972839102294971       0.05775939871218139      -1.1309908170102207E-4   -2.084461073622719E-4    -5.907234815109612E-5    -5.810389261001262E-5    -3.9757466967801155E-6   -2.3279512290226646E-7
1.475                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      7.747800285759181E-6     1.6523334443474872E-4    1.6178979333852803E-4    -2.358264809535914E-4    0.011886784770260976     0.10616190894165331      0.15648708525213545      0.04575655367233364      9.044272140795384E-5     1.6669004152151446E-4    4.7238931501069486E-5    4.646448268754473E-5     3.1793205318381275E-6    1.8616159999253957E-7
1.525                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      5.454865797874451E-6     1.368589868586286E-4     2.3641404755526344E-4    -4.142977223068944E-5    0.009826181523798744     0.08821856550460098      0.1299965108171618       0.03801617635359274      7.819370391524513E-5     1.441144262413228E-4     4.0841139094612446E-5    4.0171578800170165E-5    2.748730270940159E-6     1.6094917612245004E-7
1.575                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      2.523071149170857E-6     7.392389038843803E-5     1.70001712038555E-4      5.306237398020554E-5     0.0065733224066918255    0.05832551153645904      0.08546879220182294      0.024737001807620444     -4.287331702352348E-5    -7.90173973687815E-5     -2.2393050191697197E-5   -2.2025926643677446E-5   -1.507119642357831E-6    -8.824716206482722E-8
1.625                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      1.4893348922640306E-6    4.0577277728679486E-5    1.0659924845792883E-4    5.629724670489147E-5     0.0037587382599666846    0.032726472673644334     0.046327514400820405     0.012526980082761638     -1.624599766215133E-5    -2.9942108776495026E-5   -8.485412798215895E-6    -8.346296642535686E-6    -5.710948600698426E-7    -3.343965478631583E-8
1.675                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      1.2548454971718295E-6    2.486926738331493E-5     5.002488356721291E-5     3.0240784641016706E-5    9.273527691346067E-4     0.007535550171106973     0.008839283956843911     0.0016660648456587304    2.798113923968984E-6     5.1570572855055585E-6    1.461479715522394E-6     1.4375162813942382E-6    9.836112186349465E-8     5.7591330826490825E-9
1.725                     0.62                     0                        NaN                      NaN                      NaN                      NaN                      6.090495966710086E-7     1.1104042545802368E-5    2.4651666701782477E-5    1.701208194507678E-5     2.660011586477992E-4     0.001867243783313415     0.0017351056305212205    2.136752763368508E-4     8.069323173180126E-8     1.4873174465591387E-7    4.2147475981061256E-8    4.1458648890372316E-8    2.837729646215399E-9     1.6563389747469615E-10
